ID;Owner;Unit ID;Unit;Peripherals;BillingPeriod;Reporting Status;Show Until;Billing Group;Last Event Date;Monthly Fee;Bill To;Assigned To;Linked Mode;Paired GPS;Paired Camera;Billable;RMA;Unit Type;IMEI;Serial Number;Phone Number;Carrier;SIM #;VIN;License Plate;Static IP;Event;Last Contact On;Min;Server IP;Server Port;Last Event Address;Modem;Inv #;Status;Last Service Paid Until;Service Paid Until;Assigned to Company;IFTA;History Months;Comments;Warranty Expires;Script;JBOX Profile;Contract Type;Subscription;Firmware
1008795;Renting;N608;JKU359;;Monthly;;;;26/12/2025;29000;;PROYECTOS DE INGENIERIA SA PROING SA;0;;;Y;N;Queclink GV55W;868574042448998;S2-M007693-N608;9103424929;Claro CO;57101602303751013;;JKU359;;Parked;26/12/2025;0;3.231.161.53;10613;Cl. 153a #6-51, Bogotá, Colombia, . 110131;3G;184100;Active;1/4/2016 12:00:00 AM;3/21/2080 12:00:00 AM;9/27/2023 7:21:51 AM;N;3;Y;10/19/2011 12:00:00 AM;;;;;
1103500;Renting;13FG;JKU354;;Monthly;;;;26/12/2025;29000;;PROYECTOS DE INGENIERIA SA PROING SA;0;;;Y;N;Queclink GV55W;868574041320693;S2-M007693-18CYK;9104051686;Claro CO;8957101702405203321;;JKU354;;Parked;26/12/2025;0;3.231.161.53;10613;Cra. 30 #10432, Yumbo, Arroyo Hondo, Yumbo, Valle del Cauca, Colombia. 760502;3G;311360;Active;5/6/2024 12:00:00 AM;6/4/2024 12:00:00 AM;5/6/2024 4:01:38 PM;N;3;;4/12/2025 12:00:00 AM;;;;;
1096930;Renting;0X8R;JFL78H;;Monthly;;;;26/12/2025;29000;;PROYECTOS DE INGENIERIA SA PROING SA;0;;;Y;N;CalAmp 0330H - 3G - LMU0330H-SKM6-G1000;352556102933293;1363188677;9101431040;MOVISTAR CO;8957123112215162270;;JFL78H;;Travel Stop;26/12/2025;0;3.231.161.53;10430;Cl29 24-49, Villavicencio, Meta, Colombia, . .;3G;--;Active;1/4/2016 12:00:00 AM;3/21/2080 12:00:00 AM;8/31/2023 9:56:42 AM;N;3;;5/10/2024 12:00:00 AM;TSO_LMU3x0_Basic_BIKE_AWS_10700;;;;
1095647;Renting;0W94;JDN621;;Monthly;;;;24/12/2025;29000;;PROYECTOS DE INGENIERIA SA PROING SA;0;;;Y;N;Queclink GV55W;868574042032842;S2-M007693-0W94;9101140640;MOVISTAR CO;8957123112215163351;;JDN621;;POWER UP;24/12/2025;0;3.231.161.53;10613;Av 55, Cajica, Cundinamarca, Colombia, . .;3G;306263;Active;1/4/2016 12:00:00 AM;3/21/2080 12:00:00 AM;11/4/2023 8:16:04 AM;N;3;;3/31/2024 12:00:00 AM;;;;;
1096062;Renting;0WKN;JBF19G;;Monthly;;;;24/12/2025;29000;;PROYECTOS DE INGENIERIA SA PROING SA;0;;;Y;N;CalAmp 0330H - 3G - LMU0330H-SKM6-G1000;352556102950743;1363188692;9101137485;MOVISTAR CO;8957123112215162486;;JBF19G;;Parked;24/12/2025;0;3.231.161.53;10430;16b14 Calle 166 , Bogotá. Bogotá. 110131;3G;306263;Active;1/4/2016 12:00:00 AM;3/21/2080 12:00:00 AM;10/21/2023 8:30:51 PM;N;3;;3/31/2024 12:00:00 AM;TSO_LMU3x0_Basic_BIKE_2min Parked_2M IdleStop_AWS_10700;;;;
1097613;Renting;0XRQ;JBF18G;;Monthly;;;;26/12/2025;29000;;PROYECTOS DE INGENIERIA SA PROING SA;0;;;Y;N;CalAmp 0330H - 3G - LMU0330H-SKM6-G1000;352556102767303;1363188586;9101191406;MOVISTAR CO;8957123112215163773;;JBF18G;;Parked;26/12/2025;0;3.231.161.53;10534;16b14 Calle 166 , Bogotá. Bogotá. 110131;3G;--;Active;1/4/2016 12:00:00 AM;3/21/2080 12:00:00 AM;9/8/2023 10:14:25 AM;N;3;;5/15/2024 12:00:00 AM;TSO_LMU3x0_Basic_BIKE_AWS_10700;;;;
1095293;Renting;0VZB;JBF17G;;Monthly;;;;26/12/2025;29000;;PROYECTOS DE INGENIERIA SA PROING SA;0;;;Y;N;Queclink GV55W;868574042433966;S2-M007693-0VZB;9103423716;Claro CO;57101602303735647;;JBF17G;;Parked;26/12/2025;0;3.231.161.53;10613;W2VX+H8 Tocancipá, Cundinamarca, Colombia.;3G;--;Active;1/4/2016 12:00:00 AM;3/21/2080 12:00:00 AM;9/13/2023 11:23:15 AM;N;3;;2/22/2024 12:00:00 AM;;;;;
1095742;Renting;0WBR;JBF16G;;Monthly;;;;26/12/2025;29000;;PROYECTOS DE INGENIERIA SA PROING SA;0;;;Y;N;Queclink GV55W;868574041973285;S2-M007693-0WBR;9104051658;Claro CO;57101602312162513;;JBF16G;;Parked;26/12/2025;0;3.231.161.53;10613;Av 55, Cajica, Cundinamarca, Colombia, . .;3G;306263;Active;1/4/2016 12:00:00 AM;3/21/2080 12:00:00 AM;4/17/2023 1:18:05 PM;N;3;;3/31/2024 12:00:00 AM;;;;;
1095748;Renting;0WBX;JBF15G;;Monthly;;;;26/12/2025;29000;;PROYECTOS DE INGENIERIA SA PROING SA;0;;;Y;N;Queclink GV55W;868574041982286;S2-M007693-0WBX;9104045360;Claro CO;57101602312162130;;JBF15G;;Parked;26/12/2025;0;3.231.161.53;10613;Kr87 68a-80, Bogota, Cundinamarca, Colombia, . .;3G;306263;Active;1/4/2016 12:00:00 AM;3/21/2080 12:00:00 AM;4/17/2023 4:06:56 PM;N;3;;3/31/2024 12:00:00 AM;;;;;
1097568;Renting;0XQH;JBF14G;;Monthly;;;;10/09/2025;29000;;PROYECTOS DE INGENIERIA SA PROING SA;0;;;Y;N;CalAmp 0330H - 3G - LMU0330H-SKM6-G1000;352556102749921;1363188392;9101315759;MOVISTAR CO;8957123112215163989;;JBF14G;;Travel Start;10/09/2025;0;3.231.161.53;10430;Kr4s 4-30, Cajica, Cundinamarca, Colombia, . .;3G;--;Active;1/4/2016 12:00:00 AM;3/21/2080 12:00:00 AM;9/8/2023 10:00:01 AM;N;3;;5/12/2024 12:00:00 AM;TSO_LMU3x0_Basic_BIKE_AWS_10700;;;;
1093027;Renting;0U8E;JBF13G;;Monthly;;;;26/12/2025;29000;;PROYECTOS DE INGENIERIA SA PROING SA;0;;;Y;N;Queclink GV55W;868574042459748;S2-M007693-0U8E;9103381472;Claro CO;57101602303735627;9FKDE0922N2074946;JBF13G;;Parked;26/12/2025;0;3.231.161.53;10613;Cra. 87 # 68A-37, Engativá, Bogotá, D.C., Bogotá, Bogotá, D.C., Colombia, . 111051;3G;--;Active;1/4/2016 12:00:00 AM;3/21/2080 12:00:00 AM;9/21/2023 4:21:07 PM;N;3;;10/13/2023 12:00:00 AM;;;;;
1097167;Renting;0XFC;JBF12G;;Monthly;;;;23/12/2025;29000;;PROYECTOS DE INGENIERIA SA PROING SA;0;;;Y;N;Queclink GV55W;868574041322772;S2-M006820-0XFC;9104042851;Claro CO;57101602312158193;;JBF12G;;Power OFF;23/12/2025;0;3.231.161.53;10613;16b14 Calle 166 , Bogotá. Bogotá. 110131;3G;307140;Active;1/4/2016 12:00:00 AM;3/21/2080 12:00:00 AM;6/23/2023 9:35:55 AM;N;3;;5/11/2024 12:00:00 AM;;;;;
1008272;Renting;N449;JBF11G;;Monthly;;;;26/12/2025;29000;;PROYECTOS DE INGENIERIA SA PROING SA;0;;;Y;N;Queclink GV55W;868574042448238;S2-M007693-N449;9103407466;Claro CO;57101602303751015;;JBF11G;;Parked;26/12/2025;0;3.231.161.53;10613;16-43 16-43 16-74 16478 16499-16453 Carrera 16b Carrera 16b Calle 166 Calle 166 Calle 166 , Bogotá. Bogotá. 110131;3G;184680;Active;1/4/2016 12:00:00 AM;3/21/2080 12:00:00 AM;9/22/2023 1:22:04 PM;N;3;;2/4/2011 12:00:00 AM;;;;;
1095741;Renting;0WBQ;JBF10G;;Monthly;;;;22/12/2025;29000;;PROYECTOS DE INGENIERIA SA PROING SA;0;;;Y;N;Queclink GV55W;868574041980587;S2-M007693-0WBQ;9104051704;Claro CO;57101602312162512;;JBF10G;;Power OFF;22/12/2025;0;3.231.161.53;10613;16b14 Calle 166 , Bogotá. Bogotá. 110131;3G;306263;Active;1/4/2016 12:00:00 AM;3/21/2080 12:00:00 AM;4/17/2023 5:09:55 PM;N;3;;3/31/2024 12:00:00 AM;;;;;
1097549;Renting;0XPY;IYQ80H;;Monthly;;;;26/12/2025;29000;;PROYECTOS DE INGENIERIA SA PROING SA;0;;;Y;N;CalAmp 0330H - 3G - LMU0330H-SKM6-G1000;352556102750341;1363188398;9101337157;MOVISTAR CO;8957123112215164078;;IYQ80H;;Towing/Drifting?;26/12/2025;0;3.231.161.53;10530;Calle 35E # 1, Villavicencio, Meta, Colombia, .;3G;--;Active;1/4/2016 12:00:00 AM;3/21/2080 12:00:00 AM;8/31/2023 4:22:54 PM;N;3;;5/12/2024 12:00:00 AM;TSO_LMU26x0_FLS_ES2_BIN_AWS_10700;;;;
1075310;Renting;0IH0;IQC03G;;Monthly;;;;26/12/2025;29000;;PROYECTOS DE INGENIERIA SA PROING SA;0;;;Y;N;Queclink GV55W;868574042439674;S2-M007693-0IHO;9103392616;Claro CO;57101602303735619;;IQC03G;;Parked;26/12/2025;0;3.231.161.53;10613;Carrera 93 # 146C-1 a 146C-99, Bogotá, Cundinamarca, Colombia, .;3G;--;Active;1/4/2016 12:00:00 AM;3/21/2080 12:00:00 AM;9/14/2023 9:21:44 AM;N;3;;11/29/2020 12:00:00 AM;;;;;
1094203;Renting;0V52;IPP15F;;Monthly;;;;26/12/2025;29000;;PROYECTOS DE INGENIERIA SA PROING SA;0;;;Y;N;CalAmp 0330H - 3G - LMU0330H-SKM6-G1000;352556102950214;1363189755;9101184355;MOVISTAR CO;8957123112214854331;9FMJF3922LF005849;IPP15F;;Parked;26/12/2025;0;3.231.161.53;10430;Av 3 42n-71, Cali, Valle Cauca, Colombia, . .;3G;--;Active;1/4/2016 12:00:00 AM;3/21/2080 12:00:00 AM;12/18/2022 6:22:53 AM;N;3;;12/13/2023 12:00:00 AM;TSO_LMU3x0_Basic_BIKE_10S_AWS_10700;;;;
1095761;Renting;0WCA;IIR67F;;Monthly;;;;26/12/2025;29000;;PROYECTOS DE INGENIERIA SA PROING SA;0;;;Y;N;Queclink GV55W;868574042447362;S2-M007693-0VZ7;9103422404;Claro CO;57101602303735613;;IIR67F;;Parked;26/12/2025;0;3.231.161.53;10613;Cl120a 7-12, Bogota, Cundinamarca, Colombia, . .;3G;306263;Active;4/17/2023 12:00:00 AM;5/16/2023 12:00:00 AM;4/17/2023 9:11:38 PM;N;3;;3/31/2024 12:00:00 AM;;;;;
1095243;Renting;0VXX;IIR36F;;Monthly;;;;26/12/2025;29000;;PROYECTOS DE INGENIERIA SA PROING SA;0;;;Y;N;Queclink GV55W;868574042454749;S2-M007693-0VXX;9103980730;Claro CO;57101602303735616;;IIR36F;;Parked;26/12/2025;0;3.231.161.53;10613;Cl120a 7-12, Bogota, Cundinamarca, Colombia, . .;3G;--;Active;1/4/2016 12:00:00 AM;3/21/2080 12:00:00 AM;9/13/2023 8:55:26 AM;N;3;;2/8/2024 12:00:00 AM;;;;;
1110871;Renting;1ALN;IHP79G;;Monthly;;;;26/12/2025;29000;;PROYECTOS DE INGENIERIA SA PROING SA;0;;;Y;N;CalAmp 0330H - 3G - LMU0330H-SKM6-G1000;352556102952566;1363188891;9101160383;MOVISTAR CO;8957123112215163724;;;;POWER UP;26/12/2025;0;3.231.161.53;10430;Carrera 120 #17-1 a 17-47, Bogotá, Bogotá, Colombia, . 110921;3G;--;Active;1/4/2016 12:00:00 AM;3/21/2080 12:00:00 AM;11/13/2025 9:49:52 AM;N;3;;7/8/2026 12:00:00 AM;;;;;
1093301;Renting;0UG0;IFZ577;;Monthly;;;;13/12/2024;29000;;PROYECTOS DE INGENIERIA SA PROING SA;0;;;Y;N;CalAmp 0330H - 3G - LMU0330H-SKM6-G1000;352556102899221;1363188960;9103438607;Claro CO;89571015025019100373;MNTCCUD40Z0602427;IFZ577;;Parked;13/12/2024;0;3.231.161.53;10430;Cl13 31a-70, Yumbo, Valle Cauca, Colombia, . .;3G;--;Active;1/1/1900 12:00:00 AM;1/1/1900 12:00:00 AM;11/3/2022 10:11:48 AM;N;3;;11/2/2023 12:00:00 AM;TSO_LMU3x0_Basic_BIKE_10S_AWS_10700;;;;
1095747;Renting;0WBW;IFX65G;;Monthly;;;;26/12/2025;29000;;PROYECTOS DE INGENIERIA SA PROING SA;0;;;Y;N;Queclink GV55W;868574041974168;S2-M007693-0WBW;9104047939;Claro CO;57101602312162129;;IFX65G;;Parked;26/12/2025;0;3.231.161.53;10613;Kr14b 161-42, Bogota, Cundinamarca, Colombia, . .;3G;306263;Active;1/4/2016 12:00:00 AM;3/21/2080 12:00:00 AM;4/17/2023 5:42:06 PM;N;3;;3/31/2024 12:00:00 AM;;;;;
1082592;Renting;0M6J;IAK25H;;Monthly;;;;2/09/2025;29000;;PROYECTOS DE INGENIERIA SA PROING SA;0;;;Y;N;CalAmp 0330H - 3G - LMU0330H-SKM6-G1000;358077091792628;1363115003;9103412440;Claro CO;57101502009525406;;IAK25H;;Power OFF;2/09/2025;0;3.231.161.53;10530;Via Barandillas-San Miguel #5-01, Zipaquirá, Cundinamarca, Colombia. 250251;3G;--;Active;3/17/2023 12:00:00 AM;4/15/2023 12:00:00 AM;3/17/2023 12:51:48 PM;N;3;;11/28/2021 12:00:00 AM;TSO_LMU3x0_Basic_BIKE_10S_AWS_10700;;;;
1094198;Renting;0V4X;HPO249;;Monthly;;;;26/12/2025;29000;;PROYECTOS DE INGENIERIA SA PROING SA;0;;;Y;N;CalAmp 0330H - 3G - LMU0330H-SKM6-G1000;352556102794927;1363189825;9101197458;MOVISTAR CO;8957123112214855577;9BFZB55F5E8893390;HPO249;;Parked;26/12/2025;0;3.231.161.53;10530;Chipaya, Jamundí, Valle del Cauca, Colombia. 764007;;--;Active;1/4/2016 12:00:00 AM;3/21/2080 12:00:00 AM;12/18/2022 6:23:37 AM;N;3;;12/13/2023 12:00:00 AM;TSO_LMU3x0_Basic_BIKE_10S_AWS_10700;;;;
1104784;Client;14MC;HOI02H;;;;;;26/12/2025;29000;;PROYECTOS DE INGENIERIA SA PROING SA;0;;;Y;N;Queclink GV55W;868574042864905;S2-M007693-14MC;9103976954;Claro CO;57101602502492436;9FKDE092XS2140039;HOI02H;;Parked;26/12/2025;0;3.231.161.53;10613;# 156-129 Avenida Picaleña Carrera 19A Sur , Ibagué. Tolima. 730005;3G;312142;Active;11/7/2024 12:00:00 AM;3/21/2080 12:00:00 AM;11/7/2024 4:24:58 PM;N;3;;6/12/2025 12:00:00 AM;;;;;
1104787;Client;14MF;HOI01H;;;;;;22/12/2025;29000;;PROYECTOS DE INGENIERIA SA PROING SA;0;;;Y;N;Queclink GV55W;868574042873716;S2-M007693-14MF;9103427451;Claro CO;57101602502492439;9FKDE0923S2141257;HOI01H;;Ping;22/12/2025;0;3.231.161.53;10613;30129 Calle 11 10247 Carrera 31 30205-30109 Calle 11 , Yumbo. Valle del . 760502;3G;312142;Active;1/4/2016 12:00:00 AM;3/21/2080 12:00:00 AM;11/7/2024 4:48:08 PM;N;3;;6/12/2025 12:00:00 AM;;;;;
1097588;Renting;0XR1;HEO041;;Monthly;;;;26/12/2025;29000;;PROYECTOS DE INGENIERIA SA PROING SA;0;;;Y;N;CalAmp 0330H - 3G - LMU0330H-SKM6-G1000;352556102756066;1363188612;9101320519;MOVISTAR CO;8957123112215163898;;HEO041;;Ignition OFF;26/12/2025;0;3.231.161.53;10430;Kr9 151-23, Bogota, Cundinamarca, Colombia, . .;3G;--;Active;1/4/2016 12:00:00 AM;3/21/2080 12:00:00 AM;9/2/2023 3:02:00 PM;N;3;;5/12/2024 12:00:00 AM;TSO_LMU3x0_Basic_BIKE_AWS_10700;;;;
1097021;Renting;0XBA;HEM664;;Monthly;;;;18/12/2025;29000;;PROYECTOS DE INGENIERIA SA PROING SA;0;;;Y;N;CalAmp 0330H - 3G - LMU0330H-SKM6-G1000;352556102765182;1363188380;9101169573;MOVISTAR CO;8957123112215163179;;HEM664;;Parked;18/12/2025;0;3.231.161.53;10534;Cl172a 21a-77, Bogota, Cundinamarca, Colombia, . .;3G;--;Active;1/4/2016 12:00:00 AM;3/21/2080 12:00:00 AM;9/4/2023 3:52:39 PM;N;3;;5/11/2024 12:00:00 AM;TSO_LMU3x0_Basic_BIKE_AWS_10700;;;;
1103540;Renting;13GK;HDW808;;Monthly;;;;26/12/2025;29000;;PROYECTOS DE INGENIERIA SA PROING SA;0;;;Y;N;Queclink GV55W;868574042782701;S2-M007693-13GK;9103441102;Claro CO;57101501810847152;;HDW808;;Parked;26/12/2025;0;3.231.161.53;10613;GJP6+8P Palmira, Valle del Cauca, Colombia.;3G;311360;Active;1/4/2016 12:00:00 AM;3/21/2080 12:00:00 AM;5/7/2024 3:13:31 PM;N;3;;4/12/2025 12:00:00 AM;;;;;
1097757;Renting;0XVQ;GZU92G;;Monthly;;;;26/12/2025;29000;;PROYECTOS DE INGENIERIA SA PROING SA;0;;;Y;N;CalAmp 0330H - 3G - LMU0330H-SKM6-G1000;352556102790594;1363189367;9101419051;MOVISTAR CO;8957123112215167527;;GZU92G;;Input 1 ON;26/12/2025;0;3.231.161.53;10530;Zipaquira, Zipaquira, Cundinamarca, Colombia, . .;3G;--;Active;1/4/2016 12:00:00 AM;3/21/2080 12:00:00 AM;4/23/2024 3:02:16 PM;N;3;;5/17/2024 12:00:00 AM;TSO_LMU3x0_Basic_BIKE_AWS_10700;;;;
1094293;Renting;0V7K;GYR591;;Monthly;;;;26/12/2025;29000;;PROYECTOS DE INGENIERIA SA PROING SA;0;;;Y;N;CalAmp 0330H - 3G - LMU0330H-SKM6-G1000;352556102917262;1363189846;9101141808;MOVISTAR CO;8957123112214853580;3N6CD33B9ZK419564;GYR591;;Parked;26/12/2025;0;3.231.161.53;10430;Kr16 165a-56, Bogota, Cundinamarca, Colombia, . .;3G;--;Active;1/4/2016 12:00:00 AM;3/21/2080 12:00:00 AM;12/28/2022 11:34:49 AM;N;3;;12/14/2023 12:00:00 AM;TSO_LMU3x0_Basic_BIKE_10S_AWS_10700;;;;
1095120;Renting;0VUI;GYP772;;Monthly;;;;26/12/2025;29000;;PROYECTOS DE INGENIERIA SA PROING SA;0;;;Y;N;CalAmp 0330H - 3G - LMU0330H-SKM6-G1000;354514101465336;1363185181;9101150288;MOVISTAR CO;8957123112215160308;3N6CD33B2ZK418742;GYP772;;Ignition OFF;26/12/2025;0;3.231.161.53;10530;Kr1 21-9, Ibague, Tolima, Colombia, . .;3G;--;Active;1/4/2016 12:00:00 AM;3/21/2080 12:00:00 AM;3/8/2023 11:28:55 AM;N;3;;2/2/2024 12:00:00 AM;TSO_LMU3x0_Basic_BIKE_10S_AWS_10700;;;;
1092876;Renting;0U47;GWT080;;Monthly;;;;26/12/2025;29000;;PROYECTOS DE INGENIERIA SA PROING SA;0;;;Y;N;CalAmp 2630 - GEMALTO HSPA -LMU26H3001-JAM01;352556101754583;4764412915;9103978236;Claro CO;89571016023121575987;3N6CD33B8ZK437229;GWT080;;Parked;26/12/2025;0;3.231.161.53;10534;Carrera 19A Sur , Ibagué. Tolima. 730005;3G;--;Active;1/1/1900 12:00:00 AM;1/1/1900 12:00:00 AM;10/30/2022 11:26:56 PM;N;3;;10/12/2023 12:00:00 AM;TSO_LMU26x0_FLS_ES2_BIN_AWS_10700;;;;
1092893;Renting;0U4O;GWR872;;Monthly;;;;26/12/2025;29000;;PROYECTOS DE INGENIERIA SA PROING SA;0;;;Y;N;CalAmp 2630 - GEMALTO HSPA -LMU26H3001-JAM01;352556102524464;4764414717;9103979459;Claro CO;89571016023121576514;3N6CD33B2ZK437128;GWR872;;Parked;26/12/2025;0;3.231.161.53;10430;South America, Ibague, Tolima.;3G;--;Active;1/1/1900 12:00:00 AM;1/1/1900 12:00:00 AM;10/21/2022 4:31:20 AM;N;3;;10/13/2023 12:00:00 AM;TSO_LMU26x0_FLS_ES2_BIN_AWS_10700;;;;
1093816;Renting;0UUB;GWR871;;Monthly;;;;26/12/2025;29000;;PROYECTOS DE INGENIERIA SA PROING SA;0;;;Y;N;CalAmp 0330H - 3G - LMU0330H-SKM6-G1000;352556102921751;1363190537;9101126867;MOVISTAR CO;8957123112215348598;3N6CD33B0ZK437127;GWR871;;Parked;26/12/2025;0;3.231.161.53;10530;Cl8 7-42, Buga, Valle Cauca, Colombia, . .;3G;--;Active;1/1/1900 12:00:00 AM;1/1/1900 12:00:00 AM;12/3/2022 2:29:49 PM;N;3;;11/21/2023 12:00:00 AM;TSO_LMU3x0_Basic_BIKE_10S_AWS_10700;;;;
1092915;Renting;0U5A;GWR863;;Monthly;;;;26/12/2025;29000;;PROYECTOS DE INGENIERIA SA PROING SA;0;;;Y;N;CalAmp 2630 - GEMALTO HSPA -LMU26H3001-JAM01;352556102524035;4764414696;9103979469;Claro CO;89571016023121576613;3N6CD33B9ZK437210;GWR863;;Travel Stop;26/12/2025;0;3.231.161.53;10430;Cl. 14 #9-55, El Espinal, Tolima, Colombia. 733520;3G;--;Active;1/1/1900 12:00:00 AM;1/1/1900 12:00:00 AM;10/23/2022 10:13:29 AM;N;3;;10/13/2023 12:00:00 AM;TSO_LMU26x0_FLS_ES2_BIN_AWS_10700;;;;
1093984;Renting;0UYZ;GWR858;;Monthly;;;;26/12/2025;29000;;PROYECTOS DE INGENIERIA SA PROING SA;0;;;Y;N;CalAmp 0330H - 3G - LMU0330H-SKM6-G1000;352556102801862;1363189897;9103392602;Claro CO;89571015025030549855;3N6CD33BXZK437152;GWR858;;Drive;26/12/2025;0;3.231.161.53;10530;Av 40, Ibague, Tolima, .;3G;--;Active;1/4/2016 12:00:00 AM;3/21/2080 12:00:00 AM;12/3/2022 5:44:13 PM;N;3;;11/29/2023 12:00:00 AM;TSO_LMU3x0_Basic_BIKE_10S_AWS_10700;;;;
1093063;Renting;0U9E;GWR855;;Monthly;;;;26/12/2025;29000;;PROYECTOS DE INGENIERIA SA PROING SA;0;;;Y;N;CalAmp 2630 - GEMALTO HSPA -LMU26H3001-JAM01;352556102176703;4764415033;9103976955;Claro CO;89571016023121574873;3N6CD33B1ZK437220;GWR855;;Drive;26/12/2025;0;3.231.161.53;10534;Km 1 de la vía  Rovira - San Pedro, , Tolima, Colombia, . .;3G;--;Active;1/1/1900 12:00:00 AM;1/1/1900 12:00:00 AM;10/21/2022 2:05:27 AM;N;3;;10/14/2023 12:00:00 AM;TSO_LMU26x0_FLS_ES2_BIN_AWS_10700;;;;
1093342;Renting;0UH5;GVP661;;Monthly;;;;26/12/2025;29000;;PROYECTOS DE INGENIERIA SA PROING SA;0;;;Y;N;CalAmp 4232 - 3G - LMU4232H-RH00-G1000;357041068188211;4864048400;9103982001;Claro CO;89571016023121578536;LJ1EPABP4LC093511;GVP661;;Idle Alert;26/12/2025;0;3.231.161.53;10534;Cl26 42e, Bello, Antioquia, .;;--;Active;1/1/1900 12:00:00 AM;1/1/1900 12:00:00 AM;11/12/2022 2:19:38 PM;N;3;;11/3/2023 12:00:00 AM;TSO_LMU26x0_FLS_ES2_BIN_AWS_10700;;;;
1095877;Renting;0WFI;GUV790;;Monthly;;;;26/12/2025;29000;;PROYECTOS DE INGENIERIA SA PROING SA;0;;;Y;N;Queclink GV55W;868574041307310;S2-M006820-0WFI;9104045401;Claro CO;57101602312161924;;GUV790;;Parked;26/12/2025;0;3.231.161.53;10613;Cl. 153a # 6-18, Usaquén, Bogotá, D.C., Bogotá, Bogotá, D.C., Colombia, . 110131;3G;306263;Active;1/4/2016 12:00:00 AM;3/21/2080 12:00:00 AM;4/26/2023 12:11:20 PM;N;3;;3/31/2024 12:00:00 AM;;;;;
1095862;Renting;0WF3;GUV789;;Monthly;;;;26/12/2025;29000;;PROYECTOS DE INGENIERIA SA PROING SA;0;;;Y;N;Queclink GV55W;868574041315495;S2-M006820-0WF3;9104044141;Claro CO;57101602312161949;;GUV789;;Parked;26/12/2025;0;3.231.161.53;10613;16b14 Calle 166 , Bogotá. Bogotá. 110131;3G;306263;Active;1/4/2016 12:00:00 AM;3/21/2080 12:00:00 AM;4/26/2023 3:32:30 PM;N;3;;3/31/2024 12:00:00 AM;;;;;
1095869;Renting;0WFA;GUR375;;Monthly;;;;26/12/2025;29000;;PROYECTOS DE INGENIERIA SA PROING SA;0;;;Y;N;Queclink GV55W;868574041224333;S2-M006820-0WFA;9104044135;Claro CO;57101602312161932;;GUR375;;Parked;26/12/2025;0;3.231.161.53;10613;16b14 Calle 166 , Bogotá. Bogotá. 110131;3G;306263;Active;1/4/2016 12:00:00 AM;3/21/2080 12:00:00 AM;4/26/2023 5:09:52 PM;N;3;;3/31/2024 12:00:00 AM;;;;;
1094215;Renting;0V5E;GPX312;;Monthly;;;;26/12/2025;29000;;PROYECTOS DE INGENIERIA SA PROING SA;0;;;Y;N;CalAmp 0330H - 3G - LMU0330H-SKM6-G1000;352556102800534;1363189830;9101137957;MOVISTAR CO;8957123112214854422;3N6CD33B7ZK419773;GPX312;;Drive;26/12/2025;0;3.231.161.53;10530;Km 2 de la vía Mariquita - Honda, , Tolima, . .;3G;--;Active;1/4/2016 12:00:00 AM;3/21/2080 12:00:00 AM;12/18/2022 3:55:37 PM;N;3;;12/13/2023 12:00:00 AM;TSO_LMU3x0_Basic_BIKE_10S_AWS_10700;;;;
1094212;Renting;0V5B;GPX304;;Monthly;;;;26/12/2025;29000;;PROYECTOS DE INGENIERIA SA PROING SA;0;;;Y;N;CalAmp 0330H - 3G - LMU0330H-SKM6-G1000;352556102951279;1363189762;9101144658;MOVISTAR CO;8957123112214854349;8LBETF4E4C0117400;GPX304;;Parked;26/12/2025;0;3.231.161.53;10534;Kr1 21-13, Ibague, Tolima, Colombia, . .;3G;--;Active;1/4/2016 12:00:00 AM;3/21/2080 12:00:00 AM;12/18/2022 3:32:44 PM;N;3;;12/13/2023 12:00:00 AM;TSO_LMU3x0_Basic_BIKE_10S_AWS_10700;;;;
1092909;Renting;0U54;GPU571;;Monthly;;;;26/12/2025;29000;;PROYECTOS DE INGENIERIA SA PROING SA;0;;;Y;N;CalAmp 0330H - 2G - LMU0330G-SK07-G1000;352556102767220;1363189378;9101288083;Claro CO;8957123112215167915;3N6CD33B5ZK419772;GPU571;;Parked;26/12/2025;0;3.231.161.53;10530;9VFP+V2 Ibague, Tolima, Colombia.;3G;--;Active;1/1/1900 12:00:00 AM;1/1/1900 12:00:00 AM;10/21/2022 3:32:43 AM;N;3;;10/13/2023 12:00:00 AM;;;;;
1092581;Renting;0TW0;GPU555;;Monthly;;;;26/12/2025;29000;;PROYECTOS DE INGENIERIA SA PROING SA;0;;;Y;N;CalAmp 0330H - 3G - LMU0330H-SKM6-G1000;354514101458653;1363186244;9101297701;Claro CO;8957123112215166941;3N6CD33B3ZK419785;GPU555;;Parked;26/12/2025;0;3.231.161.53;10534;Cra. 92 # 2-88, Buenaventura, Valle del Cauca, Colombia. 764503;3G;--;Active;1/1/1900 12:00:00 AM;1/1/1900 12:00:00 AM;11/12/2022 3:07:06 PM;N;3;;9/26/2023 12:00:00 AM;;;;;
