Message;Status
+RESP:GTSTT,500501,868574042447461,,22,0,0.0,156,58.5,-74.844097,10.943172,20250708134326,0732,0101,3AA4,BBEA37D,06,220100,12,20250708134327,23B1$;0x2B524553503A47545354542C3530303530312C3836383537343034323434373436312C2C32322C302C302E302C3135362C35382E352C2D37342E3834343039372C31302E3934333137322C32303235303730383133343332362C303733322C303130312C334141342C424245413337442C30362C3232303130302C31322C32303235303730383133343332372C3233423124
+RESP:GTFRI,500501,868574042447461,,,11,1,1,5.2,97,54.2,-74.844103,10.943164,20250708134338,0732,0101,3AA4,BBEA37D,04,12,58887.5,04786:49:49,,,100,220100,,,,20250708134337,23B2$;0x2B524553503A47544652492C3530303530312C3836383537343034323434373436312C2C2C31312C312C312C352E322C39372C35342E322C2D37342E3834343130332C31302E3934333136342C32303235303730383133343333382C303733322C303130312C334141342C424245413337442C30342C31322C35383838372E352C30343738363A34393A34392C2C2C3130302C3232303130302C2C2C2C32303235303730383133343333372C3233423224
+RESP:GTFRI,500501,868574042447461,,,10,1,1,0.0,97,50.8,-74.844107,10.943120,20250708134405,0732,0101,3AA4,BBEA37D,04,12,58887.5,04786:50:19,,,100,220100,,,,20250708134409,23B3$;0x2B524553503A47544652492C3530303530312C3836383537343034323434373436312C2C2C31302C312C312C302E302C39372C35302E382C2D37342E3834343130372C31302E3934333132302C32303235303730383133343430352C303733322C303130312C334141342C424245413337442C30342C31322C35383838372E352C30343738363A35303A31392C2C2C3130302C3232303130302C2C2C2C32303235303730383133343430392C3233423324
+RESP:GTFRI,500501,868574042447461,,,10,1,1,0.0,97,50.8,-74.844107,10.943120,20250708134505,0732,0101,3AA4,BBEA37D,04,12,58887.5,04786:51:19,,,100,220100,,,,20250708134509,23B4$;0x2B524553503A47544652492C3530303530312C3836383537343034323434373436312C2C2C31302C312C312C302E302C39372C35302E382C2D37342E3834343130372C31302E3934333132302C32303235303730383133343530352C303733322C303130312C334141342C424245413337442C30342C31322C35383838372E352C30343738363A35313A31392C2C2C3130302C3232303130302C2C2C2C32303235303730383133343530392C3233423424
+RESP:GTSTT,500501,868574042447461,,21,0,0.0,97,50.8,-74.844107,10.943120,20250708134529,0732,0101,3AA4,BBEA37D,06,210100,12,20250708134529,23B5$;0x2B524553503A47545354542C3530303530312C3836383537343034323434373436312C2C32312C302C302E302C39372C35302E382C2D37342E3834343130372C31302E3934333132302C32303235303730383133343532392C303733322C303130312C334141342C424245413337442C30362C3231303130302C31322C32303235303730383133343532392C3233423524
+RESP:GTSTT,500501,868574042447461,,22,0,0.0,97,50.8,-74.844107,10.943120,20250708134605,0732,0101,3AA4,BBEA37D,06,220100,12,20250708134605,23B6$;0x2B524553503A47545354542C3530303530312C3836383537343034323434373436312C2C32322C302C302E302C39372C35302E382C2D37342E3834343130372C31302E3934333132302C32303235303730383133343630352C303733322C303130312C334141342C424245413337442C30362C3232303130302C31322C32303235303730383133343630352C3233423624
+RESP:GTFRI,500501,868574042447461,,,10,1,1,0.0,97,50.8,-74.844107,10.943120,20250708134605,0732,0101,3AA4,BBEA37D,04,12,58887.5,04786:52:19,,,100,220100,,,,20250708134609,23B7$;0x2B524553503A47544652492C3530303530312C3836383537343034323434373436312C2C2C31302C312C312C302E302C39372C35302E382C2D37342E3834343130372C31302E3934333132302C32303235303730383133343630352C303733322C303130312C334141342C424245413337442C30342C31322C35383838372E352C30343738363A35323A31392C2C2C3130302C3232303130302C2C2C2C32303235303730383133343630392C3233423724
+RESP:GTSTT,500501,868574042447461,,21,0,0.0,97,50.8,-74.844107,10.943120,20250708134635,0732,0101,3AA4,BBEA37D,06,210100,12,20250708134635,23B8$;0x2B524553503A47545354542C3530303530312C3836383537343034323434373436312C2C32312C302C302E302C39372C35302E382C2D37342E3834343130372C31302E3934333132302C32303235303730383133343633352C303733322C303130312C334141342C424245413337442C30362C3231303130302C31322C32303235303730383133343633352C3233423824
+RESP:GTSTT,500501,868574042447461,,22,0,0.0,97,50.8,-74.844107,10.943120,20250708134705,0732,0101,3AA4,BBEA37D,06,220100,12,20250708134705,23B9$;0x2B524553503A47545354542C3530303530312C3836383537343034323434373436312C2C32322C302C302E302C39372C35302E382C2D37342E3834343130372C31302E3934333132302C32303235303730383133343730352C303733322C303130312C334141342C424245413337442C30362C3232303130302C31322C32303235303730383133343730352C3233423924
+RESP:GTFRI,500501,868574042447461,,,10,1,1,0.0,97,50.8,-74.844107,10.943120,20250708134705,0732,0101,3AA4,BBEA37D,04,12,58887.5,04786:53:19,,,100,220100,,,,20250708134709,23BA$;0x2B524553503A47544652492C3530303530312C3836383537343034323434373436312C2C2C31302C312C312C302E302C39372C35302E382C2D37342E3834343130372C31302E3934333132302C32303235303730383133343730352C303733322C303130312C334141342C424245413337442C30342C31322C35383838372E352C30343738363A35333A31392C2C2C3130302C3232303130302C2C2C2C32303235303730383133343730392C3233424124
+RESP:GTSTT,500501,868574042447461,,21,0,0.0,97,50.8,-74.844107,10.943120,20250708134734,0732,0101,3AA4,BBEA37D,06,210100,12,20250708134736,23BB$;0x2B524553503A47545354542C3530303530312C3836383537343034323434373436312C2C32312C302C302E302C39372C35302E382C2D37342E3834343130372C31302E3934333132302C32303235303730383133343733342C303733322C303130312C334141342C424245413337442C30362C3231303130302C31322C32303235303730383133343733362C3233424224
+RESP:GTFRI,500501,868574042447461,,,10,1,1,0.0,97,50.8,-74.844107,10.943120,20250708134807,0732,0101,3AA4,BBEA37D,04,12,58887.5,04786:54:19,,,100,210100,,,,20250708134809,23BC$;0x2B524553503A47544652492C3530303530312C3836383537343034323434373436312C2C2C31302C312C312C302E302C39372C35302E382C2D37342E3834343130372C31302E3934333132302C32303235303730383133343830372C303733322C303130312C334141342C424245413337442C30342C31322C35383838372E352C30343738363A35343A31392C2C2C3130302C3231303130302C2C2C2C32303235303730383133343830392C3233424324
+RESP:GTFRI,500501,868574042447461,,,10,1,1,0.0,97,50.8,-74.844107,10.943120,20250708134907,0732,0101,3AA4,BBEA37D,04,12,58887.5,04786:55:19,,,100,210100,,,,20250708134909,23BD$;0x2B524553503A47544652492C3530303530312C3836383537343034323434373436312C2C2C31302C312C312C302E302C39372C35302E382C2D37342E3834343130372C31302E3934333132302C32303235303730383133343930372C303733322C303130312C334141342C424245413337442C30342C31322C35383838372E352C30343738363A35353A31392C2C2C3130302C3231303130302C2C2C2C32303235303730383133343930392C3233424424
+RESP:GTSTT,500501,868574042447461,,22,0,0.0,97,50.8,-74.844107,10.943120,20250708134934,0732,0101,3AA4,BBEA37D,06,220100,12,20250708134936,23BE$;0x2B524553503A47545354542C3530303530312C3836383537343034323434373436312C2C32322C302C302E302C39372C35302E382C2D37342E3834343130372C31302E3934333132302C32303235303730383133343933342C303733322C303130312C334141342C424245413337442C30362C3232303130302C31322C32303235303730383133343933362C3233424524
+RESP:GTSTT,500501,868574042447461,,21,0,0.0,97,50.8,-74.844107,10.943120,20250708135007,0732,0101,3AA4,BBEA37D,06,210100,12,20250708135006,23BF$;0x2B524553503A47545354542C3530303530312C3836383537343034323434373436312C2C32312C302C302E302C39372C35302E382C2D37342E3834343130372C31302E3934333132302C32303235303730383133353030372C303733322C303130312C334141342C424245413337442C30362C3231303130302C31322C32303235303730383133353030362C3233424624
+RESP:GTFRI,500501,868574042447461,,,10,1,1,0.0,97,50.8,-74.844107,10.943120,20250708135007,0732,0101,3AA4,BBEA37D,04,12,58887.5,04786:56:19,,,100,210100,,,,20250708135009,23C0$;0x2B524553503A47544652492C3530303530312C3836383537343034323434373436312C2C2C31302C312C312C302E302C39372C35302E382C2D37342E3834343130372C31302E3934333132302C32303235303730383133353030372C303733322C303130312C334141342C424245413337442C30342C31322C35383838372E352C30343738363A35363A31392C2C2C3130302C3231303130302C2C2C2C32303235303730383133353030392C3233433024
+RESP:GTFRI,500501,868574042447461,,,10,1,1,0.0,97,50.8,-74.844107,10.943120,20250708135107,0732,0101,3AA4,BBEA37D,04,12,58887.5,04786:57:19,,,100,210100,,,,20250708135109,23C1$;0x2B524553503A47544652492C3530303530312C3836383537343034323434373436312C2C2C31302C312C312C302E302C39372C35302E382C2D37342E3834343130372C31302E3934333132302C32303235303730383133353130372C303733322C303130312C334141342C424245413337442C30342C31322C35383838372E352C30343738363A35373A31392C2C2C3130302C3231303130302C2C2C2C32303235303730383133353130392C3233433124
+RESP:GTFRI,500501,868574042447461,,,10,1,1,0.0,97,50.8,-74.844107,10.943120,20250708135207,0732,0101,3AA4,BBEA37D,04,12,58887.5,04786:58:19,,,100,210100,,,,20250708135209,23C2$;0x2B524553503A47544652492C3530303530312C3836383537343034323434373436312C2C2C31302C312C312C302E302C39372C35302E382C2D37342E3834343130372C31302E3934333132302C32303235303730383133353230372C303733322C303130312C334141342C424245413337442C30342C31322C35383838372E352C30343738363A35383A31392C2C2C3130302C3231303130302C2C2C2C32303235303730383133353230392C3233433224
+RESP:GTSTT,500501,868574042447461,,22,0,0.0,97,50.8,-74.844107,10.943120,20250708135225,0732,0101,3AA4,BBEA37D,06,220100,12,20250708135227,23C3$;0x2B524553503A47545354542C3530303530312C3836383537343034323434373436312C2C32322C302C302E302C39372C35302E382C2D37342E3834343130372C31302E3934333132302C32303235303730383133353232352C303733322C303130312C334141342C424245413337442C30362C3232303130302C31322C32303235303730383133353232372C3233433324
+RESP:GTFRI,500501,868574042447461,,,11,1,1,5.9,166,48.8,-74.844102,10.943102,20250708135234,0732,0101,3AA4,BBEA37D,04,12,58887.5,04786:58:44,,,100,220100,,,,20250708135233,23C4$;0x2B524553503A47544652492C3530303530312C3836383537343034323434373436312C2C2C31312C312C312C352E392C3136362C34382E382C2D37342E3834343130322C31302E3934333130322C32303235303730383133353233342C303733322C303130312C334141342C424245413337442C30342C31322C35383838372E352C30343738363A35383A34342C2C2C3130302C3232303130302C2C2C2C32303235303730383133353233332C3233433424
+RESP:GTFRI,500501,868574042447461,,,11,1,1,12.2,114,46.1,-74.843811,10.942781,20250708135252,0732,0101,3AA4,BBEA37D,04,12,58887.6,04786:59:04,,,100,220100,,,,20250708135251,23C5$;0x2B524553503A47544652492C3530303530312C3836383537343034323434373436312C2C2C31312C312C312C31322E322C3131342C34362E312C2D37342E3834333831312C31302E3934323738312C32303235303730383133353235322C303733322C303130312C334141342C424245413337442C30342C31322C35383838372E362C30343738363A35393A30342C2C2C3130302C3232303130302C2C2C2C32303235303730383133353235312C3233433524
+RESP:GTFRI,500501,868574042447461,,,11,1,1,8.2,67,45.2,-74.843659,10.942864,20250708135258,0732,0101,3AA4,BBEA37D,04,12,58887.6,04786:59:09,,,100,220100,,,,20250708135257,23C6$;0x2B524553503A47544652492C3530303530312C3836383537343034323434373436312C2C2C31312C312C312C382E322C36372C34352E322C2D37342E3834333635392C31302E3934323836342C32303235303730383133353235382C303733322C303130312C334141342C424245413337442C30342C31322C35383838372E362C30343738363A35393A30392C2C2C3130302C3232303130302C2C2C2C32303235303730383133353235372C3233433624
+RESP:GTFRI,500501,868574042447461,,,10,1,1,7.3,75,43.3,-74.843530,10.942905,20250708135307,0732,0101,3AA4,BBEA37D,04,12,58887.6,04786:59:19,,,100,220100,,,,20250708135309,23C7$;0x2B524553503A47544652492C3530303530312C3836383537343034323434373436312C2C2C31302C312C312C372E332C37352C34332E332C2D37342E3834333533302C31302E3934323930352C32303235303730383133353330372C303733322C303130312C334141342C424245413337442C30342C31322C35383838372E362C30343738363A35393A31392C2C2C3130302C3232303130302C2C2C2C32303235303730383133353330392C3233433724
+RESP:GTFRI,500501,868574042447461,,,11,1,1,7.5,155,39.5,-74.843421,10.942778,20250708135322,0732,0101,3AA4,BBEA37D,04,12,58887.6,04786:59:34,,,100,220100,,,,20250708135321,23C8$;0x2B524553503A47544652492C3530303530312C3836383537343034323434373436312C2C2C31312C312C312C372E352C3135352C33392E352C2D37342E3834333432312C31302E3934323737382C32303235303730383133353332322C303733322C303130312C334141342C424245413337442C30342C31322C35383838372E362C30343738363A35393A33342C2C2C3130302C3232303130302C2C2C2C32303235303730383133353332312C3233433824
+RESP:GTFRI,500501,868574042447461,,,11,1,1,11.2,205,37.8,-74.843417,10.942480,20250708135334,0732,0101,3AA4,BBEA37D,04,12,58887.6,04786:59:44,,,100,220100,,,,20250708135334,23C9$;0x2B524553503A47544652492C3530303530312C3836383537343034323434373436312C2C2C31312C312C312C31312E322C3230352C33372E382C2D37342E3834333431372C31302E3934323438302C32303235303730383133353333342C303733322C303130312C334141342C424245413337442C30342C31322C35383838372E362C30343738363A35393A34342C2C2C3130302C3232303130302C2C2C2C32303235303730383133353333342C3233433924
+RESP:GTFRI,500501,868574042447461,,,10,1,1,53.9,241,39.5,-74.846649,10.940763,20250708135407,0732,0101,3AA4,BBEA37D,04,12,58888.1,04787:00:19,,,100,220100,,,,20250708135409,23CA$;0x2B524553503A47544652492C3530303530312C3836383537343034323434373436312C2C2C31302C312C312C35332E392C3234312C33392E352C2D37342E3834363634392C31302E3934303736332C32303235303730383133353430372C303733322C303130312C334141342C424245413337442C30342C31322C35383838382E312C30343738373A30303A31392C2C2C3130302C3232303130302C2C2C2C32303235303730383133353430392C3233434124
+RESP:GTFRI,500501,868574042447461,,,11,1,1,64.5,263,39.9,-74.850062,10.938945,20250708135434,0732,0101,3AA3,BB817B6,04,12,58888.5,04787:00:44,,,100,220100,,,,20250708135433,23CB$;0x2B524553503A47544652492C3530303530312C3836383537343034323434373436312C2C2C31312C312C312C36342E352C3236332C33392E392C2D37342E3835303036322C31302E3933383934352C32303235303730383133353433342C303733322C303130312C334141332C424238313742362C30342C31322C35383838382E352C30343738373A30303A34342C2C2C3130302C3232303130302C2C2C2C32303235303730383133353433332C3233434224
+RESP:GTFRI,500501,868574042447461,,,10,1,1,22.6,241,37.4,-74.854990,10.938176,20250708135507,0732,0101,3AA3,BB817B7,04,12,58889.0,04787:01:19,,,100,220100,,,,20250708135509,23CC$;0x2B524553503A47544652492C3530303530312C3836383537343034323434373436312C2C2C31302C312C312C32322E362C3234312C33372E342C2D37342E3835343939302C31302E3933383137362C32303235303730383133353530372C303733322C303130312C334141332C424238313742372C30342C31322C35383838392E302C30343738373A30313A31392C2C2C3130302C3232303130302C2C2C2C32303235303730383133353530392C3233434324
+RESP:GTFRI,500501,868574042447461,,,11,1,1,15.5,200,37.6,-74.854989,10.938062,20250708135510,0732,0101,3AA3,BB817B7,04,12,58889.0,04787:01:19,,,100,220100,,,,20250708135509,23CD$;0x2B524553503A47544652492C3530303530312C3836383537343034323434373436312C2C2C31312C312C312C31352E352C3230302C33372E362C2D37342E3835343938392C31302E3933383036322C32303235303730383133353531302C303733322C303130312C334141332C424238313742372C30342C31322C35383838392E302C30343738373A30313A31392C2C2C3130302C3232303130302C2C2C2C32303235303730383133353530392C3233434424
+RESP:GTFRI,500501,868574042447461,,,11,1,1,21.8,143,37.3,-74.854858,10.938019,20250708135513,0732,0101,3AA3,BB817B7,04,12,58889.0,04787:01:24,,,100,220100,,,,20250708135512,23CE$;0x2B524553503A47544652492C3530303530312C3836383537343034323434373436312C2C2C31312C312C312C32312E382C3134332C33372E332C2D37342E3835343835382C31302E3933383031392C32303235303730383133353531332C303733322C303130312C334141332C424238313742372C30342C31322C35383838392E302C30343738373A30313A32342C2C2C3130302C3232303130302C2C2C2C32303235303730383133353531322C3233434524
+RESP:GTFRI,500501,868574042447461,,,11,1,1,35.6,76,37.7,-74.854633,10.938067,20250708135516,0732,0101,3AA3,BB817B7,04,12,58889.1,04787:01:29,,,100,220100,,,,20250708135516,23CF$;0x2B524553503A47544652492C3530303530312C3836383537343034323434373436312C2C2C31312C312C312C33352E362C37362C33372E372C2D37342E3835343633332C31302E3933383036372C32303235303730383133353531362C303733322C303130312C334141332C424238313742372C30342C31322C35383838392E312C30343738373A30313A32392C2C2C3130302C3232303130302C2C2C2C32303235303730383133353531362C3233434624
+RESP:GTFRI,500501,868574042447461,,,10,1,1,66.9,53,38.0,-74.848348,10.939618,20250708135607,0732,0101,3AA4,BBEA37D,04,12,58889.8,04787:02:19,,,100,220100,,,,20250708135609,23D0$;0x2B524553503A47544652492C3530303530312C3836383537343034323434373436312C2C2C31302C312C312C36362E392C35332C33382E302C2D37342E3834383334382C31302E3933393631382C32303235303730383133353630372C303733322C303130312C334141342C424245413337442C30342C31322C35383838392E382C30343738373A30323A31392C2C2C3130302C3232303130302C2C2C2C32303235303730383133353630392C3233443024
+RESP:GTFRI,500501,868574042447461,,,10,1,1,56.0,73,36.4,-74.839237,10.943466,20250708135707,0732,0101,3AA4,BBEA37D,04,12,58890.9,04787:03:19,,,100,220100,,,,20250708135709,23D1$;0x2B524553503A47544652492C3530303530312C3836383537343034323434373436312C2C2C31302C312C312C35362E302C37332C33362E342C2D37342E3833393233372C31302E3934333436362C32303235303730383133353730372C303733322C303130312C334141342C424245413337442C30342C31322C35383839302E392C30343738373A30333A31392C2C2C3130302C3232303130302C2C2C2C32303235303730383133353730392C3233443124
+RESP:GTFRI,500501,868574042447461,,,11,1,1,6.1,118,38.5,-74.836140,10.943406,20250708135743,0732,0101,3AA4,BBEA37D,04,12,58891.2,04787:03:54,,,100,220100,,,,20250708135742,23D2$;0x2B524553503A47544652492C3530303530312C3836383537343034323434373436312C2C2C31312C312C312C362E312C3131382C33382E352C2D37342E3833363134302C31302E3934333430362C32303235303730383133353734332C303733322C303130312C334141342C424245413337442C30342C31322C35383839312E322C30343738373A30333A35342C2C2C3130302C3232303130302C2C2C2C32303235303730383133353734322C3233443224
+RESP:GTFRI,500501,868574042447461,,,10,1,1,0.0,120,39.6,-74.836062,10.943363,20250708135807,0732,0101,3AA4,BBEA37D,04,12,58891.2,04787:04:19,,,100,220100,,,,20250708135809,23D3$;0x2B524553503A47544652492C3530303530312C3836383537343034323434373436312C2C2C31302C312C312C302E302C3132302C33392E362C2D37342E3833363036322C31302E3934333336332C32303235303730383133353830372C303733322C303130312C334141342C424245413337442C30342C31322C35383839312E322C30343738373A30343A31392C2C2C3130302C3232303130302C2C2C2C32303235303730383133353830392C3233443324
+RESP:GTSTT,500501,868574042447461,,21,0,0.0,120,39.6,-74.836062,10.943363,20250708135849,0732,0101,3AA4,BBEA37D,06,210100,12,20250708135849,23D4$;0x2B524553503A47545354542C3530303530312C3836383537343034323434373436312C2C32312C302C302E302C3132302C33392E362C2D37342E3833363036322C31302E3934333336332C32303235303730383133353834392C303733322C303130312C334141342C424245413337442C30362C3231303130302C31322C32303235303730383133353834392C3233443424
+RESP:GTFRI,500501,868574042447461,,,10,1,1,0.0,120,39.6,-74.836062,10.943363,20250708135907,0732,0101,3AA4,BBEA37D,04,12,58891.2,04787:05:19,,,100,210100,,,,20250708135909,23D5$;0x2B524553503A47544652492C3530303530312C3836383537343034323434373436312C2C2C31302C312C312C302E302C3132302C33392E362C2D37342E3833363036322C31302E3934333336332C32303235303730383133353930372C303733322C303130312C334141342C424245413337442C30342C31322C35383839312E322C30343738373A30353A31392C2C2C3130302C3231303130302C2C2C2C32303235303730383133353930392C3233443524
+RESP:GTFRI,500501,868574042447461,,,10,1,1,0.0,120,39.6,-74.836062,10.943363,20250708140007,0732,0101,3AA4,BBEA37D,04,12,58891.2,04787:06:19,,,100,210100,,,,20250708140009,23D6$;0x2B524553503A47544652492C3530303530312C3836383537343034323434373436312C2C2C31302C312C312C302E302C3132302C33392E362C2D37342E3833363036322C31302E3934333336332C32303235303730383134303030372C303733322C303130312C334141342C424245413337442C30342C31322C35383839312E322C30343738373A30363A31392C2C2C3130302C3231303130302C2C2C2C32303235303730383134303030392C3233443624
+RESP:GTSTT,500501,868574042447461,,22,0,0.0,120,39.6,-74.836062,10.943363,20250708140046,0732,0101,3AA4,BBEA37D,06,220100,12,20250708140046,23D7$;0x2B524553503A47545354542C3530303530312C3836383537343034323434373436312C2C32322C302C302E302C3132302C33392E362C2D37342E3833363036322C31302E3934333336332C32303235303730383134303034362C303733322C303130312C334141342C424245413337442C30362C3232303130302C31322C32303235303730383134303034362C3233443724
+RESP:GTFRI,500501,868574042447461,,,10,1,1,0.0,120,39.6,-74.836062,10.943363,20250708140107,0732,0101,3AA4,BBEA37D,04,12,58891.2,04787:07:19,,,100,220100,,,,20250708140109,23D8$;0x2B524553503A47544652492C3530303530312C3836383537343034323434373436312C2C2C31302C312C312C302E302C3132302C33392E362C2D37342E3833363036322C31302E3934333336332C32303235303730383134303130372C303733322C303130312C334141342C424245413337442C30342C31322C35383839312E322C30343738373A30373A31392C2C2C3130302C3232303130302C2C2C2C32303235303730383134303130392C3233443824
+RESP:GTFRI,500501,868574042447461,,,11,1,1,8.7,183,39.7,-74.836048,10.943350,20250708140116,0732,0101,3AA4,BBEA37D,04,12,58891.2,04787:07:29,,,100,220100,,,,20250708140116,23D9$;0x2B524553503A47544652492C3530303530312C3836383537343034323434373436312C2C2C31312C312C312C382E372C3138332C33392E372C2D37342E3833363034382C31302E3934333335302C32303235303730383134303131362C303733322C303130312C334141342C424245413337442C30342C31322C35383839312E322C30343738373A30373A32392C2C2C3130302C3232303130302C2C2C2C32303235303730383134303131362C3233443924
+RESP:GTFRI,500501,868574042447461,,,11,1,1,17.8,136,40.8,-74.835856,10.943197,20250708140122,0732,0101,3AA4,BBEA37D,04,12,58891.3,04787:07:34,,,100,220100,,,,20250708140121,23DA$;0x2B524553503A47544652492C3530303530312C3836383537343034323434373436312C2C2C31312C312C312C31372E382C3133362C34302E382C2D37342E3833353835362C31302E3934333139372C32303235303730383134303132322C303733322C303130312C334141342C424245413337442C30342C31322C35383839312E332C30343738373A30373A33342C2C2C3130302C3232303130302C2C2C2C32303235303730383134303132312C3233444124
+RESP:GTFRI,500501,868574042447461,,,10,1,1,22.6,98,39.4,-74.834716,10.942732,20250708140207,0732,0101,3AA4,BBEA37D,04,12,58891.4,04787:08:19,,,100,220100,,,,20250708140209,23DB$;0x2B524553503A47544652492C3530303530312C3836383537343034323434373436312C2C2C31302C312C312C32322E362C39382C33392E342C2D37342E3833343731362C31302E3934323733322C32303235303730383134303230372C303733322C303130312C334141342C424245413337442C30342C31322C35383839312E342C30343738373A30383A31392C2C2C3130302C3232303130302C2C2C2C32303235303730383134303230392C3233444224
+RESP:GTFRI,500501,868574042447461,,,11,1,1,30.4,173,39.1,-74.834044,10.942059,20250708140225,0732,0101,3AA4,BBEA37D,04,12,58891.5,04787:08:34,,,100,220100,,,,20250708140225,23DC$;0x2B524553503A47544652492C3530303530312C3836383537343034323434373436312C2C2C31312C312C312C33302E342C3137332C33392E312C2D37342E3833343034342C31302E3934323035392C32303235303730383134303232352C303733322C303130312C334141342C424245413337442C30342C31322C35383839312E352C30343738373A30383A33342C2C2C3130302C3232303130302C2C2C2C32303235303730383134303232352C3233444324
+RESP:GTFRI,500501,868574042447461,,,10,1,1,14.6,176,37.5,-74.834115,10.940230,20250708140307,0732,0101,3AA4,BBEA37D,04,12,58891.7,04787:09:19,,,100,220100,,,,20250708140309,23DD$;0x2B524553503A47544652492C3530303530312C3836383537343034323434373436312C2C2C31302C312C312C31342E362C3137362C33372E352C2D37342E3833343131352C31302E3934303233302C32303235303730383134303330372C303733322C303130312C334141342C424245413337442C30342C31322C35383839312E372C30343738373A30393A31392C2C2C3130302C3232303130302C2C2C2C32303235303730383134303330392C3233444424
+RESP:GTFRI,500501,868574042447461,,,10,1,1,56.0,156,54.7,-74.833834,10.932660,20250708140407,0732,0101,3A9A,BB8CF46,04,12,58892.6,04787:10:19,,,100,220100,,,,20250708140409,23DE$;0x2B524553503A47544652492C3530303530312C3836383537343034323434373436312C2C2C31302C312C312C35362E302C3135362C35342E372C2D37342E3833333833342C31302E3933323636302C32303235303730383134303430372C303733322C303130312C334139412C424238434634362C30342C31322C35383839322E362C30343738373A31303A31392C2C2C3130302C3232303130302C2C2C2C32303235303730383134303430392C3233444524
+RESP:GTFRI,500501,868574042447461,,,11,1,1,62.2,140,60.2,-74.832938,10.931244,20250708140419,0732,0101,3A9A,BB8CF46,04,12,58892.8,04787:10:29,,,100,220100,,,,20250708140418,23DF$;0x2B524553503A47544652492C3530303530312C3836383537343034323434373436312C2C2C31312C312C312C36322E322C3134302C36302E322C2D37342E3833323933382C31302E3933313234342C32303235303730383134303431392C303733322C303130312C334139412C424238434634362C30342C31322C35383839322E382C30343738373A31303A32392C2C2C3130302C3232303130302C2C2C2C32303235303730383134303431382C3233444624
+RESP:GTFRI,500501,868574042447461,,,10,1,1,69.9,116,64.1,-74.826157,10.927140,20250708140507,0732,0101,3A9A,BB812FE,04,12,58893.6,04787:11:19,,,100,220100,,,,20250708140509,23E0$;0x2B524553503A47544652492C3530303530312C3836383537343034323434373436312C2C2C31302C312C312C36392E392C3131362C36342E312C2D37342E3832363135372C31302E3932373134302C32303235303730383134303530372C303733322C303130312C334139412C424238313246452C30342C31322C35383839332E362C30343738373A31313A31392C2C2C3130302C3232303130302C2C2C2C32303235303730383134303530392C3233453024
+RESP:GTFRI,500501,868574042447461,,,10,1,1,53.3,112,90.7,-74.817229,10.922941,20250708140607,0732,0101,3A9A,BB89F59,04,12,58894.7,04787:12:19,,,100,220100,,,,20250708140609,23E1$;0x2B524553503A47544652492C3530303530312C3836383537343034323434373436312C2C2C31302C312C312C35332E332C3131322C39302E372C2D37342E3831373232392C31302E3932323934312C32303235303730383134303630372C303733322C303130312C334139412C424238394635392C30342C31322C35383839342E372C30343738373A31323A31392C2C2C3130302C3232303130302C2C2C2C32303235303730383134303630392C3233453124
+RESP:GTFRI,500501,868574042447461,,,11,1,1,60.4,95,90.0,-74.815566,10.922534,20250708140619,0732,0101,3A9A,BB89F59,04,12,58894.9,04787:12:29,,,100,220100,,,,20250708140618,23E2$;0x2B524553503A47544652492C3530303530312C3836383537343034323434373436312C2C2C31312C312C312C36302E342C39352C39302E302C2D37342E3831353536362C31302E3932323533342C32303235303730383134303631392C303733322C303130312C334139412C424238394635392C30342C31322C35383839342E392C30343738373A31323A32392C2C2C3130302C3232303130302C2C2C2C32303235303730383134303631382C3233453224
+RESP:GTFRI,500501,868574042447461,,,11,1,1,12.1,158,78.7,-74.811791,10.922302,20250708140701,0732,0101,3A9A,BB89F57,04,12,58895.3,04787:13:14,,,100,220100,,,,20250708140701,23E3$;0x2B524553503A47544652492C3530303530312C3836383537343034323434373436312C2C2C31312C312C312C31322E312C3135382C37382E372C2D37342E3831313739312C31302E3932323330322C32303235303730383134303730312C303733322C303130312C334139412C424238394635372C30342C31322C35383839352E332C30343738373A31333A31342C2C2C3130302C3232303130302C2C2C2C32303235303730383134303730312C3233453324
+RESP:GTFRI,500501,868574042447461,,,10,1,1,12.9,174,78.2,-74.811776,10.922109,20250708140707,0732,0101,3A9A,BB89F57,04,12,58895.4,04787:13:19,,,100,220100,,,,20250708140709,23E4$;0x2B524553503A47544652492C3530303530312C3836383537343034323434373436312C2C2C31302C312C312C31322E392C3137342C37382E322C2D37342E3831313737362C31302E3932323130392C32303235303730383134303730372C303733322C303130312C334139412C424238394635372C30342C31322C35383839352E342C30343738373A31333A31392C2C2C3130302C3232303130302C2C2C2C32303235303730383134303730392C3233453424
+RESP:GTFRI,500501,868574042447461,,,11,1,1,19.3,219,70.8,-74.811916,10.921332,20250708140728,0732,0101,3A9A,BB89F57,04,12,58895.4,04787:13:39,,,100,220100,,,,20250708140727,23E5$;0x2B524553503A47544652492C3530303530312C3836383537343034323434373436312C2C2C31312C312C312C31392E332C3231392C37302E382C2D37342E3831313931362C31302E3932313333322C32303235303730383134303732382C303733322C303130312C334139412C424238394635372C30342C31322C35383839352E342C30343738373A31333A33392C2C2C3130302C3232303130302C2C2C2C32303235303730383134303732372C3233453524
