textbox12,UnitName,Textbox3,EventTime,GeofenceName,GeofenceEvent1,Textbox4
Grupo: ,Unidad:XVN243,,16/06/2025 6:15:19 p.m.,prueba mon,ENTRADA,
Grupo: ,Unidad:XVN243,,16/06/2025 6:17:19 p.m.,3.- Olimpica San Fernando : cartagena sanfernando Cartagena,SALIDA,
Grupo: ,Unidad:XVN243,,16/06/2025 6:17:19 p.m.,prueba mon,SALIDA,
Grupo: ,Unidad:XVN243,,17/06/2025 6:13:23 a.m.,8.- Parque Espiritu del Manglar : cartagena centro cartagena,ENTRADA,
Grupo: ,Unidad:XVN243,,17/06/2025 6:13:48 a.m.,8.- Parque Espiritu del Manglar : cartagena centro cartagena,SALIDA,
Grupo: ,Unidad:XVN243,,17/06/2025 7:38:25 a.m.,"5.,- Entrada a Blas de Lezo : cartagena blasdelezo cartagena",ENTRADA,
Grupo: ,Unidad:XVN243,,17/06/2025 7:38:43 a.m.,"5.,- Entrada a Blas de Lezo : cartagena blasdelezo cartagena",SALIDA,
Grupo: ,Unidad:XVN243,,17/06/2025 8:19:29 a.m.,1. Turno de despacho : Calle 34 # 17 231 Cartagena,ENTRADA,
Grupo: ,Unidad:XVN243,,17/06/2025 8:49:22 a.m.,2.- Reloj Rodeo : cartagena rodeo cartagena,ENTRADA,
Grupo: ,Unidad:XVN243,,17/06/2025 10:32:29 a.m.,9.- Olimpica Bocagrande Cra. 3º : cartagena bocagrande cartagena,SALIDA,
Grupo: ,Unidad:XVN243,,17/06/2025 12:20:36 p.m.,1. Turno de despacho : Calle 34 # 17 231 Cartagena,ENTRADA,
Grupo: ,Unidad:XVN243,,17/06/2025 12:43:32 p.m.,1. Turno de despacho : Calle 34 # 17 231 Cartagena,SALIDA,
Grupo: ,Unidad:XVN243,,17/06/2025 2:55:35 p.m.,10.- Clinica San Jose de Torices : cartagena barrio torice cartagena,ENTRADA,
Grupo: ,Unidad:XVN243,,17/06/2025 2:56:35 p.m.,10.- Clinica San Jose de Torices : cartagena barrio torice cartagena,SALIDA,
Grupo: ,Unidad:XVN243,,18/06/2025 6:49:29 a.m.,2.- Reloj Rodeo : cartagena rodeo cartagena,ENTRADA,
Grupo: ,Unidad:XVN243,,18/06/2025 6:50:29 a.m.,2.- Reloj Rodeo : cartagena rodeo cartagena,SALIDA,
Grupo: ,Unidad:XVN243,,18/06/2025 9:31:33 a.m.,"5.,- Entrada a Blas de Lezo : cartagena blasdelezo cartagena",ENTRADA,
Grupo: ,Unidad:XVN243,,18/06/2025 10:17:34 a.m.,1. Turno de despacho : Calle 34 # 17 231 Cartagena,ENTRADA,
Grupo: ,Unidad:XVN243,,18/06/2025 11:31:12 a.m.,7.- Antiguo Peaje Manga : Cartagena manga cartagena,ENTRADA,
Grupo: ,Unidad:XVN243,,18/06/2025 11:31:36 a.m.,7.- Antiguo Peaje Manga : Cartagena manga cartagena,SALIDA,
Grupo: ,Unidad:XVN243,,18/06/2025 12:29:37 p.m.,9.- Olimpica Bocagrande Cra. 3º : cartagena bocagrande cartagena,ENTRADA,
Grupo: ,Unidad:XVN243,,18/06/2025 12:30:37 p.m.,9.- Olimpica Bocagrande Cra. 3º : cartagena bocagrande cartagena,SALIDA,
Grupo: ,Unidad:XVN243,,18/06/2025 1:13:38 p.m.,12.- Estbas del Bosque. : cartagena bosque cartagena,ENTRADA,
Grupo: ,Unidad:XVN243,,18/06/2025 1:14:38 p.m.,12.- Estbas del Bosque. : cartagena bosque cartagena,SALIDA,
Grupo: ,Unidad:XVN243,,18/06/2025 2:51:40 p.m.,2.- Reloj Rodeo : cartagena rodeo cartagena,ENTRADA,
Grupo: ,Unidad:XVN243,,18/06/2025 2:52:40 p.m.,2.- Reloj Rodeo : cartagena rodeo cartagena,SALIDA,
Grupo: ,Unidad:XVN243,,18/06/2025 3:00:40 p.m.,prueba mon,ENTRADA,
Grupo: ,Unidad:XVN243,,18/06/2025 3:01:40 p.m.,prueba mon,SALIDA,
Grupo: ,Unidad:XVN243,,18/06/2025 6:16:45 p.m.,"5.,- Entrada a Blas de Lezo : cartagena blasdelezo cartagena",ENTRADA,
Grupo: ,Unidad:XVN243,,18/06/2025 6:17:30 p.m.,"5.,- Entrada a Blas de Lezo : cartagena blasdelezo cartagena",SALIDA,
Grupo: ,Unidad:XVN243,,19/06/2025 5:21:30 a.m.,8.- Parque Espiritu del Manglar : cartagena centro cartagena,ENTRADA,
Grupo: ,Unidad:XVN243,,19/06/2025 5:22:04 a.m.,8.- Parque Espiritu del Manglar : cartagena centro cartagena,SALIDA,
Grupo: ,Unidad:XVN243,,19/06/2025 5:49:50 a.m.,9.- Olimpica Bocagrande Cra. 3º : cartagena bocagrande cartagena,ENTRADA,
Grupo: ,Unidad:XVN243,,19/06/2025 5:50:50 a.m.,9.- Olimpica Bocagrande Cra. 3º : cartagena bocagrande cartagena,SALIDA,
Grupo: ,Unidad:XVN243,,19/06/2025 9:24:32 a.m.,8.- Parque Espiritu del Manglar : cartagena centro cartagena,ENTRADA,
Grupo: ,Unidad:XVN243,,19/06/2025 9:25:24 a.m.,8.- Parque Espiritu del Manglar : cartagena centro cartagena,SALIDA,
Grupo: ,Unidad:XVN243,,19/06/2025 10:57:39 a.m.,"5.,- Entrada a Blas de Lezo : cartagena blasdelezo cartagena",ENTRADA,
Grupo: ,Unidad:XVN243,,19/06/2025 12:33:42 p.m.,2.- Reloj Rodeo : cartagena rodeo cartagena,ENTRADA,
Grupo: ,Unidad:XVO853,,31/05/2025 5:36:28 a.m.,3.- Olimpica San Fernando : cartagena sanfernando Cartagena,ENTRADA,
Grupo: ,Unidad:XVO853,,31/05/2025 5:36:28 a.m.,prueba mon,ENTRADA,
Grupo: ,Unidad:XVO853,,31/05/2025 5:37:28 a.m.,3.- Olimpica San Fernando : cartagena sanfernando Cartagena,SALIDA,
Grupo: ,Unidad:XVO853,,31/05/2025 5:37:28 a.m.,prueba mon,SALIDA,
Grupo: ,Unidad:XVO853,,31/05/2025 6:04:22 a.m.,7.- Antiguo Peaje Manga : Cartagena manga cartagena,ENTRADA,
Grupo: ,Unidad:XVO853,,31/05/2025 6:04:58 a.m.,7.- Antiguo Peaje Manga : Cartagena manga cartagena,SALIDA,
Grupo: ,Unidad:XVO853,,31/05/2025 6:17:29 a.m.,8.- Parque Espiritu del Manglar : cartagena centro cartagena,ENTRADA,
Grupo: ,Unidad:XVO853,,31/05/2025 6:18:29 a.m.,8.- Parque Espiritu del Manglar : cartagena centro cartagena,SALIDA,
Grupo: ,Unidad:XVO853,,31/05/2025 8:00:31 a.m.,4.- Tienda El Tope : cartagena sanfernando cartagena,ENTRADA,
Grupo: ,Unidad:XVO853,,31/05/2025 8:01:31 a.m.,4.- Tienda El Tope : cartagena sanfernando cartagena,SALIDA,
Grupo: ,Unidad:XVO853,,31/05/2025 8:48:46 a.m.,1. Turno de despacho : Calle 34 # 17 231 Cartagena,ENTRADA,
Grupo: ,Unidad:XVO853,,31/05/2025 8:49:32 a.m.,1. Turno de despacho : Calle 34 # 17 231 Cartagena,SALIDA,
Grupo: ,Unidad:XVO853,,31/05/2025 10:04:35 a.m.,8.- Parque Espiritu del Manglar : cartagena centro cartagena,ENTRADA,
Grupo: ,Unidad:XVO853,,31/05/2025 10:06:01 a.m.,8.- Parque Espiritu del Manglar : cartagena centro cartagena,SALIDA,
Grupo: ,Unidad:XVO853,,31/05/2025 10:45:35 a.m.,9.- Olimpica Bocagrande Cra. 3º : cartagena bocagrande cartagena,ENTRADA,
Grupo: ,Unidad:XVO853,,31/05/2025 10:46:35 a.m.,9.- Olimpica Bocagrande Cra. 3º : cartagena bocagrande cartagena,SALIDA,
Grupo: ,Unidad:XVO853,,31/05/2025 11:51:42 a.m.,"5.,- Entrada a Blas de Lezo : cartagena blasdelezo cartagena",ENTRADA,
Grupo: ,Unidad:XVO853,,31/05/2025 11:52:07 a.m.,"5.,- Entrada a Blas de Lezo : cartagena blasdelezo cartagena",SALIDA,
Grupo: ,Unidad:XVO853,,31/05/2025 1:17:54 p.m.,1. Turno de despacho : Calle 34 # 17 231 Cartagena,ENTRADA,
Grupo: ,Unidad:XVO853,,31/05/2025 1:18:34 p.m.,1. Turno de despacho : Calle 34 # 17 231 Cartagena,SALIDA,
Grupo: ,Unidad:XVO853,,31/05/2025 4:35:58 p.m.,"5.,- Entrada a Blas de Lezo : cartagena blasdelezo cartagena",ENTRADA,
Grupo: ,Unidad:XVO853,,31/05/2025 4:36:09 p.m.,"5.,- Entrada a Blas de Lezo : cartagena blasdelezo cartagena",SALIDA,
Grupo: ,Unidad:XVO853,,31/05/2025 5:01:44 p.m.,4.- Tienda El Tope : cartagena sanfernando cartagena,ENTRADA,
Grupo: ,Unidad:XVO853,,31/05/2025 5:02:44 p.m.,4.- Tienda El Tope : cartagena sanfernando cartagena,SALIDA,
Grupo: ,Unidad:XVO853,,31/05/2025 5:34:39 p.m.,1. Turno de despacho : Calle 34 # 17 231 Cartagena,ENTRADA,
Grupo: ,Unidad:XVO853,,31/05/2025 5:56:40 p.m.,1. Turno de despacho : Calle 34 # 17 231 Cartagena,SALIDA,
Grupo: ,Unidad:XVO853,,1/06/2025 7:52:56 a.m.,2.- Reloj Rodeo : cartagena rodeo cartagena,ENTRADA,
Grupo: ,Unidad:XVO853,,1/06/2025 7:53:28 a.m.,2.- Reloj Rodeo : cartagena rodeo cartagena,SALIDA,
Grupo: ,Unidad:XVO853,,1/06/2025 7:58:21 a.m.,4.- Tienda El Tope : cartagena sanfernando cartagena,ENTRADA,
Grupo: ,Unidad:XVO853,,1/06/2025 7:59:53 a.m.,4.- Tienda El Tope : cartagena sanfernando cartagena,SALIDA,
Grupo: ,Unidad:XVO853,,1/06/2025 8:27:54 a.m.,7.- Antiguo Peaje Manga : Cartagena manga cartagena,ENTRADA,
Grupo: ,Unidad:XVO853,,1/06/2025 8:28:28 a.m.,7.- Antiguo Peaje Manga : Cartagena manga cartagena,SALIDA,
Grupo: ,Unidad:XVO853,,1/06/2025 9:37:30 a.m.,11.- Avenida del Lago : cartagena avenida el lago cartagena,ENTRADA,
Grupo: ,Unidad:XVO853,,1/06/2025 9:38:15 a.m.,11.- Avenida del Lago : cartagena avenida el lago cartagena,SALIDA,
Grupo: ,Unidad:XVO853,,1/06/2025 11:37:01 a.m.,4.- Tienda El Tope : cartagena sanfernando cartagena,ENTRADA,
Grupo: ,Unidad:XVO853,,1/06/2025 11:38:33 a.m.,4.- Tienda El Tope : cartagena sanfernando cartagena,SALIDA,
Grupo: ,Unidad:XVO853,,1/06/2025 1:15:35 p.m.,11.- Avenida del Lago : cartagena avenida el lago cartagena,ENTRADA,
Grupo: ,Unidad:XVO853,,1/06/2025 1:16:12 p.m.,11.- Avenida del Lago : cartagena avenida el lago cartagena,SALIDA,
Grupo: ,Unidad:XVO853,,1/06/2025 1:26:27 p.m.,12.- Estbas del Bosque. : cartagena bosque cartagena,ENTRADA,
Grupo: ,Unidad:XVO853,,1/06/2025 1:27:05 p.m.,12.- Estbas del Bosque. : cartagena bosque cartagena,SALIDA,
Grupo: ,Unidad:XVO853,,1/06/2025 1:50:36 p.m.,4.- Tienda El Tope : cartagena sanfernando cartagena,ENTRADA,
Grupo: ,Unidad:XVO853,,1/06/2025 1:54:36 p.m.,4.- Tienda El Tope : cartagena sanfernando cartagena,SALIDA,
Grupo: ,Unidad:XVO853,,1/06/2025 1:55:36 p.m.,prueba mon,ENTRADA,
Grupo: ,Unidad:XVO853,,1/06/2025 1:56:23 p.m.,prueba mon,SALIDA,
Grupo: ,Unidad:XVO853,,1/06/2025 3:14:38 p.m.,4.- Tienda El Tope : cartagena sanfernando cartagena,ENTRADA,
Grupo: ,Unidad:XVO853,,1/06/2025 3:16:44 p.m.,4.- Tienda El Tope : cartagena sanfernando cartagena,SALIDA,
Grupo: ,Unidad:XVO853,,1/06/2025 3:43:44 p.m.,7.- Antiguo Peaje Manga : Cartagena manga cartagena,ENTRADA,
Grupo: ,Unidad:XVO853,,1/06/2025 3:44:44 p.m.,7.- Antiguo Peaje Manga : Cartagena manga cartagena,SALIDA,
Grupo: ,Unidad:XVO853,,1/06/2025 5:06:46 p.m.,12.- Estbas del Bosque. : cartagena bosque cartagena,ENTRADA,
Grupo: ,Unidad:XVO853,,1/06/2025 5:07:46 p.m.,12.- Estbas del Bosque. : cartagena bosque cartagena,SALIDA,
Grupo: ,Unidad:XVO853,,1/06/2025 5:35:46 p.m.,4.- Tienda El Tope : cartagena sanfernando cartagena,ENTRADA,
Grupo: ,Unidad:XVO853,,1/06/2025 5:37:46 p.m.,4.- Tienda El Tope : cartagena sanfernando cartagena,SALIDA,
Grupo: ,Unidad:XVO853,,2/06/2025 5:52:54 a.m.,4.- Tienda El Tope : cartagena sanfernando cartagena,ENTRADA,
Grupo: ,Unidad:XVO853,,2/06/2025 5:55:49 a.m.,4.- Tienda El Tope : cartagena sanfernando cartagena,SALIDA,
Grupo: ,Unidad:XVO853,,2/06/2025 6:34:24 a.m.,8.- Parque Espiritu del Manglar : cartagena centro cartagena,ENTRADA,
Grupo: ,Unidad:XVO853,,2/06/2025 6:35:09 a.m.,8.- Parque Espiritu del Manglar : cartagena centro cartagena,SALIDA,
Grupo: ,Unidad:XVO853,,2/06/2025 7:59:29 a.m.,4.- Tienda El Tope : cartagena sanfernando cartagena,ENTRADA,
Grupo: ,Unidad:XVO853,,2/06/2025 8:59:53 a.m.,4.- Tienda El Tope : cartagena sanfernando cartagena,ENTRADA,
Grupo: ,Unidad:XVO853,,2/06/2025 9:01:53 a.m.,4.- Tienda El Tope : cartagena sanfernando cartagena,SALIDA,
Grupo: ,Unidad:XVO853,,2/06/2025 9:41:20 a.m.,8.- Parque Espiritu del Manglar : cartagena centro cartagena,ENTRADA,
Grupo: ,Unidad:XVO853,,2/06/2025 10:10:25 a.m.,9.- Olimpica Bocagrande Cra. 3º : cartagena bocagrande cartagena,SALIDA,
Grupo: ,Unidad:XVO853,,2/06/2025 11:08:22 a.m.,4.- Tienda El Tope : cartagena sanfernando cartagena,ENTRADA,
Grupo: ,Unidad:XVO853,,2/06/2025 11:35:22 a.m.,1. Turno de despacho : Calle 34 # 17 231 Cartagena,ENTRADA,
Grupo: ,Unidad:XVO853,,2/06/2025 11:57:17 a.m.,1. Turno de despacho : Calle 34 # 17 231 Cartagena,SALIDA,
Grupo: ,Unidad:XVO853,,2/06/2025 11:58:23 a.m.,1. Turno de despacho : Calle 34 # 17 231 Cartagena,ENTRADA,
Grupo: ,Unidad:XVO853,,2/06/2025 12:13:23 p.m.,4.- Tienda El Tope : cartagena sanfernando cartagena,ENTRADA,
Grupo: ,Unidad:XVO853,,2/06/2025 12:14:23 p.m.,4.- Tienda El Tope : cartagena sanfernando cartagena,SALIDA,
Grupo: ,Unidad:XVO853,,2/06/2025 12:40:33 p.m.,7.- Antiguo Peaje Manga : Cartagena manga cartagena,ENTRADA,
Grupo: ,Unidad:XVO853,,2/06/2025 12:41:05 p.m.,7.- Antiguo Peaje Manga : Cartagena manga cartagena,SALIDA,
Grupo: ,Unidad:XVO853,,2/06/2025 1:23:25 p.m.,9.- Olimpica Bocagrande Cra. 3º : cartagena bocagrande cartagena,ENTRADA,
Grupo: ,Unidad:XVO853,,2/06/2025 1:24:25 p.m.,9.- Olimpica Bocagrande Cra. 3º : cartagena bocagrande cartagena,SALIDA,
Grupo: ,Unidad:XVO853,,2/06/2025 1:57:20 p.m.,12.- Estbas del Bosque. : cartagena bosque cartagena,ENTRADA,
Grupo: ,Unidad:XVO853,,2/06/2025 2:20:26 p.m.,4.- Tienda El Tope : cartagena sanfernando cartagena,ENTRADA,
Grupo: ,Unidad:XVO853,,2/06/2025 2:21:26 p.m.,4.- Tienda El Tope : cartagena sanfernando cartagena,SALIDA,
Grupo: ,Unidad:XVO853,,2/06/2025 2:22:26 p.m.,prueba mon,ENTRADA,
Grupo: ,Unidad:XVO853,,2/06/2025 2:23:26 p.m.,prueba mon,SALIDA,
Grupo: ,Unidad:XVO853,,2/06/2025 3:37:28 p.m.,3.- Olimpica San Fernando : cartagena sanfernando Cartagena,ENTRADA,
Grupo: ,Unidad:XVO853,,2/06/2025 3:37:28 p.m.,prueba mon,ENTRADA,
Grupo: ,Unidad:XVO853,,2/06/2025 3:38:28 p.m.,3.- Olimpica San Fernando : cartagena sanfernando Cartagena,SALIDA,
Grupo: ,Unidad:XVO853,,2/06/2025 3:38:28 p.m.,prueba mon,SALIDA,
Grupo: ,Unidad:XVO853,,2/06/2025 5:30:05 p.m.,"5.,- Entrada a Blas de Lezo : cartagena blasdelezo cartagena",ENTRADA,
Grupo: ,Unidad:XVO853,,2/06/2025 5:30:25 p.m.,"5.,- Entrada a Blas de Lezo : cartagena blasdelezo cartagena",SALIDA,
Grupo: ,Unidad:XVO853,,2/06/2025 5:45:25 p.m.,4.- Tienda El Tope : cartagena sanfernando cartagena,ENTRADA,
Grupo: ,Unidad:XVO853,,2/06/2025 5:46:25 p.m.,4.- Tienda El Tope : cartagena sanfernando cartagena,SALIDA,
Grupo: ,Unidad:XVO853,,2/06/2025 7:49:28 p.m.,9.- Olimpica Bocagrande Cra. 3º : cartagena bocagrande cartagena,ENTRADA,
Grupo: ,Unidad:XVO853,,2/06/2025 7:50:28 p.m.,9.- Olimpica Bocagrande Cra. 3º : cartagena bocagrande cartagena,SALIDA,
Grupo: ,Unidad:XVO853,,3/06/2025 5:04:34 a.m.,3.- Olimpica San Fernando : cartagena sanfernando Cartagena,ENTRADA,
Grupo: ,Unidad:XVO853,,3/06/2025 5:04:34 a.m.,prueba mon,ENTRADA,
Grupo: ,Unidad:XVO853,,3/06/2025 5:05:34 a.m.,3.- Olimpica San Fernando : cartagena sanfernando Cartagena,SALIDA,
Grupo: ,Unidad:XVO853,,3/06/2025 5:05:34 a.m.,prueba mon,SALIDA,
Grupo: ,Unidad:XVO853,,3/06/2025 5:05:58 a.m.,4.- Tienda El Tope : cartagena sanfernando cartagena,ENTRADA,
Grupo: ,Unidad:XVO853,,3/06/2025 5:06:35 a.m.,4.- Tienda El Tope : cartagena sanfernando cartagena,SALIDA,
Grupo: ,Unidad:XVO853,,3/06/2025 6:12:36 a.m.,9.- Olimpica Bocagrande Cra. 3º : cartagena bocagrande cartagena,ENTRADA,
Grupo: ,Unidad:XVO853,,3/06/2025 6:13:36 a.m.,9.- Olimpica Bocagrande Cra. 3º : cartagena bocagrande cartagena,SALIDA,
Grupo: ,Unidad:XVO853,,3/06/2025 6:50:12 a.m.,12.- Estbas del Bosque. : cartagena bosque cartagena,ENTRADA,
Grupo: ,Unidad:XVO853,,3/06/2025 6:50:47 a.m.,12.- Estbas del Bosque. : cartagena bosque cartagena,SALIDA,
Grupo: ,Unidad:XVO853,,3/06/2025 7:22:42 a.m.,4.- Tienda El Tope : cartagena sanfernando cartagena,ENTRADA,
Grupo: ,Unidad:XVO853,,3/06/2025 7:23:42 a.m.,4.- Tienda El Tope : cartagena sanfernando cartagena,SALIDA,
Grupo: ,Unidad:XVO853,,3/06/2025 5:16:36 p.m.,4.- Tienda El Tope : cartagena sanfernando cartagena,ENTRADA,
Grupo: ,Unidad:XVO853,,4/06/2025 11:17:37 a.m.,4.- Tienda El Tope : cartagena sanfernando cartagena,ENTRADA,
Grupo: ,Unidad:XVO853,,4/06/2025 12:50:34 p.m.,9.- Olimpica Bocagrande Cra. 3º : cartagena bocagrande cartagena,ENTRADA,
Grupo: ,Unidad:XVO853,,4/06/2025 2:16:36 p.m.,4.- Tienda El Tope : cartagena sanfernando cartagena,ENTRADA,
Grupo: ,Unidad:XVO853,,4/06/2025 2:51:37 p.m.,4.- Tienda El Tope : cartagena sanfernando cartagena,SALIDA,
Grupo: ,Unidad:XVO853,,4/06/2025 4:30:39 p.m.,1. Turno de despacho : Calle 34 # 17 231 Cartagena,ENTRADA,
Grupo: ,Unidad:XVO853,,4/06/2025 4:30:55 p.m.,1. Turno de despacho : Calle 34 # 17 231 Cartagena,SALIDA,
Grupo: ,Unidad:XVO853,,4/06/2025 5:24:00 p.m.,6.- Seguro Social : cartagena traversal 54 cartagena,ENTRADA,
Grupo: ,Unidad:XVO853,,4/06/2025 5:25:00 p.m.,6.- Seguro Social : cartagena traversal 54 cartagena,SALIDA,
Grupo: ,Unidad:XVO853,,4/06/2025 5:43:18 p.m.,7.- Antiguo Peaje Manga : Cartagena manga cartagena,ENTRADA,
Grupo: ,Unidad:XVO853,,4/06/2025 5:43:40 p.m.,7.- Antiguo Peaje Manga : Cartagena manga cartagena,SALIDA,
Grupo: ,Unidad:XVO853,,4/06/2025 8:24:43 p.m.,"5.,- Entrada a Blas de Lezo : cartagena blasdelezo cartagena",ENTRADA,
Grupo: ,Unidad:XVO853,,4/06/2025 8:25:23 p.m.,"5.,- Entrada a Blas de Lezo : cartagena blasdelezo cartagena",SALIDA,
Grupo: ,Unidad:XVO853,,5/06/2025 5:36:34 a.m.,1. Turno de despacho : Calle 34 # 17 231 Cartagena,ENTRADA,
Grupo: ,Unidad:XVO853,,5/06/2025 6:54:47 a.m.,1. Turno de despacho : Calle 34 # 17 231 Cartagena,SALIDA,
Grupo: ,Unidad:XVO853,,5/06/2025 11:07:54 a.m.,9.- Olimpica Bocagrande Cra. 3º : cartagena bocagrande cartagena,ENTRADA,
Grupo: ,Unidad:XVO853,,5/06/2025 4:13:04 p.m.,9.- Olimpica Bocagrande Cra. 3º : cartagena bocagrande cartagena,ENTRADA,
Grupo: ,Unidad:XVO853,,5/06/2025 4:59:11 p.m.,11.- Avenida del Lago : cartagena avenida el lago cartagena,ENTRADA,
Grupo: ,Unidad:XVO853,,6/06/2025 6:07:02 a.m.,1. Turno de despacho : Calle 34 # 17 231 Cartagena,ENTRADA,
Grupo: ,Unidad:XVO853,,6/06/2025 6:08:57 a.m.,1. Turno de despacho : Calle 34 # 17 231 Cartagena,SALIDA,
Grupo: ,Unidad:XVO853,,6/06/2025 6:34:21 a.m.,3.- Olimpica San Fernando : cartagena sanfernando Cartagena,SALIDA,
Grupo: ,Unidad:XVO853,,6/06/2025 6:34:21 a.m.,prueba mon,SALIDA,
Grupo: ,Unidad:XVO853,,6/06/2025 7:40:22 a.m.,8.- Parque Espiritu del Manglar : cartagena centro cartagena,ENTRADA,
Grupo: ,Unidad:XVO853,,6/06/2025 7:41:09 a.m.,8.- Parque Espiritu del Manglar : cartagena centro cartagena,SALIDA,
Grupo: ,Unidad:XVO853,,6/06/2025 9:09:28 a.m.,"5.,- Entrada a Blas de Lezo : cartagena blasdelezo cartagena",ENTRADA,
Grupo: ,Unidad:XVO853,,6/06/2025 9:10:10 a.m.,"5.,- Entrada a Blas de Lezo : cartagena blasdelezo cartagena",SALIDA,
Grupo: ,Unidad:XVO853,,6/06/2025 10:56:44 a.m.,4.- Tienda El Tope : cartagena sanfernando cartagena,ENTRADA,
Grupo: ,Unidad:XVO853,,6/06/2025 10:57:31 a.m.,4.- Tienda El Tope : cartagena sanfernando cartagena,SALIDA,
Grupo: ,Unidad:XVO853,,6/06/2025 2:03:34 p.m.,4.- Tienda El Tope : cartagena sanfernando cartagena,SALIDA,
Grupo: ,Unidad:XVO853,,6/06/2025 3:19:12 p.m.,1. Turno de despacho : Calle 34 # 17 231 Cartagena,ENTRADA,
Grupo: ,Unidad:XVO853,,6/06/2025 3:20:36 p.m.,1. Turno de despacho : Calle 34 # 17 231 Cartagena,SALIDA,
Grupo: ,Unidad:XVO853,,6/06/2025 3:34:32 p.m.,2.- Reloj Rodeo : cartagena rodeo cartagena,ENTRADA,
Grupo: ,Unidad:XVO853,,6/06/2025 3:35:32 p.m.,2.- Reloj Rodeo : cartagena rodeo cartagena,SALIDA,
Grupo: ,Unidad:XVO853,,6/06/2025 6:19:40 p.m.,12.- Estbas del Bosque. : cartagena bosque cartagena,ENTRADA,
Grupo: ,Unidad:XVO853,,6/06/2025 6:20:40 p.m.,12.- Estbas del Bosque. : cartagena bosque cartagena,SALIDA,
Grupo: ,Unidad:XVO853,,6/06/2025 7:06:41 p.m.,4.- Tienda El Tope : cartagena sanfernando cartagena,ENTRADA,
Grupo: ,Unidad:XVO853,,6/06/2025 7:07:41 p.m.,4.- Tienda El Tope : cartagena sanfernando cartagena,SALIDA,
Grupo: ,Unidad:XVO853,,6/06/2025 7:09:25 p.m.,3.- Olimpica San Fernando : cartagena sanfernando Cartagena,SALIDA,
Grupo: ,Unidad:XVO853,,8/06/2025 6:00:29 a.m.,4.- Tienda El Tope : cartagena sanfernando cartagena,ENTRADA,
Grupo: ,Unidad:XVO853,,8/06/2025 6:04:29 a.m.,4.- Tienda El Tope : cartagena sanfernando cartagena,SALIDA,
Grupo: ,Unidad:XVO853,,8/06/2025 8:56:34 a.m.,1. Turno de despacho : Calle 34 # 17 231 Cartagena,ENTRADA,
Grupo: ,Unidad:XVO853,,8/06/2025 8:56:43 a.m.,1. Turno de despacho : Calle 34 # 17 231 Cartagena,SALIDA,
Grupo: ,Unidad:XVO853,,8/06/2025 9:09:44 a.m.,4.- Tienda El Tope : cartagena sanfernando cartagena,ENTRADA,
Grupo: ,Unidad:XVO853,,8/06/2025 9:11:44 a.m.,4.- Tienda El Tope : cartagena sanfernando cartagena,SALIDA,
Grupo: ,Unidad:XVO853,,8/06/2025 11:21:42 a.m.,4.- Tienda El Tope : cartagena sanfernando cartagena,ENTRADA,
Grupo: ,Unidad:XVO853,,8/06/2025 11:22:42 a.m.,4.- Tienda El Tope : cartagena sanfernando cartagena,SALIDA,
Grupo: ,Unidad:XVO853,,8/06/2025 3:08:55 p.m.,1. Turno de despacho : Calle 34 # 17 231 Cartagena,ENTRADA,
Grupo: ,Unidad:XVO853,,8/06/2025 3:32:30 p.m.,1. Turno de despacho : Calle 34 # 17 231 Cartagena,SALIDA,
Grupo: ,Unidad:XVO853,,8/06/2025 4:55:37 p.m.,9.- Olimpica Bocagrande Cra. 3º : cartagena bocagrande cartagena,ENTRADA,
Grupo: ,Unidad:XVO853,,8/06/2025 4:56:37 p.m.,9.- Olimpica Bocagrande Cra. 3º : cartagena bocagrande cartagena,SALIDA,
Grupo: ,Unidad:XVO853,,8/06/2025 5:42:09 p.m.,12.- Estbas del Bosque. : cartagena bosque cartagena,ENTRADA,
Grupo: ,Unidad:XVO853,,8/06/2025 5:42:43 p.m.,12.- Estbas del Bosque. : cartagena bosque cartagena,SALIDA,
Grupo: ,Unidad:XVO853,,9/06/2025 7:43:08 a.m.,1. Turno de despacho : Calle 34 # 17 231 Cartagena,ENTRADA,
Grupo: ,Unidad:XVO853,,9/06/2025 7:43:58 a.m.,1. Turno de despacho : Calle 34 # 17 231 Cartagena,SALIDA,
Grupo: ,Unidad:XVO853,,9/06/2025 8:07:59 a.m.,4.- Tienda El Tope : cartagena sanfernando cartagena,ENTRADA,
Grupo: ,Unidad:XVO853,,9/06/2025 8:08:59 a.m.,4.- Tienda El Tope : cartagena sanfernando cartagena,SALIDA,
Grupo: ,Unidad:XVO853,,9/06/2025 10:41:02 a.m.,"5.,- Entrada a Blas de Lezo : cartagena blasdelezo cartagena",ENTRADA,
Grupo: ,Unidad:XVO853,,9/06/2025 10:41:15 a.m.,"5.,- Entrada a Blas de Lezo : cartagena blasdelezo cartagena",SALIDA,
Grupo: ,Unidad:XVO853,,9/06/2025 10:57:02 a.m.,4.- Tienda El Tope : cartagena sanfernando cartagena,ENTRADA,
Grupo: ,Unidad:XVO853,,9/06/2025 10:58:02 a.m.,4.- Tienda El Tope : cartagena sanfernando cartagena,SALIDA,
Grupo: ,Unidad:XVO853,,9/06/2025 11:49:30 a.m.,1. Turno de despacho : Calle 34 # 17 231 Cartagena,ENTRADA,
Grupo: ,Unidad:XVO853,,9/06/2025 11:50:04 a.m.,1. Turno de despacho : Calle 34 # 17 231 Cartagena,SALIDA,
