,Created,Message,Status
2517,2025-05-19 18:41:29.865,"+RESP:GTGEO,500700,868574042858816,,,20,1,1,7.7,179,6.6,-75.521474,10.404246,20250519184252,0732,0101,3AAC,BBA40A8,04,12,38150.8,20250519184252,286A$",0x2B524553503A475447454F2C3530303730302C3836383537343034323835383831362C2C2C32302C312C312C372E372C3137392C362E362C2D37352E3532313437342C31302E3430343234362C32303235303531393138343235322C303733322C303130312C334141432C424241343041382C30342C31322C33383135302E382C32303235303531393138343235322C3238364124
2542,2025-05-19 18:57:39.411,"+RESP:GTGEO,500700,868574042858816,,,71,1,1,43.3,75,9.2,-75.502117,10.388465,20250519185902,0732,0101,3AAC,BBAD163,04,12,38156.2,20250519185901,2883$",0x2B524553503A475447454F2C3530303730302C3836383537343034323835383831362C2C2C37312C312C312C34332E332C37352C392E322C2D37352E3530323131372C31302E3338383436352C32303235303531393138353930322C303733322C303130312C334141432C424241443136332C30342C31322C33383135362E322C32303235303531393138353930312C3238383324
2543,2025-05-19 18:57:48.676,"+RESP:GTGEO,500700,868574042858816,,,70,1,1,57.5,81,10.0,-75.500959,10.388665,20250519185911,0732,0101,3AAC,BBA422D,04,12,38156.3,20250519185910,2884$",0x2B524553503A475447454F2C3530303730302C3836383537343034323835383831362C2C2C37302C312C312C35372E352C38312C31302E302C2D37352E3530303935392C31302E3338383636352C32303235303531393138353931312C303733322C303130312C334141432C424241343232442C30342C31322C33383135362E332C32303235303531393138353931302C3238383424
2547,2025-05-19 19:00:49.159,"+RESP:GTGEO,500700,868574042858816,,,61,1,1,10.5,69,10.4,-75.488956,10.390762,20250519190211,0732,0101,3AAC,BBAAD8C,04,12,38157.7,20250519190210,2888$",0x2B524553503A475447454F2C3530303730302C3836383537343034323835383831362C2C2C36312C312C312C31302E352C36392C31302E342C2D37352E3438383935362C31302E3339303736322C32303235303531393139303231312C303733322C303130312C334141432C424241414438432C30342C31322C33383135372E372C32303235303531393139303231302C3238383824
2551,2025-05-19 19:01:51.918,"+RESP:GTGEO,500700,868574042858816,,,60,1,1,38.6,152,13.1,-75.488080,10.390580,20250519190311,0732,0101,3AAC,BBAAED1,04,12,38157.8,20250519190311,288C$",0x2B524553503A475447454F2C3530303730302C3836383537343034323835383831362C2C2C36302C312C312C33382E362C3135322C31332E312C2D37352E3438383038302C31302E3339303538302C32303235303531393139303331312C303733322C303130312C334141432C424241414544312C30342C31322C33383135372E382C32303235303531393139303331312C3238384324
2578,2025-05-19 19:15:30.950,"+RESP:GTGEO,500700,868574042858816,,,51,1,1,14.2,3,17.5,-75.471538,10.378077,20250519191650,0732,0101,3AAC,BBA430A,04,12,38162.7,20250519191650,28A7$",0x2B524553503A475447454F2C3530303730302C3836383537343034323835383831362C2C2C35312C312C312C31342E322C332C31372E352C2D37352E3437313533382C31302E3337383037372C32303235303531393139313635302C303733322C303130312C334141432C424241343330412C30342C31322C33383136322E372C32303235303531393139313635302C3238413724
2579,2025-05-19 19:16:05.860,"+RESP:GTGEO,500700,868574042858816,,,50,1,1,18.1,32,17.2,-75.471238,10.379114,20250519191726,0732,0101,3AAC,BBAAEED,04,12,38162.8,20250519191726,28A8$",0x2B524553503A475447454F2C3530303730302C3836383537343034323835383831362C2C2C35302C312C312C31382E312C33322C31372E322C2D37352E3437313233382C31302E3337393131342C32303235303531393139313732362C303733322C303130312C334141432C424241414545442C30342C31322C33383136322E382C32303235303531393139313732362C3238413824
2591,2025-05-19 19:23:16.282,"+RESP:GTGEO,500700,868574042858816,,,31,1,1,40.5,132,23.6,-75.458849,10.374821,20250519192438,0732,0101,3AAC,BBA4308,04,12,38165.2,20250519192438,28B4$",0x2B524553503A475447454F2C3530303730302C3836383537343034323835383831362C2C2C33312C312C312C34302E352C3133322C32332E362C2D37352E3435383834392C31302E3337343832312C32303235303531393139323433382C303733322C303130312C334141432C424241343330382C30342C31322C33383136352E322C32303235303531393139323433382C3238423424
2592,2025-05-19 19:23:25.109,"+RESP:GTGEO,500700,868574042858816,,,30,1,1,43.5,127,24.3,-75.458153,10.374256,20250519192447,0732,0101,3AAC,BBAAF67,04,12,38165.3,20250519192447,28B5$",0x2B524553503A475447454F2C3530303730302C3836383537343034323835383831362C2C2C33302C312C312C34332E352C3132372C32342E332C2D37352E3435383135332C31302E3337343235362C32303235303531393139323434372C303733322C303130312C334141432C424241414636372C30342C31322C33383136352E332C32303235303531393139323434372C3238423524
2628,2025-05-19 19:42:10.783,"+RESP:GTGEO,500700,868574042858816,,,01,1,1,10.9,116,21.6,-75.457261,10.401785,20250519194333,0732,0101,3AB6,BBACE24,04,12,38173.4,20250519194332,28D7$",0x2B524553503A475447454F2C3530303730302C3836383537343034323835383831362C2C2C30312C312C312C31302E392C3131362C32312E362C2D37352E3435373236312C31302E3430313738352C32303235303531393139343333332C303733322C303130312C334142362C424241434532342C30342C31322C33383137332E342C32303235303531393139343333322C3238443724
2673,2025-05-19 20:16:15.771,"+RESP:GTGEO,500700,868574042858816,,,00,1,1,7.6,272,13.7,-75.457341,10.402416,20250519201738,0732,0101,3AB6,BBACE24,04,12,38173.6,20250519201737,2904$",0x2B524553503A475447454F2C3530303730302C3836383537343034323835383831362C2C2C30302C312C312C372E362C3237322C31332E372C2D37352E3435373334312C31302E3430323431362C32303235303531393230313733382C303733322C303130312C334142362C424241434532342C30342C31322C33383137332E362C32303235303531393230313733372C3239303424
2701,2025-05-19 20:30:51.830,"+RESP:GTGEO,500700,868574042858816,,,31,1,1,6.0,303,23.3,-75.458505,10.374685,20250519203214,0732,0101,3AB6,BBAAF67,04,12,38179.6,20250519203213,2920$",0x2B524553503A475447454F2C3530303730302C3836383537343034323835383831362C2C2C33312C312C312C362E302C3330332C32332E332C2D37352E3435383530352C31302E3337343638352C32303235303531393230333231342C303733322C303130312C334142362C424241414636372C30342C31322C33383137392E362C32303235303531393230333231332C3239323024
2704,2025-05-19 20:32:27.316,"+RESP:GTGEO,500700,868574042858816,,,30,1,1,6.7,318,24.6,-75.459169,10.375316,20250519203350,0732,0101,3AB6,BBA4308,04,12,38179.6,20250519203349,2923$",0x2B524553503A475447454F2C3530303730302C3836383537343034323835383831362C2C2C33302C312C312C362E372C3331382C32342E362C2D37352E3435393136392C31302E3337353331362C32303235303531393230333335302C303733322C303130312C334142362C424241343330382C30342C31322C33383137392E362C32303235303531393230333334392C3239323324
2726,2025-05-19 20:49:22.007,"+RESP:GTGEO,500700,868574042858816,,,51,1,1,5.8,217,21.3,-75.471429,10.378882,20250519205044,0732,0101,3AB6,BBA3F84,04,12,38182.0,20250519205044,2939$",0x2B524553503A475447454F2C3530303730302C3836383537343034323835383831362C2C2C35312C312C312C352E382C3231372C32312E332C2D37352E3437313432392C31302E3337383838322C32303235303531393230353034342C303733322C303130312C334142362C424241334638342C30342C31322C33383138322E302C32303235303531393230353034342C3239333924
2728,2025-05-19 20:50:15.754,"+RESP:GTGEO,500700,868574042858816,,,50,1,1,12.4,186,22.7,-75.471508,10.377960,20250519205138,0732,0101,3AB6,BBA3F84,04,12,38182.1,20250519205137,293B$",0x2B524553503A475447454F2C3530303730302C3836383537343034323835383831362C2C2C35302C312C312C31322E342C3138362C32322E372C2D37352E3437313530382C31302E3337373936302C32303235303531393230353133382C303733322C303130312C334142362C424241334638342C30342C31322C33383138322E312C32303235303531393230353133372C3239334224
2750,2025-05-19 21:04:36.896,"+RESP:GTGEO,500700,868574042858816,,,61,1,1,20.7,263,24.9,-75.488451,10.391030,20250519210559,0732,0101,3AB6,BBAAED1,04,12,38186.4,20250519210558,2951$",0x2B524553503A475447454F2C3530303730302C3836383537343034323835383831362C2C2C36312C312C312C32302E372C3236332C32342E392C2D37352E3438383435312C31302E3339313033302C32303235303531393231303535392C303733322C303130312C334142362C424241414544312C30342C31322C33383138362E342C32303235303531393231303535382C3239353124
2751,2025-05-19 21:04:47.226,"+RESP:GTGEO,500700,868574042858816,,,60,1,1,29.2,248,23.0,-75.489156,10.390765,20250519210609,0732,0101,3AB6,BBAAED1,04,12,38186.5,20250519210608,2952$",0x2B524553503A475447454F2C3530303730302C3836383537343034323835383831362C2C2C36302C312C312C32392E322C3234382C32332E302C2D37352E3438393135362C31302E3339303736352C32303235303531393231303630392C303733322C303130312C334142362C424241414544312C30342C31322C33383138362E352C32303235303531393231303630382C3239353224
2754,2025-05-19 21:07:27.275,"+RESP:GTGEO,500700,868574042858816,,,71,1,1,45.0,262,10.4,-75.502011,10.388605,20250519210849,0732,0101,3AB6,BBA422D,04,12,38187.9,20250519210848,2955$",0x2B524553503A475447454F2C3530303730302C3836383537343034323835383831362C2C2C37312C312C312C34352E302C3236322C31302E342C2D37352E3530323031312C31302E3338383630352C32303235303531393231303834392C303733322C303130312C334142362C424241343232442C30342C31322C33383138372E392C32303235303531393231303834382C3239353524
2756,2025-05-19 21:07:41.288,"+RESP:GTGEO,500700,868574042858816,,,70,1,1,6.6,252,10.6,-75.502521,10.388503,20250519210904,0732,0101,3AB6,BBA422D,04,12,38188.0,20250519210903,2957$",0x2B524553503A475447454F2C3530303730302C3836383537343034323835383831362C2C2C37302C312C312C362E362C3235322C31302E362C2D37352E3530323532312C31302E3338383530332C32303235303531393231303930342C303733322C303130312C334142362C424241343232442C30342C31322C33383138382E302C32303235303531393231303930332C3239353724
2782,2025-05-19 21:23:13.317,"+RESP:GTGEO,500700,868574042858816,,,81,1,1,38.7,299,11.7,-75.525999,10.406348,20250519212436,0732,0101,3AB6,BBAAF20,04,12,38192.8,20250519212435,2971$",0x2B524553503A475447454F2C3530303730302C3836383537343034323835383831362C2C2C38312C312C312C33382E372C3239392C31312E372C2D37352E3532353939392C31302E3430363334382C32303235303531393231323433362C303733322C303130312C334142362C424241414632302C30342C31322C33383139322E382C32303235303531393231323433352C3239373124
2783,2025-05-19 21:23:22.975,"+RESP:GTGEO,500700,868574042858816,,,80,1,1,8.4,308,11.6,-75.526470,10.406656,20250519212445,0732,0101,3AB6,BBAAF20,04,12,38192.8,20250519212444,2972$",0x2B524553503A475447454F2C3530303730302C3836383537343034323835383831362C2C2C38302C312C312C382E342C3330382C31312E362C2D37352E3532363437302C31302E3430363635362C32303235303531393231323434352C303733322C303130312C334142362C424241414632302C30342C31322C33383139322E382C32303235303531393231323434342C3239373224
2823,2025-05-19 21:44:14.034,"+RESP:GTGEO,500700,868574042858816,,,91,1,1,19.7,307,10.1,-75.541764,10.427139,20250519214536,0732,0101,3AB6,BBA392D,04,12,38197.5,20250519214536,299A$",0x2B524553503A475447454F2C3530303730302C3836383537343034323835383831362C2C2C39312C312C312C31392E372C3330372C31302E312C2D37352E3534313736342C31302E3432373133392C32303235303531393231343533362C303733322C303130312C334142362C424241333932442C30342C31322C33383139372E352C32303235303531393231343533362C3239394124
2826,2025-05-19 21:45:33.508,"+RESP:GTGEO,500700,868574042858816,,,90,1,1,3.7,276,8.5,-75.542470,10.427461,20250519214654,0732,0101,3AB6,BBAAE7F,04,12,38197.6,20250519214654,299D$",0x2B524553503A475447454F2C3530303730302C3836383537343034323835383831362C2C2C39302C312C312C332E372C3237362C382E352C2D37352E3534323437302C31302E3432373436312C32303235303531393231343635342C303733322C303130312C334142362C424241414537462C30342C31322C33383139372E362C32303235303531393231343635342C3239394424
2898,2025-05-19 22:27:39.680,"+RESP:GTGEO,500700,868574042858816,,,A1,1,1,4.1,41,10.0,-75.557387,10.399614,20250519222902,0732,0101,3AB6,BBAAF5B,04,12,38206.4,20250519222901,29E5$",0x2B524553503A475447454F2C3530303730302C3836383537343034323835383831362C2C2C41312C312C312C342E312C34312C31302E302C2D37352E3535373338372C31302E3339393631342C32303235303531393232323930322C303733322C303130312C334142362C424241414635422C30342C31322C33383230362E342C32303235303531393232323930312C3239453524
2900,2025-05-19 22:28:42.990,"+RESP:GTGEO,500700,868574042858816,,,A0,1,1,17.8,28,20.7,-75.556759,10.400266,20250519223005,0732,0101,3AB6,BBAAC99,04,12,38206.5,20250519223005,29E7$",0x2B524553503A475447454F2C3530303730302C3836383537343034323835383831362C2C2C41302C312C312C31372E382C32382C32302E372C2D37352E3535363735392C31302E3430303236362C32303235303531393232333030352C303733322C303130312C334142362C424241414339392C30342C31322C33383230362E352C32303235303531393232333030352C3239453724
2931,2025-05-19 22:48:24.686,"+RESP:GTGEO,500700,868574042858816,,,11,1,1,45.4,232,9.9,-75.535156,10.432317,20250519224947,0732,0101,3AB6,BBAAF0D,04,12,38212.6,20250519224946,2A06$",0x2B524553503A475447454F2C3530303730302C3836383537343034323835383831362C2C2C31312C312C312C34352E342C3233322C392E392C2D37352E3533353135362C31302E3433323331372C32303235303531393232343934372C303733322C303130312C334142362C424241414630442C30342C31322C33383231322E362C32303235303531393232343934362C3241303624
2932,2025-05-19 22:48:30.583,"+RESP:GTGEO,500700,868574042858816,,,10,1,1,27.4,230,8.7,-75.535597,10.431949,20250519224953,0732,0101,3AB6,BBAAF0D,04,12,38212.7,20250519224952,2A07$",0x2B524553503A475447454F2C3530303730302C3836383537343034323835383831362C2C2C31302C312C312C32372E342C3233302C382E372C2D37352E3533353539372C31302E3433313934392C32303235303531393232343935332C303733322C303130312C334142362C424241414630442C30342C31322C33383231322E372C32303235303531393232343935322C3241303724
2953,2025-05-19 23:00:39.638,"+RESP:GTGEO,500700,868574042858816,,,C1,1,1,17.5,93,4.9,-75.538355,10.419669,20250519230202,0732,0101,3AB6,BBA3EBC,04,12,38214.5,20250519230201,2A1C$",0x2B524553503A475447454F2C3530303730302C3836383537343034323835383831362C2C2C43312C312C312C31372E352C39332C342E392C2D37352E3533383335352C31302E3431393636392C32303235303531393233303230322C303733322C303130312C334142362C424241334542432C30342C31322C33383231342E352C32303235303531393233303230312C3241314324
2954,2025-05-19 23:01:00.791,"+RESP:GTGEO,500700,868574042858816,,,C0,1,1,18.5,83,5.2,-75.537485,10.419684,20250519230223,0732,0101,3AB6,BBAD216,04,12,38214.6,20250519230223,2A1D$",0x2B524553503A475447454F2C3530303730302C3836383537343034323835383831362C2C2C43302C312C312C31382E352C38332C352E322C2D37352E3533373438352C31302E3431393638342C32303235303531393233303232332C303733322C303130312C334142362C424241443231362C30342C31322C33383231342E362C32303235303531393233303232332C3241314424
2986,2025-05-19 23:17:39.621,"+RESP:GTGEO,500700,868574042858816,,,81,1,1,25.6,110,5.1,-75.526330,10.406264,20250519231902,0732,0101,3AAC,BBAAF20,04,12,38218.2,20250519231902,2A3D$",0x2B524553503A475447454F2C3530303730302C3836383537343034323835383831362C2C2C38312C312C312C32352E362C3131302C352E312C2D37352E3532363333302C31302E3430363236342C32303235303531393233313930322C303733322C303130312C334141432C424241414632302C30342C31322C33383231382E322C32303235303531393233313930322C3241334424
2987,2025-05-19 23:17:54.664,"+RESP:GTGEO,500700,868574042858816,,,80,1,1,24.8,111,12.3,-75.525409,10.405916,20250519231917,0732,0101,3AAC,BBAAF20,04,12,38218.3,20250519231916,2A3E$",0x2B524553503A475447454F2C3530303730302C3836383537343034323835383831362C2C2C38302C312C312C32342E382C3131312C31322E332C2D37352E3532353430392C31302E3430353931362C32303235303531393233313931372C303733322C303130312C334141432C424241414632302C30342C31322C33383231382E332C32303235303531393233313931362C3241334524
2991,2025-05-19 23:19:25.464,"+RESP:GTGEO,500700,868574042858816,,,21,1,1,11.9,127,7.0,-75.521532,10.405132,20250519232047,0732,0101,3AAC,BBA40A8,04,12,38218.8,20250519232047,2A42$",0x2B524553503A475447454F2C3530303730302C3836383537343034323835383831362C2C2C32312C312C312C31312E392C3132372C372E302C2D37352E3532313533322C31302E3430353133322C32303235303531393233323034372C303733322C303130312C334141432C424241343041382C30342C31322C33383231382E382C32303235303531393233323034372C3241343224
2995,2025-05-19 23:20:33.863,"+RESP:GTGEO,500700,868574042858816,,,20,1,1,10.8,182,8.6,-75.521471,10.404308,20250519232156,0732,0101,3AAC,BBA40A8,04,12,38218.9,20250519232155,2A46$",0x2B524553503A475447454F2C3530303730302C3836383537343034323835383831362C2C2C32302C312C312C31302E382C3138322C382E362C2D37352E3532313437312C31302E3430343330382C32303235303531393233323135362C303733322C303130312C334141432C424241343041382C30342C31322C33383231382E392C32303235303531393233323135352C3241343624
3025,2025-05-19 23:40:40.270,"+RESP:GTGEO,500700,868574042858816,,,71,1,1,15.3,64,13.7,-75.502346,10.388350,20250519234202,0732,0101,3AAC,BBAD163,04,12,38224.3,20250519234202,2A64$",0x2B524553503A475447454F2C3530303730302C3836383537343034323835383831362C2C2C37312C312C312C31352E332C36342C31332E372C2D37352E3530323334362C31302E3338383335302C32303235303531393233343230322C303733322C303130312C334141432C424241443136332C30342C31322C33383232342E332C32303235303531393233343230322C3241363424
3026,2025-05-19 23:40:54.762,"+RESP:GTGEO,500700,868574042858816,,,70,1,1,26.3,79,12.8,-75.501518,10.388531,20250519234217,0732,0101,3AAC,BBA422D,04,12,38224.3,20250519234216,2A65$",0x2B524553503A475447454F2C3530303730302C3836383537343034323835383831362C2C2C37302C312C312C32362E332C37392C31322E382C2D37352E3530313531382C31302E3338383533312C32303235303531393233343231372C303733322C303130312C334141432C424241343232442C30342C31322C33383232342E332C32303235303531393233343231362C3241363524
3030,2025-05-19 23:45:06.538,"+RESP:GTGEO,500700,868574042858816,,,61,1,1,18.4,67,20.8,-75.489005,10.390762,20250519234629,0732,0101,3AAC,BBAAD8B,04,12,38225.7,20250519234628,2A69$",0x2B524553503A475447454F2C3530303730302C3836383537343034323835383831362C2C2C36312C312C312C31382E342C36372C32302E382C2D37352E3438393030352C31302E3339303736322C32303235303531393233343632392C303733322C303130312C334141432C424241414438422C30342C31322C33383232352E372C32303235303531393233343632382C3241363924
3034,2025-05-19 23:45:45.706,"+RESP:GTGEO,500700,868574042858816,,,60,1,1,4.0,149,19.3,-75.488179,10.390762,20250519234708,0732,0101,3AAC,BBAAED1,04,12,38225.8,20250519234707,2A6D$",0x2B524553503A475447454F2C3530303730302C3836383537343034323835383831362C2C2C36302C312C312C342E302C3134392C31392E332C2D37352E3438383137392C31302E3339303736322C32303235303531393233343730382C303733322C303130312C334141432C424241414544312C30342C31322C33383232352E382C32303235303531393233343730372C3241364424
3066,2025-05-20 00:06:12.655,"+RESP:GTGEO,500700,868574042858816,,,51,1,1,13.6,1,18.2,-75.471517,10.378073,20250520000708,0732,0101,3AAC,BBA430A,04,12,38230.7,20250520000708,2A8D$",0x2B524553503A475447454F2C3530303730302C3836383537343034323835383831362C2C2C35312C312C312C31332E362C312C31382E322C2D37352E3437313531372C31302E3337383037332C32303235303532303030303730382C303733322C303130312C334141432C424241343330412C30342C31322C33383233302E372C32303235303532303030303730382C3241384424
3067,2025-05-20 00:06:30.346,"+RESP:GTGEO,500700,868574042858816,,,50,1,1,13.2,34,15.8,-75.471262,10.379055,20250520000738,0732,0101,3AAC,BBAAEED,04,12,38230.8,20250520000737,2A8E$",0x2B524553503A475447454F2C3530303730302C3836383537343034323835383831362C2C2C35302C312C312C31332E322C33342C31352E382C2D37352E3437313236322C31302E3337393035352C32303235303532303030303733382C303733322C303130312C334141432C424241414545442C30342C31322C33383233302E382C32303235303532303030303733372C3241384524
3081,2025-05-20 00:14:36.352,"+RESP:GTGEO,500700,868574042858816,,,31,1,1,41.3,131,16.8,-75.458877,10.374791,20250520001544,0732,0101,3AAC,BBA4308,04,12,38233.2,20250520001543,2A9C$",0x2B524553503A475447454F2C3530303730302C3836383537343034323835383831362C2C2C33312C312C312C34312E332C3133312C31362E382C2D37352E3435383837372C31302E3337343739312C32303235303532303030313534342C303733322C303130312C334141432C424241343330382C30342C31322C33383233332E322C32303235303532303030313534332C3241394324
3082,2025-05-20 00:14:45.690,"+RESP:GTGEO,500700,868574042858816,,,30,1,1,0.2,131,16.9,-75.458534,10.374500,20250520001553,0732,0101,3AAC,BBAAF67,04,12,38233.3,20250520001553,2A9D$",0x2B524553503A475447454F2C3530303730302C3836383537343034323835383831362C2C2C33302C312C312C302E322C3133312C31362E392C2D37352E3435383533342C31302E3337343530302C32303235303532303030313535332C303733322C303130312C334141432C424241414636372C30342C31322C33383233332E332C32303235303532303030313535332C3241394424
3262,2025-05-20 10:15:37.520,"+RESP:GTGEO,500700,868574042858816,,,21,1,1,7.3,221,9.8,-75.521289,10.405105,20250520101644,0732,0101,3AB6,BBA40A8,04,12,38253.3,20250520101643,2B50$",0x2B524553503A475447454F2C3530303730302C3836383537343034323835383831362C2C2C32312C312C312C372E332C3232312C392E382C2D37352E3532313238392C31302E3430353130352C32303235303532303130313634342C303733322C303130312C334142362C424241343041382C30342C31322C33383235332E332C32303235303532303130313634332C3242353024
3276,2025-05-20 10:24:35.820,"+RESP:GTGEO,500700,868574042858816,,,20,1,1,8.2,183,7.5,-75.521494,10.404244,20250520102544,0732,0101,3AB6,BBA40A8,04,12,38253.4,20250520102543,2B5E$",0x2B524553503A475447454F2C3530303730302C3836383537343034323835383831362C2C2C32302C312C312C382E322C3138332C372E352C2D37352E3532313439342C31302E3430343234342C32303235303532303130323534342C303733322C303130312C334142362C424241343041382C30342C31322C33383235332E342C32303235303532303130323534332C3242354524
3296,2025-05-20 10:35:10.766,"+RESP:GTGEO,500700,868574042858816,,,71,1,1,29.6,71,6.7,-75.502300,10.388369,20250520103619,0732,0101,3AB6,BBAD163,04,12,38258.8,20250520103618,2B72$",0x2B524553503A475447454F2C3530303730302C3836383537343034323835383831362C2C2C37312C312C312C32392E362C37312C362E372C2D37352E3530323330302C31302E3338383336392C32303235303532303130333631392C303733322C303130312C334142362C424241443136332C30342C31322C33383235382E382C32303235303532303130333631382C3242373224
3297,2025-05-20 10:35:20.803,"+RESP:GTGEO,500700,868574042858816,,,70,1,1,44.8,79,8.1,-75.501440,10.388531,20250520103628,0732,0101,3AB6,BBAD163,04,12,38258.9,20250520103627,2B73$",0x2B524553503A475447454F2C3530303730302C3836383537343034323835383831362C2C2C37302C312C312C34342E382C37392C382E312C2D37352E3530313434302C31302E3338383533312C32303235303532303130333632382C303733322C303130312C334142362C424241443136332C30342C31322C33383235382E392C32303235303532303130333632372C3242373324
3301,2025-05-20 10:37:48.096,"+RESP:GTGEO,500700,868574042858816,,,61,1,1,22.2,69,15.9,-75.488736,10.390849,20250520103855,0732,0101,3AB6,BBAAD8C,04,12,38260.3,20250520103854,2B77$",0x2B524553503A475447454F2C3530303730302C3836383537343034323835383831362C2C2C36312C312C312C32322E322C36392C31352E392C2D37352E3438383733362C31302E3339303834392C32303235303532303130333835352C303733322C303130312C334142362C424241414438432C30342C31322C33383236302E332C32303235303532303130333835342C3242373724
3303,2025-05-20 10:38:02.970,"+RESP:GTGEO,500700,868574042858816,,,60,1,1,23.1,124,12.3,-75.488179,10.390847,20250520103910,0732,0101,3AB6,BBAAED1,04,12,38260.3,20250520103909,2B79$",0x2B524553503A475447454F2C3530303730302C3836383537343034323835383831362C2C2C36302C312C312C32332E312C3132342C31322E332C2D37352E3438383137392C31302E3339303834372C32303235303532303130333931302C303733322C303130312C334142362C424241414544312C30342C31322C33383236302E332C32303235303532303130333930392C3242373924
3329,2025-05-20 10:52:13.316,"+RESP:GTGEO,500700,868574042858816,,,51,1,1,17.8,3,15.7,-75.471507,10.378191,20250520105321,0732,0101,3AB6,BBA430A,04,12,38265.2,20250520105320,2B93$",0x2B524553503A475447454F2C3530303730302C3836383537343034323835383831362C2C2C35312C312C312C31372E382C332C31352E372C2D37352E3437313530372C31302E3337383139312C32303235303532303130353332312C303733322C303130312C334142362C424241343330412C30342C31322C33383236352E322C32303235303532303130353332302C3242393324
3331,2025-05-20 10:53:07.171,"+RESP:GTGEO,500700,868574042858816,,,50,1,1,19.1,31,17.1,-75.471329,10.378957,20250520105415,0732,0101,3AB6,BBAADA0,04,12,38265.3,20250520105414,2B95$",0x2B524553503A475447454F2C3530303730302C3836383537343034323835383831362C2C2C35302C312C312C31392E312C33312C31372E312C2D37352E3437313332392C31302E3337383935372C32303235303532303130353431352C303733322C303130312C334142362C424241414441302C30342C31322C33383236352E332C32303235303532303130353431342C3242393524
3344,2025-05-20 11:00:58.210,"+RESP:GTGEO,500700,868574042858816,,,31,1,1,27.5,135,15.8,-75.458974,10.374890,20250520110206,0732,0101,3AB6,BBA4308,04,12,38267.7,20250520110205,2BA2$",0x2B524553503A475447454F2C3530303730302C3836383537343034323835383831362C2C2C33312C312C312C32372E352C3133352C31352E382C2D37352E3435383937342C31302E3337343839302C32303235303532303131303230362C303733322C303130312C334142362C424241343330382C30342C31322C33383236372E372C32303235303532303131303230352C3242413224
3345,2025-05-20 11:01:07.154,"+RESP:GTGEO,500700,868574042858816,,,30,1,1,35.6,127,15.3,-75.458378,10.374392,20250520110215,0732,0101,3AB6,BBAAF67,04,12,38267.8,20250520110214,2BA3$",0x2B524553503A475447454F2C3530303730302C3836383537343034323835383831362C2C2C33302C312C312C33352E362C3132372C31352E332C2D37352E3435383337382C31302E3337343339322C32303235303532303131303231352C303733322C303130312C334142362C424241414636372C30342C31322C33383236372E382C32303235303532303131303231342C3242413324
3375,2025-05-20 11:17:42.122,"+RESP:GTGEO,500700,868574042858816,,,01,1,1,8.5,353,8.7,-75.456947,10.401593,20250520111850,0732,0101,3AB6,BBACE24,04,12,38276.2,20250520111849,2BC1$",0x2B524553503A475447454F2C3530303730302C3836383537343034323835383831362C2C2C30312C312C312C382E352C3335332C382E372C2D37352E3435363934372C31302E3430313539332C32303235303532303131313835302C303733322C303130312C334142362C424241434532342C30342C31322C33383237362E322C32303235303532303131313834392C3242433124
3433,2025-05-20 12:09:53.259,"+RESP:GTGEO,500700,868574042858816,,,00,1,1,27.4,330,10.1,-75.457474,10.402589,20250520121101,0732,0101,3AB6,BBACE24,04,12,38276.3,20250520121100,2BFB$",0x2B524553503A475447454F2C3530303730302C3836383537343034323835383831362C2C2C30302C312C312C32372E342C3333302C31302E312C2D37352E3435373437342C31302E3430323538392C32303235303532303132313130312C303733322C303130312C334142362C424241434532342C30342C31322C33383237362E332C32303235303532303132313130302C3242464224
3453,2025-05-20 12:22:53.828,"+RESP:GTGEO,500700,868574042858816,,,31,1,1,7.2,308,14.8,-75.458537,10.374721,20250520122402,0732,0101,3AB6,BBAAF67,04,12,38282.3,20250520122401,2C0F$",0x2B524553503A475447454F2C3530303730302C3836383537343034323835383831362C2C2C33312C312C312C372E322C3330382C31342E382C2D37352E3435383533372C31302E3337343732312C32303235303532303132323430322C303733322C303130312C334142362C424241414636372C30342C31322C33383238322E332C32303235303532303132323430312C3243304624
3456,2025-05-20 12:24:54.100,"+RESP:GTGEO,500700,868574042858816,,,30,1,1,13.6,318,15.0,-75.459220,10.375366,20250520122602,0732,0101,3AB6,BBA4308,04,12,38282.4,20250520122601,2C12$",0x2B524553503A475447454F2C3530303730302C3836383537343034323835383831362C2C2C33302C312C312C31332E362C3331382C31352E302C2D37352E3435393232302C31302E3337353336362C32303235303532303132323630322C303733322C303130312C334142362C424241343330382C30342C31322C33383238322E342C32303235303532303132323630312C3243313224
3479,2025-05-20 12:39:30.191,"+RESP:GTGEO,500700,868574042858816,,,51,1,1,13.3,216,16.3,-75.471452,10.378865,20250520124038,0732,0101,3AB6,BBAAEEE,04,12,38284.7,20250520124037,2C29$",0x2B524553503A475447454F2C3530303730302C3836383537343034323835383831362C2C2C35312C312C312C31332E332C3231362C31362E332C2D37352E3437313435322C31302E3337383836352C32303235303532303132343033382C303733322C303130312C334142362C424241414545452C30342C31322C33383238342E372C32303235303532303132343033372C3243323924
