,Created,Message,Status
22287,2025-06-04 19:23:07.836,"+RESP:GTSPD,500700,868574042857057,,,01,1,1,8.7,306,21.2,-75.552478,10.395098,20250604192307,0732,0101,3AAC,BBAD62F,04,12,32963.4,20250604192308,8AF3$",0x2B524553503A47545350442C3530303730302C3836383537343034323835373035372C2C2C30312C312C312C382E372C3330362C32312E322C2D37352E3535323437382C31302E3339353039382C32303235303630343139323330372C303733322C303130312C334141432C424241443632462C30342C31322C33323936332E342C32303235303630343139323330382C3841463324
22289,2025-06-04 19:23:20.821,"+RESP:GTSPD,500700,868574042857057,,,00,1,1,15.3,305,17.0,-75.553043,10.395428,20250604192322,0732,0101,3AAC,BBAAF16,04,12,32963.5,20250604192323,8AF5$",0x2B524553503A47545350442C3530303730302C3836383537343034323835373035372C2C2C30302C312C312C31352E332C3330352C31372E302C2D37352E3535333034332C31302E3339353432382C32303235303630343139323332322C303733322C303130312C334141432C424241414631362C30342C31322C33323936332E352C32303235303630343139323332332C3841463524
22291,2025-06-04 19:24:56.456,"+RESP:GTSPD,500700,868574042857057,,,01,1,1,9.4,263,14.8,-75.556050,10.397144,20250604192458,0732,0101,3AAC,BBAAF17,04,12,32963.9,20250604192459,8AF7$",0x2B524553503A47545350442C3530303730302C3836383537343034323835373035372C2C2C30312C312C312C392E342C3236332C31342E382C2D37352E3535363035302C31302E3339373134342C32303235303630343139323435382C303733322C303130312C334141432C424241414631372C30342C31322C33323936332E392C32303235303630343139323435392C3841463724
22293,2025-06-04 19:25:11.372,"+RESP:GTSPD,500700,868574042857057,,,00,1,1,13.3,233,15.8,-75.556552,10.396843,20250604192513,0732,0101,3AAC,BBAD62F,04,12,32964.0,20250604192514,8AF9$",0x2B524553503A47545350442C3530303730302C3836383537343034323835373035372C2C2C30302C312C312C31332E332C3233332C31352E382C2D37352E3535363535322C31302E3339363834332C32303235303630343139323531332C303733322C303130312C334141432C424241443632462C30342C31322C33323936342E302C32303235303630343139323531342C3841463924
22294,2025-06-04 19:25:26.380,"+RESP:GTSPD,500700,868574042857057,,,01,1,1,0.0,232,15.0,-75.556614,10.396807,20250604192528,0732,0101,3AAC,BBAD62F,04,12,32964.0,20250604192528,8AFA$",0x2B524553503A47545350442C3530303730302C3836383537343034323835373035372C2C2C30312C312C312C302E302C3233322C31352E302C2D37352E3535363631342C31302E3339363830372C32303235303630343139323532382C303733322C303130312C334141432C424241443632462C30342C31322C33323936342E302C32303235303630343139323532382C3841464124
22298,2025-06-04 19:27:24.749,"+RESP:GTSPD,500700,868574042857057,,,00,1,1,11.6,324,8.0,-75.557769,10.397840,20250604192722,0732,0101,3AAC,BBAD62F,04,12,32964.1,20250604192723,8AFE$",0x2B524553503A47545350442C3530303730302C3836383537343034323835373035372C2C2C30302C312C312C31312E362C3332342C382E302C2D37352E3535373736392C31302E3339373834302C32303235303630343139323732322C303733322C303130312C334141432C424241443632462C30342C31322C33323936342E312C32303235303630343139323732332C3841464524
22299,2025-06-04 19:27:41.474,"+RESP:GTSPD,500700,868574042857057,,,01,1,1,2.2,326,7.4,-75.557984,10.398117,20250604192743,0732,0101,3AAC,BBAAF5B,04,12,32964.2,20250604192743,8AFF$",0x2B524553503A47545350442C3530303730302C3836383537343034323835373035372C2C2C30312C312C312C322E322C3332362C372E342C2D37352E3535373938342C31302E3339383131372C32303235303630343139323734332C303733322C303130312C334141432C424241414635422C30342C31322C33323936342E322C32303235303630343139323734332C3841464624
22307,2025-06-04 19:32:56.612,"+RESP:GTSPD,500700,868574042857057,,,00,1,1,10.2,42,9.6,-75.556168,10.400820,20250604193258,0732,0101,3AAC,BBAB0AA,04,12,32964.6,20250604193259,8B07$",0x2B524553503A47545350442C3530303730302C3836383537343034323835373035372C2C2C30302C312C312C31302E322C34322C392E362C2D37352E3535363136382C31302E3430303832302C32303235303630343139333235382C303733322C303130312C334141432C424241423041412C30342C31322C33323936342E362C32303235303630343139333235392C3842303724
22309,2025-06-04 19:33:24.233,"+RESP:GTSPD,500700,868574042857057,,,01,1,1,0.0,46,5.0,-75.555781,10.401177,20250604193326,0732,0101,3AAC,BBAAC9A,04,12,32964.7,20250604193326,8B09$",0x2B524553503A47545350442C3530303730302C3836383537343034323835373035372C2C2C30312C312C312C302E302C34362C352E302C2D37352E3535353738312C31302E3430313137372C32303235303630343139333332362C303733322C303130312C334141432C424241414339412C30342C31322C33323936342E372C32303235303630343139333332362C3842303924
22310,2025-06-04 19:33:48.357,"+RESP:GTSPD,500700,868574042857057,,,00,1,1,12.1,43,4.5,-75.555413,10.401532,20250604193350,0732,0101,3AAC,BBAB0AA,04,12,32964.7,20250604193350,8B0A$",0x2B524553503A47545350442C3530303730302C3836383537343034323835373035372C2C2C30302C312C312C31322E312C34332C342E352C2D37352E3535353431332C31302E3430313533322C32303235303630343139333335302C303733322C303130312C334141432C424241423041412C30342C31322C33323936342E372C32303235303630343139333335302C3842304124
22312,2025-06-04 19:34:54.374,"+RESP:GTSPD,500700,868574042857057,,,01,1,1,0.3,38,0.6,-75.554324,10.402815,20250604193456,0732,0101,3AAC,BBAAE62,04,12,32964.9,20250604193457,8B0C$",0x2B524553503A47545350442C3530303730302C3836383537343034323835373035372C2C2C30312C312C312C302E332C33382C302E362C2D37352E3535343332342C31302E3430323831352C32303235303630343139333435362C303733322C303130312C334141432C424241414536322C30342C31322C33323936342E392C32303235303630343139333435372C3842304324
22315,2025-06-04 19:36:12.221,"+RESP:GTSPD,500700,868574042857057,,,00,1,1,11.3,41,2.8,-75.553651,10.403637,20250604193614,0732,0101,3AAC,BBAAE61,04,12,32965.0,20250604193615,8B0F$",0x2B524553503A47545350442C3530303730302C3836383537343034323835373035372C2C2C30302C312C312C31312E332C34312C322E382C2D37352E3535333635312C31302E3430333633372C32303235303630343139333631342C303733322C303130312C334141432C424241414536312C30342C31322C33323936352E302C32303235303630343139333631352C3842304624
22316,2025-06-04 19:36:54.557,"+RESP:GTSPD,500700,868574042857057,,,01,1,1,1.4,41,4.2,-75.552865,10.404557,20250604193656,0732,0101,3AAC,BBAAE61,04,12,32965.2,20250604193657,8B10$",0x2B524553503A47545350442C3530303730302C3836383537343034323835373035372C2C2C30312C312C312C312E342C34312C342E322C2D37352E3535323836352C31302E3430343535372C32303235303630343139333635362C303733322C303130312C334141432C424241414536312C30342C31322C33323936352E322C32303235303630343139333635372C3842313024
22330,2025-06-04 19:46:31.125,"+RESP:GTSPD,500700,868574042857057,,,00,1,1,11.2,3,13.8,-75.550205,10.413600,20250604194632,0732,0101,3AAC,BBA4484,04,12,32966.3,20250604194633,8B1E$",0x2B524553503A47545350442C3530303730302C3836383537343034323835373035372C2C2C30302C312C312C31312E322C332C31332E382C2D37352E3535303230352C31302E3431333630302C32303235303630343139343633322C303733322C303130312C334141432C424241343438342C30342C31322C33323936362E332C32303235303630343139343633332C3842314524
22331,2025-06-04 19:46:57.544,"+RESP:GTSPD,500700,868574042857057,,,01,1,1,0.0,4,10.8,-75.550149,10.414061,20250604194659,0732,0101,3AAC,BBA3B17,04,12,32966.3,20250604194700,8B1F$",0x2B524553503A47545350442C3530303730302C3836383537343034323835373035372C2C2C30312C312C312C302E302C342C31302E382C2D37352E3535303134392C31302E3431343036312C32303235303630343139343635392C303733322C303130312C334141432C424241334231372C30342C31322C33323936362E332C32303235303630343139343730302C3842314624
22334,2025-06-04 19:48:18.068,"+RESP:GTSPD,500700,868574042857057,,,00,1,1,10.8,338,10.5,-75.550288,10.414499,20250604194817,0732,0101,3AAC,BBA3B17,04,12,32966.4,20250604194818,8B22$",0x2B524553503A47545350442C3530303730302C3836383537343034323835373035372C2C2C30302C312C312C31302E382C3333382C31302E352C2D37352E3535303238382C31302E3431343439392C32303235303630343139343831372C303733322C303130312C334141432C424241334231372C30342C31322C33323936362E342C32303235303630343139343831382C3842323224
22338,2025-06-04 19:50:45.553,"+RESP:GTSPD,500700,868574042857057,,,01,1,1,0.0,332,7.4,-75.552377,10.418808,20250604195047,0732,0101,3AAC,BBAABE2,04,12,32966.9,20250604195048,8B26$",0x2B524553503A47545350442C3530303730302C3836383537343034323835373035372C2C2C30312C312C312C302E302C3333322C372E342C2D37352E3535323337372C31302E3431383830382C32303235303630343139353034372C303733322C303130312C334141432C424241414245322C30342C31322C33323936362E392C32303235303630343139353034382C3842323624
22340,2025-06-04 19:51:22.681,"+RESP:GTSPD,500700,868574042857057,,,00,1,1,14.4,339,7.3,-75.552601,10.419335,20250604195123,0732,0101,3AAC,BBA3B17,04,12,32967.0,20250604195124,8B28$",0x2B524553503A47545350442C3530303730302C3836383537343034323835373035372C2C2C30302C312C312C31342E342C3333392C372E332C2D37352E3535323630312C31302E3431393333352C32303235303630343139353132332C303733322C303130312C334141432C424241334231372C30342C31322C33323936372E302C32303235303630343139353132342C3842323824
22347,2025-06-04 19:56:45.356,"+RESP:GTSPD,500700,868574042857057,,,01,1,1,0.0,54,4.4,-75.549263,10.428683,20250604195647,0732,0101,3AAC,BBAAE86,04,12,32968.3,20250604195647,8B2F$",0x2B524553503A47545350442C3530303730302C3836383537343034323835373035372C2C2C30312C312C312C302E302C35342C342E342C2D37352E3534393236332C31302E3432383638332C32303235303630343139353634372C303733322C303130312C334141432C424241414538362C30342C31322C33323936382E332C32303235303630343139353634372C3842324624
22349,2025-06-04 19:57:18.749,"+RESP:GTSPD,500700,868574042857057,,,00,1,1,14.1,52,6.2,-75.548747,10.429074,20250604195720,0732,0101,3AAC,BBAAE7F,04,12,32968.4,20250604195721,8B31$",0x2B524553503A47545350442C3530303730302C3836383537343034323835373035372C2C2C30302C312C312C31342E312C35322C362E322C2D37352E3534383734372C31302E3432393037342C32303235303630343139353732302C303733322C303130312C334141432C424241414537462C30342C31322C33323936382E342C32303235303630343139353732312C3842333124
22351,2025-06-04 19:58:42.508,"+RESP:GTSPD,500700,868574042857057,,,01,1,1,0.0,39,6.2,-75.546604,10.431001,20250604195844,0732,0101,3AAC,BBAAE7F,04,12,32968.7,20250604195844,8B33$",0x2B524553503A47545350442C3530303730302C3836383537343034323835373035372C2C2C30312C312C312C302E302C33392C362E322C2D37352E3534363630342C31302E3433313030312C32303235303630343139353834342C303733322C303130312C334141432C424241414537462C30342C31322C33323936382E372C32303235303630343139353834342C3842333324
22353,2025-06-04 19:59:39.516,"+RESP:GTSPD,500700,868574042857057,,,00,1,1,15.4,53,6.8,-75.546134,10.431448,20250604195941,0732,0101,3AAC,BBAAE7F,04,12,32968.8,20250604195942,8B35$",0x2B524553503A47545350442C3530303730302C3836383537343034323835373035372C2C2C30302C312C312C31352E342C35332C362E382C2D37352E3534363133342C31302E3433313434382C32303235303630343139353934312C303733322C303130312C334141432C424241414537462C30342C31322C33323936382E382C32303235303630343139353934322C3842333524
22356,2025-06-04 20:00:21.686,"+RESP:GTSPD,500700,868574042857057,,,01,1,1,0.0,79,5.0,-75.545138,10.431711,20250604200023,0732,0101,3AAC,BBAAE7F,04,12,32968.9,20250604200024,8B38$",0x2B524553503A47545350442C3530303730302C3836383537343034323835373035372C2C2C30312C312C312C302E302C37392C352E302C2D37352E3534353133382C31302E3433313731312C32303235303630343230303032332C303733322C303130312C334141432C424241414537462C30342C31322C33323936382E392C32303235303630343230303032342C3842333824
22358,2025-06-04 20:01:18.090,"+RESP:GTSPD,500700,868574042857057,,,00,1,1,13.6,61,3.8,-75.544257,10.432104,20250604200117,0732,0101,3AAC,BBAAE7F,04,12,32969.0,20250604200118,8B3A$",0x2B524553503A47545350442C3530303730302C3836383537343034323835373035372C2C2C30302C312C312C31332E362C36312C332E382C2D37352E3534343235372C31302E3433323130342C32303235303630343230303131372C303733322C303130312C334141432C424241414537462C30342C31322C33323936392E302C32303235303630343230303131382C3842334124
22363,2025-06-04 20:05:15.605,"+RESP:GTSPD,500700,868574042857057,,,01,1,1,0.0,58,4.4,-75.537280,10.435948,20250604200517,0732,0101,3AAC,BBA40BA,04,12,32969.9,20250604200518,8B3F$",0x2B524553503A47545350442C3530303730302C3836383537343034323835373035372C2C2C30312C312C312C302E302C35382C342E342C2D37352E3533373238302C31302E3433353934382C32303235303630343230303531372C303733322C303130312C334141432C424241343042412C30342C31322C33323936392E392C32303235303630343230303531382C3842334624
22382,2025-06-04 20:20:05.587,"+RESP:GTSPD,500700,868574042857057,,,00,1,1,11.5,211,10.3,-75.536747,10.430692,20250604202007,0732,0101,3AAC,BBAAE7F,04,12,32970.8,20250604202008,8B52$",0x2B524553503A47545350442C3530303730302C3836383537343034323835373035372C2C2C30302C312C312C31312E352C3231312C31302E332C2D37352E3533363734372C31302E3433303639322C32303235303630343230323030372C303733322C303130312C334141432C424241414537462C30342C31322C33323937302E382C32303235303630343230323030382C3842353224
22386,2025-06-04 20:22:05.141,"+RESP:GTSPD,500700,868574042857057,,,01,1,1,7.8,210,4.2,-75.538192,10.427586,20250604202207,0732,0101,3AAC,BBAAEBD,04,12,32971.2,20250604202208,8B56$",0x2B524553503A47545350442C3530303730302C3836383537343034323835373035372C2C2C30312C312C312C372E382C3231302C342E322C2D37352E3533383139322C31302E3432373538362C32303235303630343230323230372C303733322C303130312C334141432C424241414542442C30342C31322C33323937312E322C32303235303630343230323230382C3842353624
22439,2025-06-04 21:06:53.705,"+RESP:GTSPD,500700,868574042857057,,,00,1,1,19.3,192,21.4,-75.541513,10.421533,20250604210655,0732,0101,3AAC,BBAD233,04,12,32972.0,20250604210656,8B8B$",0x2B524553503A47545350442C3530303730302C3836383537343034323835373035372C2C2C30302C312C312C31392E332C3139322C32312E342C2D37352E3534313531332C31302E3432313533332C32303235303630343231303635352C303733322C303130312C334141432C424241443233332C30342C31322C33323937322E302C32303235303630343231303635362C3842384224
22441,2025-06-04 21:07:35.601,"+RESP:GTSPD,500700,868574042857057,,,01,1,1,0.0,161,15.9,-75.541281,10.420456,20250604210737,0732,0101,3AAC,BBAD233,04,12,32972.1,20250604210738,8B8D$",0x2B524553503A47545350442C3530303730302C3836383537343034323835373035372C2C2C30312C312C312C302E302C3136312C31352E392C2D37352E3534313238312C31302E3432303435362C32303235303630343231303733372C303733322C303130312C334141432C424241443233332C30342C31322C33323937322E312C32303235303630343231303733382C3842384424
22444,2025-06-04 21:08:56.214,"+RESP:GTSPD,500700,868574042857057,,,00,1,1,16.5,103,16.0,-75.540682,10.420204,20250604210858,0732,0101,3AAC,BBA3EBE,04,12,32972.2,20250604210858,8B90$",0x2B524553503A47545350442C3530303730302C3836383537343034323835373035372C2C2C30302C312C312C31362E352C3130332C31362E302C2D37352E3534303638322C31302E3432303230342C32303235303630343231303835382C303733322C303130312C334141432C424241334542452C30342C31322C33323937322E322C32303235303630343231303835382C3842393024
22447,2025-06-04 21:09:47.417,"+RESP:GTSPD,500700,868574042857057,,,01,1,1,0.0,90,14.2,-75.539062,10.419832,20250604210949,0732,0101,3AAC,BBA3EBC,04,12,32972.4,20250604210950,8B93$",0x2B524553503A47545350442C3530303730302C3836383537343034323835373035372C2C2C30312C312C312C302E302C39302C31342E322C2D37352E3533393036322C31302E3431393833322C32303235303630343231303934392C303733322C303130312C334141432C424241334542432C30342C31322C33323937322E342C32303235303630343231303935302C3842393324
22449,2025-06-04 21:10:47.571,"+RESP:GTSPD,500700,868574042857057,,,00,1,1,11.6,94,12.0,-75.538318,10.419829,20250604211049,0732,0101,3AAC,BBAD216,04,12,32972.4,20250604211050,8B95$",0x2B524553503A47545350442C3530303730302C3836383537343034323835373035372C2C2C30302C312C312C31312E362C39342C31322E302C2D37352E3533383331382C31302E3431393832392C32303235303630343231313034392C303733322C303130312C334141432C424241443231362C30342C31322C33323937322E342C32303235303630343231313035302C3842393524
22453,2025-06-04 21:12:47.514,"+RESP:GTSPD,500700,868574042857057,,,01,1,1,0.0,140,10.7,-75.533721,10.416571,20250604211249,0732,0101,3AAC,BBAAE57,04,12,32973.1,20250604211250,8B99$",0x2B524553503A47545350442C3530303730302C3836383537343034323835373035372C2C2C30312C312C312C302E302C3134302C31302E372C2D37352E3533333732312C31302E3431363537312C32303235303630343231313234392C303733322C303130312C334141432C424241414535372C30342C31322C33323937332E312C32303235303630343231313235302C3842393924
22470,2025-06-04 21:22:05.693,"+RESP:GTSPD,500700,868574042857057,,,00,1,1,11.5,233,10.8,-75.533062,10.414004,20250604212207,0732,0101,3AAC,BBAACDD,04,12,32973.5,20250604212208,8BAA$",0x2B524553503A47545350442C3530303730302C3836383537343034323835373035372C2C2C30302C312C312C31312E352C3233332C31302E382C2D37352E3533333036322C31302E3431343030342C32303235303630343231323230372C303733322C303130312C334141432C424241414344442C30342C31322C33323937332E352C32303235303630343231323230382C3842414124
22471,2025-06-04 21:22:38.525,"+RESP:GTSPD,500700,868574042857057,,,01,1,1,0.0,234,14.3,-75.533560,10.413580,20250604212240,0732,0101,3AAC,BBAACDD,04,12,32973.6,20250604212241,8BAB$",0x2B524553503A47545350442C3530303730302C3836383537343034323835373035372C2C2C30312C312C312C302E302C3233342C31342E332C2D37352E3533333536302C31302E3431333538302C32303235303630343231323234302C303733322C303130312C334141432C424241414344442C30342C31322C33323937332E362C32303235303630343231323234312C3842414224
22475,2025-06-04 21:24:16.513,"+RESP:GTSPD,500700,868574042857057,,,00,1,1,15.9,328,19.6,-75.533958,10.413980,20250604212419,0732,0101,3AAC,BBAAE57,04,12,32973.7,20250604212419,8BAF$",0x2B524553503A47545350442C3530303730302C3836383537343034323835373035372C2C2C30302C312C312C31352E392C3332382C31392E362C2D37352E3533333935382C31302E3431333938302C32303235303630343231323431392C303733322C303130312C334141432C424241414535372C30342C31322C33323937332E372C32303235303630343231323431392C3842414624
22476,2025-06-04 21:24:38.721,"+RESP:GTSPD,500700,868574042857057,,,01,1,1,9.0,322,19.5,-75.534222,10.414229,20250604212440,0732,0101,3AAC,BBAAE58,04,12,32973.7,20250604212441,8BB0$",0x2B524553503A47545350442C3530303730302C3836383537343034323835373035372C2C2C30312C312C312C392E302C3332322C31392E352C2D37352E3533343232322C31302E3431343232392C32303235303630343231323434302C303733322C303130312C334141432C424241414535382C30342C31322C33323937332E372C32303235303630343231323434312C3842423024
22477,2025-06-04 21:24:56.837,"+RESP:GTSPD,500700,868574042857057,,,00,1,1,13.8,327,17.0,-75.534616,10.414748,20250604212458,0732,0101,3AAC,BBAAE58,04,12,32973.8,20250604212459,8BB1$",0x2B524553503A47545350442C3530303730302C3836383537343034323835373035372C2C2C30302C312C312C31332E382C3332372C31372E302C2D37352E3533343631362C31302E3431343734382C32303235303630343231323435382C303733322C303130312C334141432C424241414535382C30342C31322C33323937332E382C32303235303630343231323435392C3842423124
22478,2025-06-04 21:25:35.687,"+RESP:GTSPD,500700,868574042857057,,,01,1,1,0.0,318,12.1,-75.535168,10.415480,20250604212537,0732,0101,3AAC,BBAAE57,04,12,32973.9,20250604212538,8BB2$",0x2B524553503A47545350442C3530303730302C3836383537343034323835373035372C2C2C30312C312C312C302E302C3331382C31322E312C2D37352E3533353136382C31302E3431353438302C32303235303630343231323533372C303733322C303130312C334141432C424241414535372C30342C31322C33323937332E392C32303235303630343231323533382C3842423224
22480,2025-06-04 21:26:26.577,"+RESP:GTSPD,500700,868574042857057,,,00,1,1,11.5,314,8.4,-75.535751,10.416054,20250604212628,0732,0101,3AAC,BBAAE57,04,12,32974.0,20250604212629,8BB4$",0x2B524553503A47545350442C3530303730302C3836383537343034323835373035372C2C2C30302C312C312C31312E352C3331342C382E342C2D37352E3533353735312C31302E3431363035342C32303235303630343231323632382C303733322C303130312C334141432C424241414535372C30342C31322C33323937342E302C32303235303630343231323632392C3842423424
22483,2025-06-04 21:26:41.720,"+RESP:GTSPD,500700,868574042857057,,,01,1,1,0.0,282,5.4,-75.535897,10.416074,20250604212643,0732,0101,3AAC,BBAD217,04,12,32974.0,20250604212644,8BB7$",0x2B524553503A47545350442C3530303730302C3836383537343034323835373035372C2C2C30312C312C312C302E302C3238322C352E342C2D37352E3533353839372C31302E3431363037342C32303235303630343231323634332C303733322C303130312C334141432C424241443231372C30342C31322C33323937342E302C32303235303630343231323634342C3842423724
22485,2025-06-04 21:27:16.152,"+RESP:GTSPD,500700,868574042857057,,,00,1,1,16.7,239,3.0,-75.536482,10.415697,20250604212716,0732,0101,3AAC,BBAAE57,04,12,32974.0,20250604212716,8BB9$",0x2B524553503A47545350442C3530303730302C3836383537343034323835373035372C2C2C30302C312C312C31362E372C3233392C332E302C2D37352E3533363438322C31302E3431353639372C32303235303630343231323731362C303733322C303130312C334141432C424241414535372C30342C31322C33323937342E302C32303235303630343231323731362C3842423924
22487,2025-06-04 21:27:44.683,"+RESP:GTSPD,500700,868574042857057,,,01,1,1,0.0,236,3.8,-75.537075,10.415302,20250604212746,0732,0101,3AAC,BBAAE59,04,12,32974.1,20250604212746,8BBB$",0x2B524553503A47545350442C3530303730302C3836383537343034323835373035372C2C2C30312C312C312C302E302C3233362C332E382C2D37352E3533373037352C31302E3431353330322C32303235303630343231323734362C303733322C303130312C334141432C424241414535392C30342C31322C33323937342E312C32303235303630343231323734362C3842424224
22488,2025-06-04 21:28:23.569,"+RESP:GTSPD,500700,868574042857057,,,00,1,1,11.3,235,7.7,-75.537912,10.414666,20250604212825,0732,0101,3AAC,BBAAE59,04,12,32974.3,20250604212826,8BBC$",0x2B524553503A47545350442C3530303730302C3836383537343034323835373035372C2C2C30302C312C312C31312E332C3233352C372E372C2D37352E3533373931322C31302E3431343636362C32303235303630343231323832352C303733322C303130312C334141432C424241414535392C30342C31322C33323937342E332C32303235303630343231323832362C3842424324
22490,2025-06-04 21:28:38.304,"+RESP:GTSPD,500700,868574042857057,,,01,1,1,4.1,200,6.9,-75.538065,10.414496,20250604212840,0732,0101,3AAC,BBAAE59,04,12,32974.3,20250604212840,8BBE$",0x2B524553503A47545350442C3530303730302C3836383537343034323835373035372C2C2C30312C312C312C342E312C3230302C362E392C2D37352E3533383036352C31302E3431343439362C32303235303630343231323834302C303733322C303130312C334141432C424241414535392C30342C31322C33323937342E332C32303235303630343231323834302C3842424524
22519,2025-06-04 21:50:34.276,"+RESP:GTSPD,500700,868574042857057,,,00,1,1,15.1,134,15.2,-75.531670,10.408468,20250604215032,0732,0101,3AAC,BBAAF1F,04,12,32975.3,20250604215033,8BDB$",0x2B524553503A47545350442C3530303730302C3836383537343034323835373035372C2C2C30302C312C312C31352E312C3133342C31352E322C2D37352E3533313637302C31302E3430383436382C32303235303630343231353033322C303733322C303130312C334141432C424241414631462C30342C31322C33323937352E332C32303235303630343231353033332C3842444224
22524,2025-06-04 21:52:12.137,"+RESP:GTSPD,500700,868574042857057,,,01,1,1,8.8,127,8.5,-75.528366,10.407056,20250604215214,0732,0101,3AAC,BBAAF20,04,12,32975.8,20250604215214,8BE0$",0x2B524553503A47545350442C3530303730302C3836383537343034323835373035372C2C2C30312C312C312C382E382C3132372C382E352C2D37352E3532383336362C31302E3430373035362C32303235303630343231353231342C303733322C303130312C334141432C424241414632302C30342C31322C33323937352E382C32303235303630343231353231342C3842453024
22526,2025-06-04 21:53:12.404,"+RESP:GTSPD,500700,868574042857057,,,00,1,1,18.0,113,7.7,-75.527747,10.406675,20250604215314,0732,0101,3AAC,BBAAF20,04,12,32975.9,20250604215315,8BE2$",0x2B524553503A47545350442C3530303730302C3836383537343034323835373035372C2C2C30302C312C312C31382E302C3131332C372E372C2D37352E3532373734372C31302E3430363637352C32303235303630343231353331342C303733322C303130312C334141432C424241414632302C30342C31322C33323937352E392C32303235303630343231353331352C3842453224
22529,2025-06-04 21:55:12.581,"+RESP:GTSPD,500700,868574042857057,,,01,1,1,8.4,88,8.7,-75.522968,10.405108,20250604215514,0732,0101,3AAC,BBAAF20,04,12,32976.4,20250604215515,8BE5$",0x2B524553503A47545350442C3530303730302C3836383537343034323835373035372C2C2C30312C312C312C382E342C38382C382E372C2D37352E3532323936382C31302E3430353130382C32303235303630343231353531342C303733322C303130312C334141432C424241414632302C30342C31322C33323937362E342C32303235303630343231353531352C3842453524
22531,2025-06-04 21:55:30.447,"+RESP:GTSPD,500700,868574042857057,,,00,1,1,17.0,76,6.2,-75.522316,10.405244,20250604215532,0732,0101,3AAC,BBA40A8,04,12,32976.5,20250604215533,8BE7$",0x2B524553503A47545350442C3530303730302C3836383537343034323835373035372C2C2C30302C312C312C31372E302C37362C362E322C2D37352E3532323331362C31302E3430353234342C32303235303630343231353533322C303733322C303130312C334141432C424241343041382C30342C31322C33323937362E352C32303235303630343231353533332C3842453724
22532,2025-06-04 21:55:57.593,"+RESP:GTSPD,500700,868574042857057,,,01,1,1,0.0,93,7.1,-75.521762,10.405300,20250604215559,0732,0101,3AAC,BBA40A8,04,12,32976.6,20250604215600,8BE8$",0x2B524553503A47545350442C3530303730302C3836383537343034323835373035372C2C2C30312C312C312C302E302C39332C372E312C2D37352E3532313736322C31302E3430353330302C32303235303630343231353535392C303733322C303130312C334141432C424241343041382C30342C31322C33323937362E362C32303235303630343231353630302C3842453824
22535,2025-06-04 21:56:37.040,"+RESP:GTSPD,500700,868574042857057,,,00,1,1,16.9,172,8.1,-75.521452,10.404835,20250604215638,0732,0101,3AAC,BBA40A8,04,12,32976.6,20250604215639,8BEB$",0x2B524553503A47545350442C3530303730302C3836383537343034323835373035372C2C2C30302C312C312C31362E392C3137322C382E312C2D37352E3532313435322C31302E3430343833352C32303235303630343231353633382C303733322C303130312C334141432C424241343041382C30342C31322C33323937362E362C32303235303630343231353633392C3842454224
22537,2025-06-04 21:56:57.586,"+RESP:GTSPD,500700,868574042857057,,,01,1,1,0.0,184,9.4,-75.521468,10.404558,20250604215659,0732,0101,3AAC,BBA40A6,04,12,32976.6,20250604215700,8BED$",0x2B524553503A47545350442C3530303730302C3836383537343034323835373035372C2C2C30312C312C312C302E302C3138342C392E342C2D37352E3532313436382C31302E3430343535382C32303235303630343231353635392C303733322C303130312C334141432C424241343041362C30342C31322C33323937362E362C32303235303630343231353730302C3842454424
22540,2025-06-04 21:58:15.533,"+RESP:GTSPD,500700,868574042857057,,,00,1,1,15.3,184,12.7,-75.521503,10.403407,20250604215808,0732,0101,3AAC,BBA40A8,04,12,32976.8,20250604215808,8BF0$",0x2B524553503A47545350442C3530303730302C3836383537343034323835373035372C2C2C30302C312C312C31352E332C3138342C31322E372C2D37352E3532313530332C31302E3430333430372C32303235303630343231353830382C303733322C303130312C334141432C424241343041382C30342C31322C33323937362E382C32303235303630343231353830382C3842463024
22542,2025-06-04 21:59:06.724,"+RESP:GTSPD,500700,868574042857057,,,01,1,1,0.0,183,11.8,-75.521593,10.401837,20250604215909,0732,0101,3AAC,BBAD657,04,12,32977.0,20250604215909,8BF2$",0x2B524553503A47545350442C3530303730302C3836383537343034323835373035372C2C2C30312C312C312C302E302C3138332C31312E382C2D37352E3532313539332C31302E3430313833372C32303235303630343231353930392C303733322C303130312C334141432C424241443635372C30342C31322C33323937372E302C32303235303630343231353930392C3842463224
22543,2025-06-04 22:00:01.157,"+RESP:GTSPD,500700,868574042857057,,,00,1,1,16.8,186,11.5,-75.521643,10.401159,20250604220003,0732,0101,3AAC,BBAD657,04,12,32977.0,20250604220003,8BF3$",0x2B524553503A47545350442C3530303730302C3836383537343034323835373035372C2C2C30302C312C312C31362E382C3138362C31312E352C2D37352E3532313634332C31302E3430313135392C32303235303630343232303030332C303733322C303130312C334141432C424241443635372C30342C31322C33323937372E302C32303235303630343232303030332C3842463324
22546,2025-06-04 22:01:19.412,"+RESP:GTSPD,500700,868574042857057,,,01,1,1,9.5,185,12.2,-75.521800,10.398447,20250604220121,0732,0101,3AAC,BBAD659,04,12,32977.3,20250604220122,8BF6$",0x2B524553503A47545350442C3530303730302C3836383537343034323835373035372C2C2C30312C312C312C392E352C3138352C31322E322C2D37352E3532313830302C31302E3339383434372C32303235303630343232303132312C303733322C303130312C334141432C424241443635392C30342C31322C33323937372E332C32303235303630343232303132322C3842463624
