,Device Name,Last Report Date,Create Time,IMEI,Device Type,Group,Iccid,MCU Firmware Version,Modem Version,Firmware Version,Configuration Version,Hardware Version,Battery Percentage,Battery Voltage,Platform Firmware Version,Last Platform Firmware Version,BT Firmware Version,BT Last Firmware Version,OBD Firmware Version,OBD Last Firmware Version,OBD Configuration Version,OBD Last Configuration Version,Backup Battery Charge State,Ignition State,CAN SN,CAN Module SW Version,Bootloader Version,BLE Bootloader Version,BLE Firmware Version,ECU Firmware Version,Wirepas Firmware Version,Wirepas Mesh API Version,Coprocessor Firmware Version,Wi-Fi Firmware Version,Modem Hardware Version
4839,,2024-04-23 14:48:07,2023-07-25 20:44:01,868574042432778,GV55W,Default group,8951101630733547812F,,,R00A10V09,0203,010C,0.0,3.08,,,,,,,,,,,,,,,,,,,,,
4840,,2025-07-17 02:13:46,2023-07-25 20:44:01,868574042432729,GV55W,Default group,8951101630746235116F,,,R00A10V09,0103,01.12,96.0,4.09,,,,,,,,,,,,,,,,,,,,,
4841,,2024-10-02 02:01:48,2023-07-25 20:44:01,868574042432547,GV55W,Default group,8951101632056294402F,,,R00A10V09,0103,01.12,100.0,4.17,,,,,,,,,,,,,,,,,,,,,
4842,,2024-05-15 17:42:59,2023-07-25 20:44:01,868574042431002,GV55W,Default group,8951101632045962143F,,,R00A10V09,0000,010C,0.0,3.25,,,,,,,,,,,,,,,,,,,,,
4843,,2025-07-17 02:11:14,2023-07-25 20:44:01,868574042430475,GV55W,Default group,8951101639305446006F,,,R00A10V09,0103,01.12,100.0,4.17,,,,,,,,,,,,,,,,,,,,,
4844,,2024-12-17 02:08:40,2023-07-25 20:44:01,868574042430319,GV55W,Default group,8951101632045960436F,,,R00A10V09,0103,01.12,20.0,3.7,,,,,,,,,,,,,,,,,,,,,
4845,,2024-04-04 20:06:13,2023-07-25 20:44:01,868574042429360,GV55W,Default group,8951101630746235223F,,,R00A10V09,0103,010C,100.0,4.17,,,,,,,,,,,,,,,,,,,,,
4846,,2024-12-19 12:43:22,2023-07-25 20:44:01,868574042427547,GV55W,Default group,8951101630733549073F,,,R00A10V09,0103,01.12,17.0,3.67,,,,,,,,,,,,,,,,,,,,,
4847,,2024-05-23 16:02:18,2023-07-25 20:44:01,868574042425657,GV55W,Default group,8951101630746235926F,,,R00A10V09,0103,010C,2.0,3.52,,,,,,,,,,,,,,,,,,,,,
4848,,2025-06-27 18:30:07,2023-07-25 20:44:01,868574042425632,GV55W,Default group,8951101630733493611F,,,R00A10V09,0103,01.12,0.0,0.0,,,,,,,,,,,,,,,,,,,,,
4849,,2025-07-17 14:45:39,2023-07-25 20:44:01,868574042424262,GV55W,Default group,8951101630722079744F,,,R00A10V09,0103,01.12,100.0,4.16,,,,,,,,,,,,,,,,,,,,,
4850,,2025-07-17 11:23:50,2023-07-25 20:44:01,868574042423447,GV55W,Default group,8951101630746235983F,,,R00A10V09,0103,01.12,98.0,4.1,,,,,,,,,,,,,,,,,,,,,
4851,,2025-07-17 02:39:42,2023-07-25 20:44:01,868574042423116,GV55W,Default group,8951101630722079645F,,,R00A10V09,0103,01.12,100.0,4.14,,,,,,,,,,,,,,,,,,,,,
4852,,2025-07-17 02:44:14,2023-07-25 20:44:01,868574042423074,GV55W,Default group,8951101630746235850F,,,R00A10V09,0103,01.12,100.0,4.14,,,,,,,,,,,,,,,,,,,,,
4853,,2025-07-17 02:14:13,2023-07-25 20:44:01,868574042422324,GV55W,Default group,8951101630746235090F,,,R00A10V09,0103,01.12,100.0,4.16,,,,,,,,,,,,,,,,,,,,,
4854,,2025-07-17 18:15:17,2023-07-25 20:44:01,868574042422159,GV55W,Default group,8951101630746235314F,,,R00A10V09,0103,01.12,100.0,4.13,,,,,,,,,,,,,,,,,,,,,
4855,,2025-07-17 02:18:03,2023-07-25 20:44:01,868574042421706,GV55W,Default group,8951101630746235215F,,,R00A10V09,0103,01.12,100.0,4.12,,,,,,,,,,,,,,,,,,,,,
4856,,2025-07-17 02:19:11,2023-07-25 20:44:01,868574042450242,GV55W,Default group,8951101639368353057F,,,R00A10V09,0103,01.12,100.0,4.16,,,,,,,,,,,,,,,,,,,,,
4857,,2025-07-17 00:45:52,2023-07-25 20:44:01,868574042450218,GV55W,Default group,8951101630733548323F,,,R00A10V09,0103,01.12,86.0,4.0,,,,,,,,,,,,,,,,,,,,,
4858,,2025-07-17 10:24:28,2023-07-25 20:44:01,868574042450200,GV55W,Default group,8951101632345407880F,,,R00A10V09,0103,01.12,100.0,4.15,,,,,,,,,,,,,,,,,,,,,
4859,,2025-07-17 02:01:43,2023-07-25 20:44:01,868574042450192,GV55W,Default group,8951101630601426875F,,,R00A10V09,0103,01.12,100.0,4.2,,,,,,,,,,,,,,,,,,,,,
4860,,2025-07-17 02:19:26,2023-07-25 20:44:01,868574042450143,GV55W,Default group,8951101639654937746F,,,R00A10V09,0103,01.12,91.0,4.04,,,,,,,,,,,,,,,,,,,,,
4861,,2025-07-17 09:42:25,2023-07-25 20:44:01,868574042449814,GV55W,Default group,8951101632046404459F,,,R00A10V09,0103,01.12,81.0,3.95,,,,,,,,,,,,,,,,,,,,,
4862,,2024-07-20 17:51:20,2023-07-25 20:44:01,868574042449699,GV55W,Default group,8951101632630671752F,,,R00A10V09,0103,01.12,100.0,4.2,,,,,,,,,,,,,,,,,,,,,
4863,,2025-07-16 22:31:50,2023-07-25 20:44:01,868574042449673,GV55W,Default group,8951101639495747874F,,,R00A10V09,0103,01.12,100.0,4.2,,,,,,,,,,,,,,,,,,,,,
4864,,2025-07-17 02:31:02,2023-07-25 20:44:01,868574042449657,GV55W,Default group,8951101632345408391F,,,R00A10V09,0103,01.12,99.0,4.11,,,,,,,,,,,,,,,,,,,,,
4865,,2025-07-17 02:15:30,2023-07-25 20:44:01,868574042449640,GV55W,Default group,8951101630746234903F,,,R00A10V09,0103,01.12,100.0,4.2,,,,,,,,,,,,,,,,,,,,,
4866,,2025-07-17 02:08:00,2023-07-25 20:44:01,868574042449608,GV55W,Default group,8951101639419943161F,,,R00A10V09,0103,01.12,100.0,4.14,,,,,,,,,,,,,,,,,,,,,
4867,,2025-07-17 02:06:53,2023-07-25 20:44:01,868574042449582,GV55W,Default group,8951101232023140562F,,,R00A10V09,0102,01.12,100.0,4.2,,,,,,,,,,,,,,,,,,,,,
4868,,2025-07-17 09:51:11,2023-07-25 20:44:01,868574042449533,GV55W,Default group,8951101632630671950F,,,R00A10V09,0103,01.12,77.0,3.92,,,,,,,,,,,,,,,,,,,,,
4869,,2025-07-17 16:27:30,2023-07-25 20:44:01,868574042449525,GV55W,Default group,8951101632345407146F,,,R00A10V09,0103,01.12,88.0,4.01,,,,,,,,,,,,,,,,,,,,,
4870,,2025-07-17 02:18:37,2023-07-25 20:44:01,868574042449103,GV55W,Default group,8951101630601426289F,,,R00A10V09,0103,01.12,100.0,4.16,,,,,,,,,,,,,,,,,,,,,
4871,,2024-07-04 22:31:56,2023-07-25 20:44:01,868574042449020,GV55W,Default group,8951101639001743284F,,,R00A10V09,0103,010C,100.0,4.18,,,,,,,,,,,,,,,,,,,,,
4872,,2025-07-17 12:07:47,2023-07-25 20:44:01,868574042448485,GV55W,Default group,8951101630733494007F,,,R00A10V09,0103,01.12,100.0,4.17,,,,,,,,,,,,,,,,,,,,,
4873,,2025-07-17 12:22:24,2023-07-25 20:44:01,868574042448394,GV55W,Default group,8951101639420036625F,,,R00A10V09,0103,01.12,100.0,4.14,,,,,,,,,,,,,,,,,,,,,
4874,,2025-07-17 19:10:55,2023-07-25 20:44:01,868574042448170,GV55W,Default group,8951101630733494619F,,,R00A10V09,0103,01.12,0.0,3.0,,,,,,,,,,,,,,,,,,,,,
4875,,,2023-07-25 20:44:01,868574042447719,GV55W,Default group,,,,Empty,,,,,,,,,,,,,,,,,,,,,,,,,
4876,,2025-07-17 02:37:44,2023-07-25 20:44:01,868574042447685,GV55W,Default group,8951101632938733312F,,,R00A10V09,0103,01.12,100.0,4.2,,,,,,,,,,,,,,,,,,,,,
4877,,2025-07-17 16:01:15,2023-07-25 20:44:01,868574042447628,GV55W,Default group,8951101639255145194F,,,R00A10V09,0103,01.12,99.0,4.11,,,,,,,,,,,,,,,,,,,,,
4878,,2025-07-17 11:44:36,2023-07-25 20:44:01,868574042447529,GV55W,Default group,8951101639305445966F,,,R00A10V09,0103,01.12,76.0,3.91,,,,,,,,,,,,,,,,,,,,,
4879,,2025-07-17 12:20:29,2023-07-25 20:44:01,868574042446232,GV55W,Default group,8951101630396034405F,,,R00A10V09,0103,01.12,100.0,4.16,,,,,,,,,,,,,,,,,,,,,
4880,,2025-07-17 02:06:47,2023-07-25 20:44:01,868574042445838,GV55W,Default group,8951101632056294519F,,,R00A10V09,0103,01.12,100.0,4.2,,,,,,,,,,,,,,,,,,,,,
4881,,2025-05-15 17:54:40,2023-07-25 20:44:01,868574042444823,GV55W,Default group,8951101630746234895F,,,R00A10V09,0103,01.12,0.0,0.0,,,,,,,,,,,,,,,,,,,,,
4882,,2024-12-18 16:52:02,2023-07-25 20:44:01,868574042444773,GV55W,Default group,8951101630926211259F,,,R00A10V09,0103,01.12,0.0,2.32,,,,,,,,,,,,,,,,,,,,,
4883,,2025-05-16 02:02:57,2023-07-25 20:44:01,868574042444674,GV55W,Default group,8951101639420035106F,,,R00A10V09,0103,01.12,0.0,3.48,,,,,,,,,,,,,,,,,,,,,
4884,,2025-07-17 02:07:38,2023-07-25 20:44:01,868574042444443,GV55W,Default group,8951101630341085932F,,,R00A10V09,0103,01.12,100.0,4.16,,,,,,,,,,,,,,,,,,,,,
4885,,2024-12-07 18:02:16,2023-07-25 20:44:01,868574042444369,GV55W,Default group,8951101632045963307F,,,R00A10V09,0103,01.12,0.0,1.03,,,,,,,,,,,,,,,,,,,,,
4886,,2025-01-31 18:57:36,2023-07-25 20:44:01,868574042444344,GV55W,Default group,8951101630341085858F,,,R00A10V09,0103,01.12,100.0,4.14,,,,,,,,,,,,,,,,,,,,,
4887,,2025-07-17 14:43:13,2023-07-25 20:44:01,868574042450259,GV55W,Default group,8951101639498973212F,,,R00A10V09,0103,01.12,100.0,4.2,,,,,,,,,,,,,,,,,,,,,
4888,,2025-07-17 02:16:58,2023-07-25 20:44:01,868574042444237,GV55W,Default group,8951101630722079793F,,,R00A10V09,0103,01.12,86.0,3.99,,,,,,,,,,,,,,,,,,,,,
4889,,2025-07-17 13:12:04,2023-07-25 20:44:01,868574042444195,GV55W,Default group,8951101630268080684F,,,R00A10V09,0103,01.12,100.0,4.18,,,,,,,,,,,,,,,,,,,,,
4890,,2025-07-17 02:01:30,2023-07-25 20:44:01,868574042443676,GV55W,Default group,8951101630341085304F,,,R00A10V09,0103,01.12,98.0,4.1,,,,,,,,,,,,,,,,,,,,,
4891,,2025-01-31 02:01:18,2023-07-25 20:44:01,868574042443650,GV55W,Default group,8951101630268080742F,,,R00A10V09,0103,01.12,100.0,4.15,,,,,,,,,,,,,,,,,,,,,
4892,,2025-06-16 18:15:42,2023-07-25 20:44:01,868574042442959,GV55W,Default group,8951101630903610598F,,,R00A10V09,0103,01.12,100.0,4.16,,,,,,,,,,,,,,,,,,,,,
4893,,2024-09-20 15:24:44,2023-07-25 20:44:01,868574042442736,GV55W,Default group,8951101630341085015F,,,R00A10V09,0103,01.12,7.0,3.57,,,,,,,,,,,,,,,,,,,,,
4894,,2025-07-17 12:02:36,2023-07-25 20:44:01,868574042442652,GV55W,Default group,8951101632345407377F,,,R00A10V09,0103,01.12,78.0,3.93,,,,,,,,,,,,,,,,,,,,,
4895,,2025-07-17 02:06:30,2023-07-25 20:44:01,868574042442629,GV55W,Default group,8951101630733492951F,,,R00A10V09,0103,01.12,100.0,4.19,,,,,,,,,,,,,,,,,,,,,
4896,,2025-07-09 02:33:26,2023-07-25 20:44:01,868574042442199,GV55W,Default group,8951101639590976345F,,,R00A10V09,0103,01.12,96.0,4.09,,,,,,,,,,,,,,,,,,,,,
4897,,2025-07-17 02:08:00,2023-07-25 20:44:01,868574042442041,GV55W,Default group,8951101632345408052F,,,R00A10V09,0103,01.12,96.0,4.09,,,,,,,,,,,,,,,,,,,,,
4898,,2025-07-17 12:59:12,2023-07-25 20:44:01,868574042442025,GV55W,Default group,8951101630268080593F,,,R00A10V09,0103,01.12,100.0,4.15,,,,,,,,,,,,,,,,,,,,,
4899,,2025-07-17 02:12:34,2023-07-25 20:44:01,868574042442017,GV55W,Default group,8951101639498973733F,,,R00A10V09,0103,01.12,97.0,4.1,,,,,,,,,,,,,,,,,,,,,
4900,,2025-07-17 12:08:55,2023-07-25 20:44:01,868574042441928,GV55W,Default group,8951101632661803910F,,,R00A10V09,0103,01.12,22.0,3.7,,,,,,,,,,,,,,,,,,,,,
4901,,2024-09-19 22:35:37,2023-07-25 20:44:01,868574042441910,GV55W,Default group,8951101630733492639F,,,R00A10V09,0103,01.12,19.0,3.7,,,,,,,,,,,,,,,,,,,,,
4902,,2023-12-27 02:02:04,2023-07-25 20:44:01,868574042441662,GV55W,Default group,8951101630733549123F,,,R00A10V09,0103,010C,97.0,4.1,,,,,,,,,,,,,,,,,,,,,
4903,,2025-07-17 02:12:29,2023-07-25 20:44:01,868574042441514,GV55W,Default group,8951101630733547952F,,,R00A10V09,0103,01.12,0.0,3.49,,,,,,,,,,,,,,,,,,,,,
4904,,2025-07-17 17:52:03,2023-07-25 20:44:01,868574042441449,GV55W,Default group,8951101630746235652F,,,R00A10V09,0103,01.12,100.0,4.19,,,,,,,,,,,,,,,,,,,,,
4905,,2025-07-17 18:05:56,2023-07-25 20:44:01,868574042441340,GV55W,Default group,8951101639654937969F,,,R00A10V09,0103,01.12,100.0,4.16,,,,,,,,,,,,,,,,,,,,,
4906,,2025-07-17 02:34:05,2023-07-25 20:44:01,868574042441233,GV55W,Default group,8951101639001741601F,,,R00A10V09,0103,01.12,100.0,4.16,,,,,,,,,,,,,,,,,,,,,
4907,,2025-07-16 20:45:20,2023-07-25 20:44:01,868574042441175,GV55W,Default group,8951101632345407229F,,,R00A10V09,0103,01.12,100.0,4.17,,,,,,,,,,,,,,,,,,,,,
4908,,2025-07-14 00:58:57,2023-07-25 20:44:01,868574042440961,GV55W,Default group,8951101630268081211F,,,R00A10V09,0103,01.12,51.0,3.79,,,,,,,,,,,,,,,,,,,,,
4909,,2025-05-15 12:24:00,2023-07-25 20:44:01,868574042440847,GV55W,Default group,8951101639255145863F,,,R00A10V09,0103,01.12,100.0,4.19,,,,,,,,,,,,,,,,,,,,,
4910,,2025-07-16 22:30:20,2023-07-25 20:44:01,868574042440839,GV55W,Default group,8951101630605588175F,,,R00A10V09,0103,01.12,100.0,4.16,,,,,,,,,,,,,,,,,,,,,
4911,,2025-07-17 02:05:30,2023-07-25 20:44:01,868574042439740,GV55W,Default group,8951101630746235777F,,,R00A10V09,0103,01.12,100.0,4.13,,,,,,,,,,,,,,,,,,,,,
4912,,2025-07-17 02:11:35,2023-07-25 20:44:01,868574042439344,GV55W,Default group,8951101630620976496F,,,R00A10V09,0103,01.12,100.0,4.16,,,,,,,,,,,,,,,,,,,,,
4913,,2025-07-12 02:02:06,2023-07-25 20:44:01,868574042439096,GV55W,Default group,8951101630341085114F,,,R00A10V09,0103,01.12,0.0,3.28,,,,,,,,,,,,,,,,,,,,,
4914,,2025-07-17 01:17:16,2023-07-25 20:44:01,868574042438957,GV55W,Default group,8951101632870696147F,,,R00A10V09,0103,01.12,100.0,4.15,,,,,,,,,,,,,,,,,,,,,
4915,,2025-05-27 21:31:41,2023-07-25 20:44:01,868574042438874,GV55W,Default group,8951101630620976561F,,,R00A10V09,0103,01.12,56.0,3.8,,,,,,,,,,,,,,,,,,,,,
4916,,2025-07-17 02:16:59,2023-07-25 20:44:01,868574042438783,GV55W,Default group,8951101632345407674F,,,R00A10V09,0103,01.12,95.0,4.08,,,,,,,,,,,,,,,,,,,,,
4917,,2024-12-07 19:32:58,2023-07-25 20:44:01,868574042438221,GV55W,Default group,8951101639495747700F,,,R00A10V09,0103,01.12,100.0,4.14,,,,,,,,,,,,,,,,,,,,,
4918,,2025-01-08 17:28:29,2023-07-25 20:44:01,868574042437884,GV55W,Default group,8951101639001741973F,,,R00A10V09,0103,01.12,100.0,4.16,,,,,,,,,,,,,,,,,,,,,
4919,,2024-11-19 02:17:03,2023-07-25 20:44:01,868574042437876,GV55W,Default group,8951101630341085510F,,,R00A10V09,0103,01.12,51.0,3.79,,,,,,,,,,,,,,,,,,,,,
4920,,2025-07-17 14:45:54,2023-07-25 20:44:01,868574042437850,GV55W,Default group,8951101632045962556F,,,R00A10V09,0103,01.12,52.0,3.79,,,,,,,,,,,,,,,,,,,,,
4921,,2025-07-17 02:15:17,2023-07-25 20:44:01,868574042437553,GV55W,Default group,8951101639654937183F,,,R00A10V09,0103,01.12,98.0,4.11,,,,,,,,,,,,,,,,,,,,,
4922,,2025-07-16 23:10:55,2023-07-25 20:44:01,868574042437546,GV55W,Default group,8951101639655642832F,,,R00A10V09,0103,01.12,100.0,4.13,,,,,,,,,,,,,,,,,,,,,
4923,,2023-12-27 00:09:33,2023-07-25 20:44:01,868574042437470,GV55W,Default group,8951101632046404822F,,,R00A10V09,0103,010C,0.0,2.01,,,,,,,,,,,,,,,,,,,,,
4924,,2024-09-19 21:10:52,2023-07-25 20:44:01,868574042437462,GV55W,Default group,8951101630601427105F,,,R00A10V09,0103,01.12,11.0,3.61,,,,,,,,,,,,,,,,,,,,,
4925,,2025-07-17 02:19:34,2023-07-25 20:44:01,868574042437389,GV55W,Default group,8951101639655659133F,,,R00A10V09,0103,01.12,100.0,4.12,,,,,,,,,,,,,,,,,,,,,
4926,,2025-07-17 04:43:03,2023-07-25 20:44:01,868574042436886,GV55W,Default group,8951101639368353198F,,,R00A10V09,0103,01.12,90.0,4.03,,,,,,,,,,,,,,,,,,,,,
4927,,2025-07-17 15:00:52,2023-07-25 20:44:01,868574042436217,GV55W,Default group,8951101639255142514F,,,R00A10V09,0103,01.12,88.0,4.01,,,,,,,,,,,,,,,,,,,,,
4928,,2024-04-05 02:01:25,2023-07-25 20:44:01,868574042436068,GV55W,Default group,8951101639654937498F,,,R00A10V09,0103,010C,100.0,4.18,,,,,,,,,,,,,,,,,,,,,
4929,,2025-07-09 13:48:39,2023-07-25 20:44:01,868574042435458,GV55W,Default group,8951101232023139762F,,,R00A10V09,0103,01.12,73.0,3.9,,,,,,,,,,,,,,,,,,,,,
4930,,2025-07-17 12:18:08,2023-07-25 20:44:01,868574042435391,GV55W,Default group,8951101632784311692F,,,R00A10V09,0103,01.12,72.0,3.89,,,,,,,,,,,,,,,,,,,,,
4931,,2025-07-17 18:18:46,2023-07-25 20:44:01,868574042434998,GV55W,Default group,8951101632230373072F,,,R00A10V09,0103,01.12,96.0,4.08,,,,,,,,,,,,,,,,,,,,,
4932,,2025-07-17 19:30:23,2023-07-25 20:44:01,868574042434907,GV55W,Default group,8951101639368352893F,,,R00A10V09,0103,01.12,100.0,4.12,,,,,,,,,,,,,,,,,,,,,
4933,,2025-07-16 19:33:02,2023-07-25 20:44:01,868574042434857,GV55W,Default group,8951101232023140455F,,,R00A10V09,0103,01.12,100.0,4.12,,,,,,,,,,,,,,,,,,,,,
4934,,2024-07-20 17:48:14,2023-07-25 20:44:01,868574042434758,GV55W,Default group,8951101630601426958F,,,R00A10V09,0103,01.12,97.0,4.09,,,,,,,,,,,,,,,,,,,,,
4935,,2025-07-16 20:04:06,2023-07-25 20:44:01,868574042434659,GV55W,Default group,8951101639501200728F,,,R00A10V09,0103,01.12,71.0,3.88,,,,,,,,,,,,,,,,,,,,,
4936,,2025-07-17 13:55:35,2023-07-25 20:44:01,868574042434592,GV55W,Default group,8951101632345407807F,,,R00A10V09,0103,01.12,89.0,4.02,,,,,,,,,,,,,,,,,,,,,
4937,,2025-07-17 18:52:49,2023-07-25 20:44:01,868574042434402,GV55W,Default group,8951101630726669839F,,,R00A10V09,0103,01.12,100.0,4.14,,,,,,,,,,,,,,,,,,,,,
4938,,2024-06-06 22:33:51,2023-07-25 20:44:01,868574042433735,GV55W,Default group,8951101632661803910F,,,R00A10V09,0103,010C,0.0,0.0,,,,,,,,,,,,,,,,,,,,,
4939,,2025-07-17 10:50:06,2023-07-25 20:44:01,868574042433685,GV55W,Default group,8951101632938733304F,,,R00A10V09,0103,01.12,0.0,2.96,,,,,,,,,,,,,,,,,,,,,
4940,,2025-07-16 21:49:26,2023-07-25 20:44:01,868574042433073,GV55W,Default group,8951101639001743235F,,,R00A10V09,0103,01.12,100.0,4.19,,,,,,,,,,,,,,,,,,,,,
4941,,2024-07-05 02:11:59,2023-07-25 20:44:01,868574042432430,GV55W,Default group,8951101639255142050F,,,R00A10V09,0103,010C,95.0,4.08,,,,,,,,,,,,,,,,,,,,,
4942,,2024-12-20 02:03:07,2023-07-25 20:44:01,868574042432422,GV55W,Default group,8951101630722079702F,,,R00A10V09,0103,01.12,100.0,4.19,,,,,,,,,,,,,,,,,,,,,
4943,,2025-07-17 10:18:58,2023-07-25 20:44:01,868574042431440,GV55W,Default group,8951101630268080494F,,,R00A10V09,0103,01.12,100.0,4.12,,,,,,,,,,,,,,,,,,,,,
4944,,2024-07-05 02:10:32,2023-07-25 20:44:01,868574042431242,GV55W,Default group,8951101639655659117F,,,R00A10V09,0103,010C,100.0,4.16,,,,,,,,,,,,,,,,,,,,,
4945,,2024-10-19 23:32:42,2023-07-25 20:44:01,868574042431135,GV55W,Default group,8951101639001742559F,,,R00A10V09,0103,01.12,65.0,3.85,,,,,,,,,,,,,,,,,,,,,
4946,,2025-07-17 06:56:24,2023-07-25 20:44:01,868574042430863,GV55W,Default group,8951101639368466842F,,,R00A10V09,0103,01.12,98.0,4.1,,,,,,,,,,,,,,,,,,,,,
4947,,2025-07-17 02:33:34,2023-07-25 20:44:01,868574042430285,GV55W,Default group,8951101639001742286F,,,R00A10V09,0103,01.12,100.0,4.14,,,,,,,,,,,,,,,,,,,,,
4948,,2024-09-19 02:38:41,2023-07-25 20:44:01,868574042430251,GV55W,Default group,8951101630620976082F,,,R00A10V09,0103,01.12,100.0,4.17,,,,,,,,,,,,,,,,,,,,,
4949,,2025-01-31 01:35:13,2023-07-25 20:44:01,868574042430186,GV55W,Default group,8951101632045960469F,,,R00A10V09,0103,01.12,30.0,3.72,,,,,,,,,,,,,,,,,,,,,
4950,,2025-07-17 02:03:57,2023-07-25 20:44:01,868574042430178,GV55W,Default group,8951101632345407062F,,,R00A10V09,0103,01.12,0.0,3.34,,,,,,,,,,,,,,,,,,,,,
4951,,2025-07-16 14:13:04,2023-07-25 20:44:01,868574042429741,GV55W,Default group,8951101639001741510F,,,R00A10V09,0103,01.12,38.0,3.74,,,,,,,,,,,,,,,,,,,,,
4952,,2025-07-17 07:28:59,2023-07-25 20:44:01,868574042429162,GV55W,Default group,8951101639255142803F,,,R00A10V09,0103,01.12,100.0,4.12,,,,,,,,,,,,,,,,,,,,,
4953,,2025-07-17 02:10:45,2023-07-25 20:44:01,868574042424734,GV55W,Default group,8951101630601427154F,,,R00A10V09,0103,01.12,100.0,4.2,,,,,,,,,,,,,,,,,,,,,
4954,,2025-07-17 02:43:06,2023-07-25 20:44:01,868574042424445,GV55W,Default group,8951101639495748336F,,,R00A10V09,0103,01.12,99.0,4.11,,,,,,,,,,,,,,,,,,,,,
4955,,2025-07-17 18:37:46,2023-07-25 20:44:01,868574042424361,GV55W,Default group,8951101639498973279F,,,R00A10V09,0103,01.12,100.0,4.15,,,,,,,,,,,,,,,,,,,,,
4956,,2025-01-27 19:48:57,2023-07-25 20:44:01,868574042419882,GV55W,Default group,8951101630722077938F,,,R00A10V09,0102,01.12,100.0,4.17,,,,,,,,,,,,,,,,,,,,,
4957,,2025-07-17 02:33:15,2023-07-25 20:44:01,868574042419742,GV55W,Default group,8951101630722079397F,,,R00A10V09,0102,01.12,99.0,4.11,,,,,,,,,,,,,,,,,,,,,
4958,,2025-05-29 20:07:46,2023-07-25 20:44:01,868574042429121,GV55W,Default group,8951101632938733189F,,,R00A10V09,0103,01.12,100.0,4.16,,,,,,,,,,,,,,,,,,,,,
4959,,2025-01-31 15:29:33,2023-07-25 20:44:01,868574042427349,GV55W,Default group,8951101630722078324F,,,R00A10V09,0102,01.12,0.0,3.33,,,,,,,,,,,,,,,,,,,,,
4960,,2025-07-17 02:13:52,2023-07-25 20:44:01,868574042427299,GV55W,Default group,8951101630722079819F,,,R00A10V09,0102,01.12,0.0,0.0,,,,,,,,,,,,,,,,,,,,,
4961,,2025-01-06 23:59:57,2023-07-25 20:44:01,868574042427240,GV55W,Default group,8951101630722077839F,,,R00A10V09,0103,01.12,0.0,3.49,,,,,,,,,,,,,,,,,,,,,
4962,,2025-01-09 02:01:06,2023-07-25 20:44:01,868574042395868,GV55W,Default group,8951101630722077847F,,,R00A10V09,0103,01.12,100.0,4.2,,,,,,,,,,,,,,,,,,,,,
4963,,2025-01-09 02:32:45,2023-07-25 20:44:01,868574042395454,GV55W,Default group,8951101630722078100F,,,R00A10V09,0103,01.12,100.0,4.12,,,,,,,,,,,,,,,,,,,,,
4964,,2025-07-17 02:18:01,2023-07-25 20:44:01,868574042395348,GV55W,Default group,8951101130036342185F,,,R00A10V09,0102,01.12,100.0,4.13,,,,,,,,,,,,,,,,,,,,,
4965,,2025-07-17 16:29:08,2023-07-25 20:44:01,868574042395231,GV55W,Default group,8951101630722079496F,,,R00A10V09,0103,01.12,67.0,3.86,,,,,,,,,,,,,,,,,,,,,
4966,,2025-07-17 02:26:22,2023-07-25 20:44:01,868574042394721,GV55W,Default group,8951101630722078027F,,,R00A10V09,0102,01.12,100.0,4.13,,,,,,,,,,,,,,,,,,,,,
4967,,2025-01-03 02:01:02,2023-07-25 20:44:01,868574042394473,GV55W,Default group,8951101630722077870F,,,R00A10V09,0102,01.12,72.0,3.89,,,,,,,,,,,,,,,,,,,,,
4968,,2025-01-15 02:10:26,2023-07-25 20:44:01,868574042394119,GV55W,Default group,8951101630722079421F,,,R00A10V09,0103,01.12,97.0,4.09,,,,,,,,,,,,,,,,,,,,,
4969,,2025-07-17 02:02:51,2023-07-25 20:44:01,868574042393673,GV55W,Default group,8951101630722079256F,,,R00A10V09,0103,01.12,100.0,4.17,,,,,,,,,,,,,,,,,,,,,
4970,,2024-12-11 20:43:00,2023-07-25 20:44:01,868574042393111,GV55W,Default group,8951101639655658796F,,,R00A10V09,0102,01.12,31.0,3.73,,,,,,,,,,,,,,,,,,,,,
4971,,2025-01-31 02:01:01,2023-07-25 20:44:01,868574042419676,GV55W,Default group,8951101630722079249F,,,R00A10V09,0103,01.12,100.0,4.15,,,,,,,,,,,,,,,,,,,,,
4972,,2025-01-09 02:12:24,2023-07-25 20:44:01,868574042419585,GV55W,Default group,8951101632630673022F,,,R00A10V09,0102,01.12,0.0,0.0,,,,,,,,,,,,,,,,,,,,,
4973,,2024-04-22 14:17:29,2023-07-25 20:44:01,868574042419429,GV55W,Default group,8951101630722079223F,,,R00A10V09,0103,010C,100.0,4.18,,,,,,,,,,,,,,,,,,,,,
4974,,2025-07-17 19:03:37,2023-07-25 20:44:01,868574042419403,GV55W,Default group,8951101630722078365F,,,R00A10V09,0102,01.12,100.0,4.2,,,,,,,,,,,,,,,,,,,,,
4975,,2025-05-16 02:10:42,2023-07-25 20:44:01,868574042418728,GV55W,Default group,8951101630601426495F,,,R00A10V09,0103,01.12,99.0,4.11,,,,,,,,,,,,,,,,,,,,,
4976,,2025-07-16 21:45:54,2023-07-25 20:44:01,868574042418645,GV55W,Default group,8951101639655642931F,,,R00A10V09,0102,01.12,100.0,4.14,,,,,,,,,,,,,,,,,,,,,
