ID;Owner;Unit ID;Unit;Peripherals;Reporting Status;Show Until;Billing Group;Last Event Date;Monthly Fee;Bill To;Assigned To;Linked Mode;Paired GPS;Paired Camera;Billable;RMA;Unit Type;IMEI;Serial Number;Phone Number;Carrier;SIM #;VIN;License Plate;Static IP;Event;Last Contact On;Min;Server IP;Server Port;Last Event Address;Modem;Inv #;Status;Last Service Paid Until;Service Paid Until;Assigned to Company;IFTA;History Months;Comments;Warranty Expires;Script;JBOX Profile;Contract Type;Subscription;Firmware
1092772;Renting;0U1B;FST284;;;;;16/07/2025;39800;;PROYECTOS DE INGENIERIA SA PROING SA;0;;;Y;N;CalAmp 2630 - GEMALTO HSPA -LMU26H3001-JAM01;352556102325334;4764412331;9103976988;Claro CO;89571016023121575201;9BM958156JB070185;FST284;;POWER UP;16/07/2025;0;3.231.161.53;10430;Cra. 30 #10432, Arroyo Hondo, Yumbo, Valle del Cauca, Colombia. 760502;3G;--;Active;1/1/1900 12:00:00 AM;1/1/1900 12:00:00 AM;10/16/2022 4:12:10 PM;N;3;;10/11/2023 12:00:00 AM;TSO_LMU26x0_FLS_ES2_BIN_AWS_10700;;;;
1097068;Renting;0XCL;FSN33G;;;;;4/07/2025;39800;;PROYECTOS DE INGENIERIA SA PROING SA;0;;;Y;N;Queclink GV55W;868574042433693;S2-M007693-0XCL;9103546372;Claro CO;57101602308769608;;FSN33G;;Parked;4/07/2025;0;3.231.161.53;10613;16b14 Calle 166 , Bogotá. Bogotá. 110131;3G;307140;Active;1/4/2016 12:00:00 AM;3/21/2080 12:00:00 AM;9/11/2023 10:56:40 AM;N;3;;5/11/2024 12:00:00 AM;;;;;
1092728;Renting;0U03;FSK289;;;;;8/07/2025;39800;;PROYECTOS DE INGENIERIA SA PROING SA;0;;;Y;N;CalAmp 2630 - GEMALTO HSPA -LMU26H3001-JAM01;352556102318198;4764413292;9103976970;Claro CO;89571016023121574964;3N6CD33B1ZK409983;FSK289;;Parked;8/07/2025;0;3.231.161.53;10534;Carrera 30BIS 30189 Calle 11 10247 Carrera 31 30205-30109 Calle 11 29a37 Calle 10 , Yumbo. Valle del . 760502;3G;--;Active;1/1/1900 12:00:00 AM;1/1/1900 12:00:00 AM;10/24/2022 7:33:31 PM;N;3;;10/10/2023 12:00:00 AM;TSO_LMU26x0_FLS_ES2_BIN_AWS_10700;;;;
1094700;Renting;0VIV;FSK280;;;;;12/07/2025;39800;;PROYECTOS DE INGENIERIA SA PROING SA;0;;;Y;N;CalAmp 0330H - 3G - LMU0330H-SKM6-G1000;354514101460774;1363186081;9104040291;Claro CO;57101602303745220;3N60CD33B2ZK409412;FSK280;;Parked;12/07/2025;0;3.231.161.53;10530;3933+3X Caldas, Antioquia, Colombia.;3G;--;Active;1/4/2016 12:00:00 AM;3/21/2080 12:00:00 AM;1/28/2023 11:43:12 AM;N;3;;1/4/2024 12:00:00 AM;TSO_LMU3x0_Basic_BIKE_10S_AWS_10700;;;;
1092319;Renting;0TOQ;FRX608;;;;;21/07/2025;39800;;PROYECTOS DE INGENIERIA SA PROING SA;0;;;Y;N;CalAmp 2630 - GEMALTO HSPA -LMU26H3001-JAM01;352556102295586;4764417130;9104054152;Claro CO;89571016023075938157;;FRX608;;Parked;21/07/2025;0;3.231.161.53;10530;Cl. 24 #4c19, Ibagué, Tolima, Colombia. 730006;3G;--;Active;1/1/1900 12:00:00 AM;1/1/1900 12:00:00 AM;9/3/2022 8:59:48 AM;N;3;;9/1/2023 12:00:00 AM;TSO_LMU26x0_FLS_ES2_BIN_AWS_10700;;;;
1097009;Renting;0XAY;FRV82F;;;;;23/07/2025;39800;;PROYECTOS DE INGENIERIA SA PROING SA;0;;;Y;N;CalAmp 0330H - 3G - LMU0330H-SKM6-G1000;352556102758948;1363187421;9101143338;MOVISTAR CO;8957123112215162437;;FRV82F;;Ignition OFF;23/07/2025;0;3.231.161.53;10430;Kr25 36-64, Villavicencio, Meta, .;3G;--;Active;1/4/2016 12:00:00 AM;3/21/2080 12:00:00 AM;9/5/2023 11:38:19 AM;N;3;;5/11/2024 12:00:00 AM;TSO_LMU3x0_Basic_BIKE_AWS_10700;;;;
1093959;Renting;0UYA;FJO660;;;;;23/07/2025;39800;;PROYECTOS DE INGENIERIA SA PROING SA;0;;;Y;N;CalAmp 0330H - 3G - LMU0330H-SKM6-G1000;352556102769622;1363187479;9101431623;MOVISTAR CO;8957123112215340835;3N6CD33B7ZK394826;FJO660;;Drive;23/07/2025;0;3.231.161.53;10530;La Cascada, Ibague, Tolima, Colombia, . .;3G;--;Active;12/6/2022 12:00:00 AM;1/4/2023 12:00:00 AM;12/6/2022 1:37:05 PM;N;3;;11/24/2023 12:00:00 AM;TSO_LMU3x0_Basic_BIKE_10S_AWS_10700;;;;
1062092;Renting;07RW;FGS92H;;;;;23/07/2025;39800;;PROYECTOS DE INGENIERIA SA PROING SA;0;;;Y;N;Queclink GV55W;868574042661905;S2-M007693-07RW;9103592025;Claro CO;57101602308331415;;FGS92H;;Parked;23/07/2025;0;3.231.161.53;10613;Km 2 de la vía Mariquita - Honda, , Tolima, Colombia, . .;3G;257025;Active;2/9/2024 12:00:00 AM;3/9/2024 12:00:00 AM;2/9/2024 7:58:18 AM;N;3;;2/15/2019 12:00:00 AM;;;;;
1093918;Renting;0UX5;FEH97C;;;;;10/07/2025;39800;;PROYECTOS DE INGENIERIA SA PROING SA;0;;;Y;N;CalAmp 0330H - 3G - LMU0330H-SKM6-G1000;352556102896060;1363189579;9101392971;MOVISTAR CO;8957123112215341015;ZAJL15775;FEH97C;;Parked;10/07/2025;0;3.231.161.53;10534;Kr30bis 10-77, Yumbo, Valle Cauca, Colombia, . .;3G;--;Active;1/4/2016 12:00:00 AM;3/21/2080 12:00:00 AM;1/25/2023 12:16:36 PM;N;3;;11/23/2023 12:00:00 AM;TSO_LMU3x0_Basic_BIKE_10S_AWS_10700;;;;
1057509;Renting;02W3;EVM71H;;;;;23/07/2025;39800;;PROYECTOS DE INGENIERIA SA PROING SA;0;;;Y;N;CalAmp 0330H - 3G - LMU0330H-SKM6-G1000;352556102904179;1363189871;9101165908;MOVISTAR CO;8957123112214854141;;EVM71H;;Parked;23/07/2025;0;3.231.161.53;10430;Cl29 24-51, Villavicencio, Meta, Colombia, . .;3G;243624;Active;1/4/2016 12:00:00 AM;3/21/2080 12:00:00 AM;7/8/2024 10:49:44 AM;N;3;;3/16/2018 12:00:00 AM;;;;;
1094369;Renting;0V9O;EVC90F;;;;;23/07/2025;39800;;PROYECTOS DE INGENIERIA SA PROING SA;0;;;Y;N;CalAmp 0330H - 3G - LMU0330H-SKM6-G1000;352556102734725;1363188258;9101184298;MOVISTAR CO;8957123112214855411;;EVC90F;;Parked;23/07/2025;0;3.231.161.53;10534;Carrera 30BIS 30189 Calle 11 10247 Carrera 31 30205-30109 Calle 11 29a37 Calle 10 , Yumbo. Valle del . 760502;3G;--;Active;1/4/2016 12:00:00 AM;3/21/2080 12:00:00 AM;3/23/2023 7:46:41 PM;N;3;;12/15/2023 12:00:00 AM;TSO_LMU3x0_Basic_BIKE_10S_AWS_10700;;;;
1093936;Renting;0UXN;ERK959;;;;;23/07/2025;39800;;PROYECTOS DE INGENIERIA SA PROING SA;0;;;Y;N;CalAmp 0330H - 3G - LMU0330H-SKM6-G1000;352556102944563;1363188310;9101387099;MOVISTAR CO;8957123112215340710;9BM958156JB073650;ERK959;;Parked;23/07/2025;0;3.231.161.53;10430;Carrera 7 # 31-1 a 31-99, Cali, Valle Del Cauca, Colombia, .;3G;--;Active;1/4/2016 12:00:00 AM;3/21/2080 12:00:00 AM;12/4/2022 10:38:33 AM;N;3;;11/24/2023 12:00:00 AM;TSO_LMU3x0_Basic_BIKE_10S_AWS_10700;;;;
1073752;Renting;0H9R;EQY735;;;;;23/07/2025;39800;;PROYECTOS DE INGENIERIA SA PROING SA;0;;;Y;N;Queclink GV55W;868574042445788;S2-M007693-0H9R;9103546401;Claro CO;57101602308769648;9BM958156JB067381;EQY735;;Parked;23/07/2025;0;3.231.161.53;10613;Cl166 19-48, Bogota, Cundinamarca, Colombia, . .;;--;Active;1/4/2016 12:00:00 AM;3/21/2080 12:00:00 AM;9/16/2023 1:01:13 PM;N;3;;9/6/2020 12:00:00 AM;;;;;
1092782;Renting;0U1L;EQX510;;;;;23/07/2025;39800;;PROYECTOS DE INGENIERIA SA PROING SA;0;;;Y;N;CalAmp 2630 - GEMALTO HSPA -LMU26H3001-JAM01;352556102519944;4764412732;9103976995;Claro CO;89571016023121575276;9BM958156JB060573;EQX510;;Ignition OFF;23/07/2025;0;3.231.161.53;10534;Unnamed Road, Mariquita, Tolima, Colombia. 732027;3G;--;Active;1/1/1900 12:00:00 AM;1/1/1900 12:00:00 AM;10/24/2022 11:06:51 PM;N;3;;10/11/2023 12:00:00 AM;TSO_LMU26x0_FLS_ES2_BIN_AWS_10700;;;;
1095078;Renting;0VTC;EQX508;;;;;23/07/2025;39800;;PROYECTOS DE INGENIERIA SA PROING SA;0;;;Y;N;Queclink GV55W;868574042458351;S2-M007693-0VTC;9103403717;Claro CO;57101602303735608;9BM958156JB066977;EQX508;;Parked;23/07/2025;0;3.231.161.53;10613;Calle 147 # 72A-1 a 72A-99, Bogotá, Cundinamarca, Colombia, .;3G;--;Active;1/4/2016 12:00:00 AM;3/21/2080 12:00:00 AM;9/16/2023 2:12:00 PM;N;3;;1/31/2024 12:00:00 AM;;;;;
1092982;Renting;0U75;EQX472;;;;;14/07/2025;39800;;PROYECTOS DE INGENIERIA SA PROING SA;0;;;Y;N;CalAmp 2630 - GEMALTO HSPA -LMU26H3001-JAM01;352556102273740;4764414684;9103979473;Claro CO;89571016023121576654;9BM958156JB060516;EQX472;;Parked;14/07/2025;0;3.231.161.53;10534;Kr8g 160a-44, Bogota, Cundinamarca, Colombia, . .;3G;--;Active;1/1/1900 12:00:00 AM;1/1/1900 12:00:00 AM;10/30/2022 11:39:43 PM;N;3;;10/13/2023 12:00:00 AM;TSO_LMU26x0_FLS_ES2_BIN_AWS_10700;;;;
1094790;Renting;0VLD;EQR144;;;;;23/07/2025;39800;;PROYECTOS DE INGENIERIA SA PROING SA;0;;;Y;N;CalAmp 2630 - GEMALTO HSPA -LMU26H3001-JAM01;357041060728824;4764133101;9104040357;Claro CO;89571016023121580698;;EQR144;;Parked;23/07/2025;0;3.231.161.53;10530;16-43 16-43 16-74 16478 16499-16453 Carrera 16b Carrera 16b Calle 166 Calle 166 Calle 166 , Bogotá. Bogotá. 110131;3G;--;Active;1/4/2016 12:00:00 AM;3/21/2080 12:00:00 AM;3/19/2023 9:58:25 AM;N;3;;1/18/2024 12:00:00 AM;TSO_LMU26x0_FLS_ES2_BIN_AWS_10700;;;;
1095100;Renting;0VTY;EQM560;;;;;23/07/2025;39800;;PROYECTOS DE INGENIERIA SA PROING SA;0;;;Y;N;Queclink GV55W;868574042409149;S2-M007693-0XL5;9103547672;MOVISTAR CO;57101602308769677;KMFHA17HPJC018192;EQM560;;Parked;23/07/2025;0;3.231.161.53;10613;Cl13 31a-58, Yumbo, Valle Cauca, Colombia, . .;3G;--;Active;3/7/2023 12:00:00 AM;4/5/2023 12:00:00 AM;3/7/2023 1:52:52 PM;N;3;;1/31/2024 12:00:00 AM;;;;;
1093981;Renting;0UYW;EQL941;;;;;23/07/2025;39800;;PROYECTOS DE INGENIERIA SA PROING SA;0;;;Y;N;Queclink GV55W;868574042455183;S2-M007693-0UYW;9103390322;Claro CO;57101602303735607;KMFGA17HPKC295245;EQL941;;Parked;23/07/2025;0;3.231.161.53;10613;Cl11 30-61, Yumbo, Valle Cauca, Colombia, . .;3G;--;Active;1/4/2016 12:00:00 AM;3/21/2080 12:00:00 AM;9/13/2023 12:51:58 PM;N;3;;11/29/2023 12:00:00 AM;;;;;
1095871;Renting;0WFC;EQL940;;;;;23/07/2025;39800;;PROYECTOS DE INGENIERIA SA PROING SA;0;;;Y;N;Queclink GV55W;868574041318853;S2-M006820-0WFC;9104050406;Claro CO;57101602312161930;;EQL940;;Parked;23/07/2025;0;3.231.161.53;10613;Av 55-20, Sesquile, Cundinamarca, Colombia, . .;3G;306263;Active;1/4/2016 12:00:00 AM;3/21/2080 12:00:00 AM;4/26/2023 6:35:32 PM;N;3;;3/31/2024 12:00:00 AM;;;;;
1097130;Renting;0XEB;EQL939;;;;;23/07/2025;39800;;PROYECTOS DE INGENIERIA SA PROING SA;0;;;Y;N;Queclink GV55W;868574042404827;S2-M007693-0XEB;9104047922;Claro CO;57101602312162307;KMFGA17HPKC295207;EQL939;;Parked;23/07/2025;0;3.231.161.53;10613;16-43 16-43 16-74 16478 16499-16453 Carrera 16b Carrera 16b Calle 166 Calle 166 Calle 166 , Bogotá. Bogotá. 110131;3G;307140;Active;1/4/2016 12:00:00 AM;3/21/2080 12:00:00 AM;9/2/2023 11:26:22 AM;N;3;;5/11/2024 12:00:00 AM;;;;;
1095872;Renting;0WFD;EQL938;;;;;23/07/2025;39800;;PROYECTOS DE INGENIERIA SA PROING SA;0;;;Y;N;Queclink GV55W;868574041314522;S2-M006820-0WFD;9104045403;Claro CO;57101602312161929;;EQL938;;Idle - Stop;23/07/2025;0;3.231.161.53;10613;62F3+97 Mariquita, Tolima, Colombia.;3G;306263;Active;1/4/2016 12:00:00 AM;3/21/2080 12:00:00 AM;4/27/2023 7:35:29 AM;N;3;;3/31/2024 12:00:00 AM;;;;;
1097075;Renting;0XCS;EPZ09G;;;;;9/04/2025;39800;;PROYECTOS DE INGENIERIA SA PROING SA;0;;;Y;N;Queclink GV55W;868574042433842;S2-M007693-0XCS;9103546410;Claro CO;57101602308769659;;EPZ09G;;Power OFF;9/04/2025;0;3.231.161.53;10613;Dg47as 48-79, Bogota, Cundinamarca, .;3G;307140;Active;1/4/2016 12:00:00 AM;3/21/2080 12:00:00 AM;9/25/2023 5:36:08 PM;N;3;;5/11/2024 12:00:00 AM;;;;;
1099919;Renting;0ZJR;DWJ58G;;;;;23/07/2025;39800;;PROYECTOS DE INGENIERIA SA PROING SA;0;;;Y;N;Queclink GV55W;868574042722780;S2-M007693-0ZJR;9103417416;Claro CO;57101602502492396;;DWJ58G;;Parked;23/07/2025;0;3.231.161.53;10613;a 1-135,, Cl. 15 #199, Mosquera, Cundinamarca, Colombia. 250040;3G;309311;Active;11/23/2023 12:00:00 AM;12/22/2023 12:00:00 AM;11/23/2023 8:18:43 AM;N;3;;9/19/2024 12:00:00 AM;;;;;
1062176;Renting;07U8;DUY68G;;;;;25/02/2025;39800;;PROYECTOS DE INGENIERIA SA PROING SA;0;;;Y;N;Queclink GV55W;868574042746086;S2-M007693-07U8;9103591976;Claro CO;57101602308331366;;DUY68G;;Power OFF;25/02/2025;0;3.231.161.53;10613;16b14 Calle 166 , Bogotá. Bogotá. 110131;2G;257025;Active;2/9/2024 12:00:00 AM;3/9/2024 12:00:00 AM;2/9/2024 10:16:55 AM;N;3;;2/15/2019 12:00:00 AM;;;;;
1097639;Renting;0XSG;DUL84G;;;;;17/07/2025;39800;;PROYECTOS DE INGENIERIA SA PROING SA;0;;;Y;N;CalAmp 0330H - 3G - LMU0330H-SKM6-G1000;352556102895997;1363188920;9101142580;MOVISTAR CO;8957123112215168038;;DUL84G;;Ignition OFF;17/07/2025;0;3.231.161.53;10530;Kr23 166-36, Bogota, Cundinamarca, .;3G;--;Active;1/4/2016 12:00:00 AM;3/21/2080 12:00:00 AM;10/21/2023 8:24:11 PM;N;3;;5/16/2024 12:00:00 AM;TSO_LMU26x0_FLS_ES2_BIN_AWS_10700;;;;
1050146;Renting;D534;DUE74G;;;;;23/07/2025;39800;;PROYECTOS DE INGENIERIA SA PROING SA;0;;;Y;N;Queclink GV55W;868574042430152;S2-M007693-D534;9103442354;Claro CO;57101602303750978;;DUE74G;;Parked;23/07/2025;0;3.231.161.53;10613;16b14 Calle 166 , Bogotá. Bogotá. 110131;3G;--;Active;1/4/2016 12:00:00 AM;3/21/2080 12:00:00 AM;9/25/2023 10:32:54 AM;N;3;Y;1/14/2010 12:00:00 AM;;;;;
1096975;Renting;0XA0;DTQ717;;;;;23/07/2025;39800;;PROYECTOS DE INGENIERIA SA PROING SA;0;;;Y;N;CalAmp 0330H - 3G - LMU0330H-SKM6-G1000;352556102772303;1363187417;9101160369;Claro CO;8957123112215162387;;DTQ717;;Drive;23/07/2025;0;3.231.161.53;10534;Cl128b 53b-54, Bogota, Cundinamarca, Colombia, . .;3G;--;Active;1/4/2016 12:00:00 AM;3/21/2080 12:00:00 AM;7/7/2023 2:32:47 PM;N;3;;5/10/2024 12:00:00 AM;TSO_LMU3x0_Basic_BIKE_AWS_10700;;;;
1092364;Renting;0TPZ;DTQ332;;;;;23/07/2025;39800;;PROYECTOS DE INGENIERIA SA PROING SA;0;;;Y;N;CalAmp 2630 - GEMALTO HSPA -LMU26H3001-JAM01;352556102299810;4764415953;9104054199;Claro CO;89571016023075938686;3N6CD33B0ZK379617;DTQ332;;Parked;23/07/2025;0;3.231.161.53;10534;VXRP+2V Líbano, Tolima, Colombia.;3G;--;Active;1/1/1900 12:00:00 AM;1/1/1900 12:00:00 AM;11/12/2022 4:11:50 PM;N;3;;9/5/2023 12:00:00 AM;TSO_LMU26x0_FLS_ES2_BIN_AWS_10700;;;;
1093019;Renting;0U86;DTQ233;;;;;23/07/2025;39800;;PROYECTOS DE INGENIERIA SA PROING SA;0;;;Y;N;CalAmp 2630 - GEMALTO HSPA -LMU26H3001-JAM01;352556102175366;4764414218;9103979496;Claro CO;89571016023121576886;3N6CD33B7ZK379954;DTQ233;;Parked;23/07/2025;0;3.231.161.53;10430;Carrera 30BIS 30189 Calle 11 10247 Carrera 31 30205-30109 Calle 11 29a37 Calle 10 , Yumbo. Valle del . 760502;3G;--;Active;1/1/1900 12:00:00 AM;1/1/1900 12:00:00 AM;11/18/2022 7:21:07 PM;N;3;;10/13/2023 12:00:00 AM;TSO_LMU26x0_FLS_ES2_BIN_AWS_10700;;;;
1092773;Renting;0U1C;DTQ110;;;;;23/07/2025;39800;;PROYECTOS DE INGENIERIA SA PROING SA;0;;;Y;N;CalAmp 2630 - GEMALTO HSPA -LMU26H3001-JAM01;352556102521106;4764412754;9103976989;Claro CO;89571016023121575219;3N6CD33B8ZK379817;DTQ110;;Drive;23/07/2025;0;3.231.161.53;10534;Av 43-35, Venadillo, Tolima, .;3G;--;Active;1/1/1900 12:00:00 AM;1/1/1900 12:00:00 AM;11/12/2022 1:49:30 PM;N;3;;10/11/2023 12:00:00 AM;TSO_LMU26x0_FLS_ES2_BIN_AWS_10700;;;;
1104903;Renting;14PN;DRU45G;;;;;10/03/2025;39800;;PROYECTOS DE INGENIERIA SA PROING SA;0;;;Y;N;Queclink GV55W;868574042864087-------------------------------------;S2-M007693-14PN-------------------------------------------;9103423671----------;Claro CO;57101602604287859------------------------------;9FMMD4394PF000785;DRU45G;;Power Cut;10/03/2025;0;3.231.161.53;10613;Av La Estacion, Cali, Valle Cauca, Colombia, . .;3G;312142;Active;9/9/2024 12:00:00 AM;10/8/2024 12:00:00 AM;9/9/2024 9:40:23 AM;N;3;;6/12/2025 12:00:00 AM;;;;;
1095913;Renting;0WGI;DPQ53G;;;;;12/05/2025;39800;;PROYECTOS DE INGENIERIA SA PROING SA;0;;;Y;N;Queclink GV55W;868574041319497;S2-M006820-0WGI;9104051636;Claro CO;57101602312162059;;DPQ53G;;Power OFF;12/05/2025;0;3.231.161.53;10613;Calle 133 Bis # 95D-50, Bogotá, Colombia, . 111131;3G;306263;Active;1/4/2016 12:00:00 AM;3/21/2080 12:00:00 AM;4/26/2023 1:21:07 PM;N;3;;3/31/2024 12:00:00 AM;;;;;
1092634;Renting;0TXH;DLP661;;;;;15/07/2025;39800;;PROYECTOS DE INGENIERIA SA PROING SA;0;;;Y;N;CalAmp 0330H - 3G - LMU0330H-SKM6-G1000;352556102764763;1363187894;9103421170;Claro CO;89571015025019102346;3N6DD23T4ZK883529;DLP661;;Parked;15/07/2025;0;3.231.161.53;10430;Cl73n-55, Cali, Valle Cauca, Colombia, . .;3G;--;Active;1/1/1900 12:00:00 AM;1/1/1900 12:00:00 AM;10/7/2022 11:09:26 AM;N;3;;9/30/2023 12:00:00 AM;TSO_LMU3x0_Basic_BIKE_10S_AWS_10700;;;;
1095665;Renting;0W9M;DIU093;;;;;23/07/2025;39800;;PROYECTOS DE INGENIERIA SA PROING SA;0;;;Y;N;Queclink GV55W;868574041970992;S2-M007693-0W9M;9101190927;MOVISTAR CO;8957123112215163187;8LDBSE442C0016502;DIU093;;Parked;23/07/2025;0;3.231.161.53;10613;16-43 16-43 16-74 16478 16499-16453 Carrera 16b Carrera 16b Calle 166 Calle 166 Calle 166 , Bogotá. Bogotá. 110131;3G;306263;Active;1/4/2016 12:00:00 AM;3/21/2080 12:00:00 AM;10/21/2023 8:33:04 PM;N;3;;3/31/2024 12:00:00 AM;;;;;
1092878;Renting;0U49;DIU092;;;;;8/05/2025;39800;;PROYECTOS DE INGENIERIA SA PROING SA;0;;;Y;N;Queclink GV55W;000034742279;S2-M007693-14MY;5555;Claro CO;45555;8LDBSE444C0016680;DIU092;;Parked;8/05/2025;0;3.231.161.53;10613;Kr30bis 10-90, Yumbo, Valle Cauca, Colombia, . .;3G;--;Active;10/22/2022 12:00:00 AM;11/20/2022 12:00:00 AM;10/22/2022 12:08:40 AM;N;3;;10/12/2023 12:00:00 AM;;;;;
1093058;Renting;0U99;DIU091;;;;;12/07/2025;39800;;PROYECTOS DE INGENIERIA SA PROING SA;0;;;Y;N;CalAmp 2630 - GEMALTO HSPA -LMU26H3001-JAM01;352556102171548;4764413925;9103980684;Claro CO;89571016023121577066;8LBETF4E4C0117395;DIU091;;Parked;12/07/2025;0;3.231.161.53;10530;Cl73n-57, Cali, Valle Cauca, Colombia, . .;3G;--;Active;1/1/1900 12:00:00 AM;1/1/1900 12:00:00 AM;10/22/2022 1:44:51 AM;N;3;;10/13/2023 12:00:00 AM;TSO_LMU26x0_FLS_ES2_BIN_AWS_10700;;;;
1094931;Renting;0VP9;DIU081;;;;;23/07/2025;39800;;PROYECTOS DE INGENIERIA SA PROING SA;0;;;Y;N;CalAmp 0330H - 3G - LMU0330H-SKM6-G1000;354514101469809;1363185801;9101191458;MOVISTAR CO;8957123112215162098;;DIU081;;Travel Stop;23/07/2025;0;3.231.161.53;10530;Cl5a 61-61, Cali, Valle Cauca, . Vca.;3G;--;Active;1/4/2016 12:00:00 AM;3/21/2080 12:00:00 AM;1/29/2023 11:13:31 AM;N;3;;1/26/2024 12:00:00 AM;TSO_LMU3x0_Basic_BIKE_10S_AWS_10700;;;;
1093823;Renting;0UUI;DIU078;;;;;12/02/2025;39800;;PROYECTOS DE INGENIERIA SA PROING SA;0;;;Y;N;CalAmp 0330H - 3G - LMU0330H-SKM6-G1000;352556102818833;1363190521;9101126861;MOVISTAR CO;8957123112215348564;8LBETF4E4C0117400;DIU078;;Input 1 OFF;12/02/2025;0;3.231.161.53;10534;Via Principal, Medellin, Antioquia, Colombia, . .;3G;--;Active;1/4/2016 12:00:00 AM;3/21/2080 12:00:00 AM;12/21/2022 12:54:00 PM;N;3;;11/21/2023 12:00:00 AM;TSO_LMU3x0_Basic_BIKE_AWS_10700;;;;
1097389;Renting;0XLI;DIU077;;;;;23/07/2025;39800;;PROYECTOS DE INGENIERIA SA PROING SA;0;;;Y;N;Queclink GV55W;868574042410105;S2-M007693-0XLI;9103547667;Claro CO;57101602308769670;8LBETF3E5C0118816;DIU077;;Parked;23/07/2025;0;3.231.161.53;10613;763F+GC Magangué, Bolivar, Colombia.;3G;307140;Active;1/4/2016 12:00:00 AM;3/21/2080 12:00:00 AM;9/30/2023 11:42:41 AM;N;3;;5/11/2024 12:00:00 AM;;;;;
1093022;Renting;0U89;DIU075;;;;;24/06/2025;39800;;PROYECTOS DE INGENIERIA SA PROING SA;0;;;Y;N;CalAmp 2630 - GEMALTO HSPA -LMU26H3001-JAM01;352556102034837;4764413909;9103979499;Claro CO;89571016023121576910;8LBETF4E6C0117396;DIU075;;Parked;24/06/2025;0;3.231.161.53;10430;Kr37-90, Cali, Valle Cauca, . Vca.;3G;--;Active;1/1/1900 12:00:00 AM;1/1/1900 12:00:00 AM;11/13/2022 12:35:27 PM;N;3;;10/13/2023 12:00:00 AM;TSO_LMU26x0_FLS_ES2_BIN_AWS_10700;;;;
1094934;Renting;0VPC;DIU073;;;;;23/07/2025;39800;;PROYECTOS DE INGENIERIA SA PROING SA;0;;;Y;N;CalAmp 0330H - 3G - LMU0330H-SKM6-G1000;354514101463612;1363185818;9101050965;MOVISTAR CO;8957123112215161793;8LBETF4E8C0117402;DIU073;;Parked;23/07/2025;0;3.231.161.53;10430;Kr9 49-62, Cali, Valle Cauca, Colombia, . .;3G;--;Active;1/4/2016 12:00:00 AM;3/21/2080 12:00:00 AM;1/31/2023 12:08:56 AM;N;3;;1/26/2024 12:00:00 AM;TSO_LMU3x0_Basic_BIKE_10S_AWS_10700;;;;
1093034;Renting;0U8L;DIU072;;;;;6/05/2025;39800;;PROYECTOS DE INGENIERIA SA PROING SA;0;;;Y;N;CalAmp 2630 - GEMALTO HSPA -LMU26H3001-JAM01;11111111111;111111111111;--------;Claro CO;---------;8LBETF4EXC0117403;DIU072;;Idle Alert;6/05/2025;0;3.231.161.53;10530;Cl23bn 3a-55, Cali, Valle Cauca, Colombia, . .;3G;--;Active;10/20/2022 12:00:00 AM;11/18/2022 12:00:00 AM;10/20/2022 11:24:57 PM;N;3;;10/13/2023 12:00:00 AM;;;;;
1093026;Renting;0U8D;DIU071;;;;;19/07/2025;39800;;PROYECTOS DE INGENIERIA SA PROING SA;0;;;Y;N;CalAmp 2630 - GEMALTO HSPA -LMU26H3001-JAM01;352556102033094;4764413828;9103978253;Claro CO;89571016023121576159;8LBETF4E1C0117404;DIU071;;Parked;19/07/2025;0;3.231.161.53;10530;Cra. 31 #10-321, Yumbo, Arroyo Hondo, Yumbo, Valle del Cauca, Colombia. 760502;3G;--;Active;1/1/1900 12:00:00 AM;1/1/1900 12:00:00 AM;10/21/2022 11:30:28 PM;N;3;;10/13/2023 12:00:00 AM;TSO_LMU26x0_FLS_ES2_BIN_AWS_10700;;;;
1093055;Renting;0U96;DIU070;;;;;8/05/2025;39800;;PROYECTOS DE INGENIERIA SA PROING SA;0;;;Y;N;CalAmp 2630 - GEMALTO HSPA -LMU26H3001-JAM01;358014096784110;000054531221;--------------------;Claro CO;-----------------------------------;8LBETF4E3C0117405;DIU070;;Parked;8/05/2025;0;3.231.161.53;10430;Kr65 15-28, Cali, Valle Cauca, Colombia, . .;3G;--;Active;10/25/2022 12:00:00 AM;11/23/2022 12:00:00 AM;10/25/2022 12:06:59 AM;N;3;;10/13/2023 12:00:00 AM;;;;;
1092912;Renting;0U57;DIU067;;;;;29/06/2025;39800;;PROYECTOS DE INGENIERIA SA PROING SA;0;;;Y;N;CalAmp 2630 - GEMALTO HSPA -LMU26H3001-JAM01;352556102526469;4764414671;9103979467;Claro CO;89571016023121576597;8LBETF4E9C0117408;DIU067;;Parked;29/06/2025;0;3.231.161.53;10530;Kr37-67, Cali, Valle Cauca, . Vca.;3G;--;Active;1/1/1900 12:00:00 AM;1/1/1900 12:00:00 AM;10/23/2022 10:05:01 AM;N;3;;10/13/2023 12:00:00 AM;TSO_LMU26x0_FLS_ES2_BIN_AWS_10700;;;;
