ID,Name,Identifier,Model,User ESN Mobile Id,EOL,Enabled Services,Asset,Account,Status,Last Event Time,JPOD Firmware,JPOD Config,BLE3 Firmware,EdgeApp Version / Hosted App Version,User Defined Mobile ID,VBUS Mode,Pending Firmware,Pending Script,Pending JPOD FW,Pending JPOD Config,Pending EdgeApp/ Hosted App,VBU3 Firmware,ICCID,Configuration,Activation Date,Air ID,Android OS Version,App ID,Architecture,Associated LMU,Associated MDT,Carrier Status,Category,Config Status,Created On,ESN,Firmware Status,Firmware Version,First ID Report Time,Groups,ICN Enabled,ID Report Time,IMEI,IMEI2,IMSI,iOn Tag,IP Address,ISDN,Kernel Version,Last AVL Time,Last Modified On,MDN,MEID,PEG Behavior,Script Identifier,Serial Number,Ship Date,VBUS Status,Vehicle Profile,VIN (ID Report),Radio Firmware,Disabled Services,
4235730,,4764385994,LMU2630,,No,,,TSO Columbia,Enabled,,,,,,,,,[55.167] 1967749,,,,,8951101630842401430,LMU2630_NoPEGBehavior,"2023-07-18, 1:06 PM",U-0LXM-7MG5,,47,BIT_32,,,,LMU,PENDING,"2023-07-18, 1:06 PM",4764385994,,85f,2024-03-26T20:50:10.837Z,,false,"2025-01-15, 1:56 AM",358077092813092,,716101684240143,LMU2630_NoPEGBehavior,,,,,"2024-12-08, 4:32 AM",,,,55.167,,,ON,,,,"CARGO,LMS,TPMS,ICN,WETS,IVT,BMS,BLE,WMS,EA,DOOR",
4235734,,4764428768,LMU2630,,No,,,TSO Columbia,Enabled,,,,,,,,,[55.161] 1967431,,,,,8951101632345408060,LMU2630_NoPEGBehavior,"2023-07-18, 1:06 PM",U-KDLY-MFUR,,47,BIT_32,,,,LMU,PENDING,"2023-07-18, 1:06 PM",4764428768,,85f,2023-11-27T19:26:05.375Z,,false,"2024-07-10, 1:51 PM",354514102549443,,716101634540806,LMU2630_NoPEGBehavior,,,,,"2024-12-08, 4:32 AM",,,,55.161,,,ON,,,,"CARGO,LMS,TPMS,ICN,WETS,IVT,BMS,BLE,WMS,EA,DOOR",
4235735,,4764429051,LMU2630,,No,,,TSO Columbia,Enabled,,,,,,,,,,,,,,8951101632045961012,LMU2630_NoPEGBehavior,"2023-07-18, 1:06 PM",U-6PFH-ZLDB,,47,BIT_32,,,,LMU,,"2023-07-18, 1:06 PM",4764429051,,85f,2024-04-17T21:31:16.263Z,,false,"2025-12-11, 7:10 PM",354514102532167,,716101604596101,LMU2630_NoPEGBehavior,,,,,"2024-12-08, 4:32 AM",,,,55.167,,,ON,,,,"CARGO,LMS,TPMS,ICN,WETS,IVT,BMS,BLE,WMS,EA,DOOR",
4235736,,4764429161,LMU2630,,No,,,TSO Columbia,Enabled,,,,,,,,,[55.161] 1967431,,,,,8951101630874598954,LMU2630_NoPEGBehavior,"2023-07-18, 1:06 PM",U-VLKH-RR4Q,,47,BIT_32,,,,LMU,PENDING,"2023-07-18, 1:06 PM",4764429161,,85f,2024-08-19T19:31:33.039Z,,false,"2024-08-20, 7:49 AM",354514102417070,,716101687459895,LMU2630_NoPEGBehavior,,,,,"2024-12-08, 4:32 AM",,,,55.161,,,ON,,,,"CARGO,LMS,TPMS,ICN,WETS,IVT,BMS,BLE,WMS,EA,DOOR",
4235738,,4764429217,LMU2630,,No,,,TSO Columbia,Enabled,,,,,,,,,,,,,,8951101632863467951,LMU2630_NoPEGBehavior,"2023-07-18, 1:06 PM",U-2ZHD-YYUB,,47,BIT_32,,,,LMU,,"2023-07-18, 1:06 PM",4764429217,,85f,2024-04-29T13:07:29.268Z,,false,"2025-12-12, 5:30 AM",354514102533512,,716101686346795,LMU2630_NoPEGBehavior,,,,,"2024-12-08, 4:32 AM",,,,55.182,,,ON,,,,"CARGO,LMS,TPMS,ICN,WETS,IVT,BMS,BLE,WMS,EA,DOOR",
4235739,,4764428743,LMU2630,,No,,,TSO Columbia,Enabled,,,,,,,,,,,,,,89571017023107311356,LMU2630_NoPEGBehavior,"2023-07-18, 1:06 PM",U-DC35-NAT3,,47,BIT_32,,,,LMU,,"2023-07-18, 1:06 PM",4764428743,,85f,2025-02-20T15:32:30.922Z,,false,"2025-12-12, 2:50 AM",354514102544543,,732101709731135,LMU2630_NoPEGBehavior,,,,,"2025-02-20, 7:32 AM",,,,55.161,,,ON,,,,"CARGO,LMS,ICN,TPMS,WETS,IVT,BMS,BLE,EA,WMS,DOOR",
4235740,,4764428593,LMU2630,,No,,,TSO Columbia,Enabled,,,,,,,,,,,,,,89571017023107311943,LMU2630_NoPEGBehavior,"2023-07-18, 1:06 PM",U-UC64-QEWL,,47,BIT_32,,,,LMU,,"2023-07-18, 1:06 PM",4764428593,,85f,2025-02-20T22:15:42.271Z,,false,"2025-12-12, 4:17 AM",354514102534643,,732101709731194,LMU2630_NoPEGBehavior,,,,,"2025-02-20, 2:16 PM",,,,55.161,,,ON,,,,"CARGO,LMS,ICN,TPMS,WETS,IVT,BMS,BLE,EA,WMS,DOOR",
4235741,,4764429173,LMU2630,,No,,,TSO Columbia,Enabled,,,,,,,,,,,,,,8951101630874598095,LMU2630_NoPEGBehavior,"2023-07-18, 1:06 PM",U-RPN1-04B3,,47,BIT_32,,,,LMU,,"2023-07-18, 1:06 PM",4764429173,,85f,2024-08-01T17:21:52.814Z,,false,"2025-12-11, 4:19 PM",354514102540459,,716101687459809,LMU2630_NoPEGBehavior,,,,,"2024-12-08, 4:32 AM",,,,55.182,,,ON,,,,"CARGO,LMS,TPMS,ICN,WETS,IVT,BMS,BLE,WMS,EA,DOOR",
4235742,,4764429180,LMU2630,,No,,,TSO Columbia,Enabled,,,,,,,,,,,,,,8951101630874598145,LMU2630_NoPEGBehavior,"2023-07-18, 1:06 PM",U-33ZZ-AN47,,47,BIT_32,,,,LMU,,"2023-07-18, 1:06 PM",4764429180,,85f,2024-08-01T16:45:13.032Z,,false,"2025-08-02, 8:20 AM",354514102532449,,716101687459814,LMU2630_NoPEGBehavior,,,,,"2024-12-08, 4:32 AM",,,,55.182,,,ON,,,,"CARGO,LMS,TPMS,ICN,WETS,IVT,BMS,BLE,WMS,EA,DOOR",
4235743,,4764428485,LMU2630,,No,,,TSO Columbia,Enabled,,,,,,,,,"[55.161] 1967431,[55.161] 1967432",,,,,8951101630733549016,LMU2630_NoPEGBehavior,"2023-07-18, 1:06 PM",U-2LHL-58BQ,,47,BIT_32,,,,LMU,"PENDING,PENDING","2023-07-18, 1:06 PM",4764428485,,85f,2023-10-25T21:14:59.955Z,,false,"2024-08-07, 9:12 AM",354514102540327,,716101673354901,LMU2630_NoPEGBehavior,,,,,"2024-12-08, 4:32 AM",,,,255.161,,,ON,,,,"CARGO,LMS,TPMS,ICN,WETS,IVT,BMS,BLE,WMS,EA,DOOR",
4235744,,4764428717,LMU2630,,No,,,TSO Columbia,Enabled,,,,,,,,,,,,,,8957123112215380856,LMU2630_NoPEGBehavior,"2023-07-18, 1:06 PM",U-A844-806L,,47,BIT_32,,,,LMU,,"2023-07-18, 1:06 PM",4764428717,,85f,2024-09-26T14:44:32.475Z,,false,"2025-12-11, 11:09 PM",354514102406719,,732123300104005,LMU2630_NoPEGBehavior,,,,,"2024-12-08, 4:32 AM",,,,55.161,,,ON,,,,"CARGO,LMS,TPMS,ICN,WETS,IVT,BMS,BLE,WMS,EA,DOOR",
4235745,,4764428726,LMU2630,,No,,,TSO Columbia,Enabled,,,,,,,,,,,,,,8951101630874597816,LMU2630_NoPEGBehavior,"2023-07-18, 1:06 PM",U-2YAV-E42E,,47,BIT_32,,,,LMU,,"2023-07-18, 1:06 PM",4764428726,,85f,2024-07-09T22:16:58.885Z,,false,"2025-12-11, 12:02 PM",354514102531409,,716101687459781,LMU2630_NoPEGBehavior,,,,,"2024-12-08, 4:32 AM",,,,55.182,,,ON,,,,"CARGO,LMS,TPMS,ICN,WETS,IVT,BMS,BLE,WMS,EA,DOOR",
4235746,,4764429101,LMU2630,,No,,,TSO Columbia,Enabled,,,,,,,,,,,,,,8951101630992321701,LMU2630_NoPEGBehavior,"2023-07-18, 1:06 PM",U-QDA6-CV0T,,47,BIT_32,,,,LMU,,"2023-07-18, 1:06 PM",4764429101,,85f,2024-04-15T23:12:16.782Z,,false,"2025-10-28, 7:05 PM",354514102488592,,716101699232170,LMU2630_NoPEGBehavior,,,,,"2025-05-08, 7:08 AM",,,,55.161,,,ON,,,,"CARGO,LMS,ICN,TPMS,WETS,IVT,BMS,BLE,EA,WMS,DOOR",
4235747,,4764428541,LMU2630,,No,,,TSO Columbia,Enabled,,,,,,,,,,,,,,8951101131061984867,LMU2630_NoPEGBehavior,"2023-07-18, 1:06 PM",U-1QMR-JU73,,47,BIT_32,,,,LMU,,"2023-07-18, 1:06 PM",4764428541,,85f,2023-11-08T20:01:09.654Z,,false,"2025-10-15, 6:53 AM",354514102549229,,716101106198486,LMU2630_NoPEGBehavior,,,,,"2025-10-15, 6:53 AM",,,,7.72,,,ON,,,,"WETS,TPMS,IVT,VESCOUT,BMS,DOOR,TELECRYPT,CARGO,LMS,ICN,BLE,DDSAR,WMS,EA",
4235748,,4764428561,LMU2630,,No,,,TSO Columbia,Enabled,,,,,,,,,,,,,,8951101630905413660,LMU2630_NoPEGBehavior,"2023-07-18, 1:06 PM",U-LMU4-R51V,,47,BIT_32,,,,LMU,,"2023-07-18, 1:06 PM",4764428561,,85f,2024-11-11T14:03:15.381Z,,false,"2025-06-04, 8:13 AM",354514102545755,,716101690541366,LMU2630_NoPEGBehavior,,,,,"2025-06-04, 8:12 AM",,,,55.187,,,ON,,,,"CARGO,LMS,ICN,TPMS,WETS,IVT,BMS,BLE,EA,WMS,DOOR",
4235749,,4764428491,LMU2630,,No,,,TSO Columbia,Enabled,,,,,,,,,[55.167] 1967749,,,,,8951100129124109101,LMU2630_NoPEGBehavior,"2023-07-18, 1:06 PM",U-GT23-W2TA,,47,BIT_32,,,,LMU,PENDING,"2023-07-18, 1:06 PM",4764428491,,85f,2023-11-18T17:25:33.765Z,,false,"2025-01-08, 9:27 AM",354514102540202,,716100112410910,LMU2630_NoPEGBehavior,,,,,"2024-12-08, 4:33 AM",,,,55.167,,,ON,,,,"CARGO,LMS,TPMS,ICN,WETS,IVT,BMS,BLE,WMS,EA,DOOR",
4235808,,4764385821,LMU2630,,No,,,TSO Columbia,Enabled,,,,,,,,,,,,,,8951101630842401141,LMU2630_NoPEGBehavior,"2023-07-18, 1:07 PM",U-3MQL-UCWQ,,47,BIT_32,,,,LMU,,"2023-07-18, 1:07 PM",4764385821,,85f,2024-04-03T21:57:48.031Z,,false,"2025-12-11, 2:30 PM",358077093315956,,716101684240114,LMU2630_NoPEGBehavior,,,,,"2024-12-08, 4:32 AM",,,,55.161,,,ON,,,,"CARGO,LMS,TPMS,ICN,WETS,IVT,BMS,BLE,WMS,EA,DOOR",
4235811,,4764385771,LMU2630,,No,,,TSO Columbia,Enabled,,,,,,,,,,,,,,8951101632870695750,LMU2630_NoPEGBehavior,"2023-07-18, 1:07 PM",U-57AG-ZBTN,,47,BIT_32,,,,LMU,,"2023-07-18, 1:07 PM",4764385771,,85f,2024-05-23T22:18:57.451Z,,false,"2025-12-11, 9:47 AM",358077093312763,,716101687069575,LMU2630_NoPEGBehavior,,,,,"2025-07-18, 7:25 AM",,,,55.161,,,ON,,,,"TPMS,WETS,IVT,VESCOUT,BMS,DOOR,CARGO,LMS,ICN,BLE,DDSAR,EA,WMS",
4235813,,4764385995,LMU2630,,No,,,TSO Columbia,Enabled,,,,,,,,,,,,,,8951101632961158353,LMU2630_NoPEGBehavior,"2023-07-18, 1:07 PM",U-1UZ8-RXBZ,,47,BIT_32,,,,LMU,,"2023-07-18, 1:07 PM",4764385995,,85f,2024-04-11T15:13:43.016Z,,false,"2025-08-22, 12:40 PM",358077093344626,,716101696115835,LMU2630_NoPEGBehavior,,,,,"2025-08-22, 12:27 PM",,,,55.161,,,ON,,,,"TPMS,WETS,IVT,VESCOUT,BMS,DOOR,CARGO,LMS,ICN,BLE,DDSAR,EA,WMS",
4235820,,4764385973,LMU2630,,No,,,TSO Columbia,Enabled,,,,,,,,,[55.161] 1967431,,,,,8951101630842402693,LMU2630_NoPEGBehavior,"2023-07-18, 1:07 PM",U-5G9Z-NV18,,47,BIT_32,,,,LMU,PENDING,"2023-07-18, 1:07 PM",4764385973,,85f,2024-04-09T21:05:18.367Z,,false,"2025-02-07, 2:51 PM",358077093345102,,716101684240269,LMU2630_NoPEGBehavior,,,,,"2024-12-08, 4:32 AM",,,,55.161,,,ON,,,,"CARGO,LMS,TPMS,ICN,WETS,IVT,BMS,BLE,WMS,EA,DOOR",
4235821,,4764385735,LMU2630,,No,,,TSO Columbia,Enabled,,,,,,,,,,,,,,8951101632870695826,LMU2630_NoPEGBehavior,"2023-07-18, 1:07 PM",U-ZQ44-5JEQ,,47,BIT_32,,,,LMU,,"2023-07-18, 1:07 PM",4764385735,,85f,2024-05-24T17:34:57.218Z,,false,"2025-11-13, 9:57 AM",358077093313142,,716101687069582,LMU2630_NoPEGBehavior,,,,,"2025-08-05, 6:08 AM",,,,55.161,,,ON,,,,"TPMS,WETS,IVT,VESCOUT,BMS,DOOR,CARGO,LMS,ICN,BLE,DDSAR,EA,WMS",
4235822,,4764385890,LMU2630,,No,,,TSO Columbia,Enabled,,,,,,,,,,,,,,8951101632870695784,LMU2630_NoPEGBehavior,"2023-07-18, 1:07 PM",U-EKGX-0P4G,,47,BIT_32,,,,LMU,,"2023-07-18, 1:07 PM",4764385890,,85f,2024-05-23T23:01:48.140Z,,false,"2025-12-12, 3:02 AM",358077093306922,,716101687069578,LMU2630_NoPEGBehavior,,,,,"2025-07-18, 4:39 AM",,,,55.161,,,ON,,,,"TPMS,WETS,IVT,VESCOUT,BMS,DOOR,CARGO,LMS,ICN,BLE,DDSAR,EA,WMS",
4235824,,4764429067,LMU2630,,No,,,TSO Columbia,Enabled,,,,,,,,,,,,,,8951101632863468157,LMU2630_NoPEGBehavior,"2023-07-18, 1:07 PM",U-BN8L-URAQ,,47,BIT_32,,,,LMU,,"2023-07-18, 1:07 PM",4764429067,,85f,2024-04-27T15:24:57.888Z,,false,"2025-12-11, 3:12 PM",354514102406727,,716101686346815,LMU2630_NoPEGBehavior,,,,,"2024-12-08, 4:32 AM",,,,55.183,,,ON,,,,"CARGO,LMS,TPMS,ICN,WETS,IVT,BMS,BLE,WMS,EA,DOOR",
4235825,,4764428562,LMU2630,,No,,,TSO Columbia,Enabled,,,,,,,,,,,,,,8951101639968786920,LMU2630_NoPEGBehavior,"2023-07-18, 1:07 PM",U-B2PJ-QKT5,,47,BIT_32,,,,LMU,,"2023-07-18, 1:07 PM",4764428562,,85f,2025-03-12T13:58:19.114Z,,false,"2025-12-11, 10:48 AM",354514102530336,,716101696878692,LMU2630_NoPEGBehavior,,,,,"2025-04-22, 12:53 PM",,,,55.175,,,ON,,,,"CARGO,LMS,ICN,TPMS,WETS,IVT,BMS,BLE,EA,WMS,DOOR",
4235827,,4764428668,LMU2630,,No,,,TSO Columbia,Enabled,,,,,,,,,[55.161] 1967431,,,,,8951101630905413538,LMU2630_NoPEGBehavior,"2023-07-18, 1:07 PM",U-FJA0-1R2R,,47,BIT_32,,,,LMU,PENDING,"2023-07-18, 1:07 PM",4764428668,,85f,2024-11-11T15:34:41.225Z,,false,"2025-03-27, 12:05 PM",354514102533272,,716101690541353,LMU2630_NoPEGBehavior,,,,,"2024-12-08, 4:32 AM",,,,55.161,,,ON,,,,"CARGO,LMS,TPMS,ICN,WETS,IVT,BMS,BLE,WMS,EA,DOOR",
4235829,,4764428705,LMU2630,,No,,,TSO Columbia,Enabled,,,,,,,,,,,,,,89571016023083316636,LMU2630_NoPEGBehavior,"2023-07-18, 1:07 PM",U-P01H-C1GV,,47,BIT_32,,,,LMU,,"2023-07-18, 1:07 PM",4764428705,,85f,2024-02-12T20:56:32.085Z,,false,"2025-12-11, 6:46 AM",354514102426964,,732101642513686,LMU2630_NoPEGBehavior,,,,,"2025-07-18, 6:11 AM",,,,55.161,,,ON,,,,"TPMS,WETS,IVT,VESCOUT,BMS,DOOR,CARGO,LMS,ICN,BLE,DDSAR,EA,WMS",
4235830,,4764428742,LMU2630,,No,,,TSO Columbia,Enabled,,,,,,,,,,,,,,8951101630874597949,LMU2630_NoPEGBehavior,"2023-07-18, 1:07 PM",U-CF0D-K5R2,,47,BIT_32,,,,LMU,,"2023-07-18, 1:07 PM",4764428742,,85f,2024-07-25T17:03:50.125Z,,false,"2025-12-12, 2:50 AM",354514102544725,,716101687459794,LMU2630_NoPEGBehavior,,,,,"2024-12-08, 4:32 AM",,,,55.182,,,ON,,,,"CARGO,LMS,TPMS,ICN,WETS,IVT,BMS,BLE,WMS,EA,DOOR",
4235831,,4764428689,LMU2630,,No,,,TSO Columbia,Enabled,,,,,,,,,,,,,,8951101630920753090,LMU2630_NoPEGBehavior,"2023-07-18, 1:07 PM",U-1DAD-7FJ6,,47,BIT_32,,,,LMU,,"2023-07-18, 1:07 PM",4764428689,,85f,2025-02-07T16:09:31.596Z,,false,"2025-10-02, 5:53 AM",354514102532415,,716101692075309,LMU2630_NoPEGBehavior,,,,,"2025-02-26, 12:54 PM",,,,55.167,,,ON,,,,"CARGO,LMS,ICN,TPMS,WETS,IVT,BMS,BLE,EA,WMS,DOOR",
4235832,,4764428966,LMU2630,,No,,,TSO Columbia,Enabled,,,,,,,,,,,,,,8951101632961158015,LMU2630_NoPEGBehavior,"2023-07-18, 1:07 PM",U-L94D-8388,,47,BIT_32,,,,LMU,,"2023-07-18, 1:07 PM",4764428966,,85f,2024-10-23T21:30:05.406Z,,false,"2025-12-09, 6:24 AM",354514102545623,,716101696115801,LMU2630_NoPEGBehavior,,,,,"2025-10-22, 3:33 PM",,,,55.169,,,ON,,,,"TPMS,WETS,IVT,VESCOUT,BMS,DOOR,TELECRYPT,CARGO,LMS,ICN,BLE,DDSAR,EA,WMS",
4235833,,4764428336,LMU2630,,No,,,TSO Columbia,Enabled,,,,,,,,,,,,,,8951101630874597451,LMU2630_NoPEGBehavior,"2023-07-18, 1:07 PM",U-HNQ4-Q6MH,,47,BIT_32,,,,LMU,,"2023-07-18, 1:07 PM",4764428336,,85f,2024-06-24T19:33:08.162Z,,false,"2025-12-11, 7:04 AM",354514102312172,,716101687459745,LMU2630_NoPEGBehavior,,,,,"2024-12-08, 4:32 AM",,,,55.182,,,ON,,,,"CARGO,LMS,TPMS,ICN,WETS,IVT,BMS,BLE,WMS,EA,DOOR",
4235834,,4764429286,LMU2630,,No,,,TSO Columbia,Enabled,,,,,,,,,"[55.161] 1967431,[55.161] 1967432",,,,,8951101630746236148,LMU2630_NoPEGBehavior,"2023-07-18, 1:07 PM",U-YZYP-6PWB,,47,BIT_32,,,,LMU,"PENDING,PENDING","2023-07-18, 1:07 PM",4764429286,,85f,2023-11-08T21:55:30.444Z,,false,"2023-11-08, 1:57 PM",354514102529312,,716101674623614,LMU2630_NoPEGBehavior,,,,,"2024-12-08, 4:32 AM",,,,255.161,,,ON,,,,"CARGO,LMS,TPMS,ICN,WETS,IVT,BMS,BLE,WMS,EA,DOOR",
4235835,,4764428901,LMU2630,,No,,,TSO Columbia,Enabled,,,,,,,,,"[55.161] 1967431,[55.161] 1967432",,,,,8951101632863467381,LMU2630_NoPEGBehavior,"2023-07-18, 1:07 PM",U-Y1C9-B58L,,47,BIT_32,,,,LMU,"PENDING,PENDING","2023-07-18, 1:07 PM",4764428901,,85f,2024-05-03T16:04:22.635Z,,false,"2024-05-03, 9:04 AM",354514102534049,,716101686346738,LMU2630_NoPEGBehavior,,,,,"2024-12-08, 4:32 AM",,,,255.161,,,ON,,,,"CARGO,LMS,TPMS,ICN,WETS,IVT,BMS,BLE,WMS,EA,DOOR",
4235836,,4764428419,LMU2630,,No,,,TSO Columbia,Enabled,,,,,,,,,,,,,,8957123112215382548,LMU2630_NoPEGBehavior,"2023-07-18, 1:07 PM",U-XUR0-DQWA,,47,BIT_32,,,,LMU,,"2023-07-18, 1:07 PM",4764428419,,85f,2024-03-22T23:07:05.293Z,,false,"2025-12-11, 7:32 AM",354514102546381,,732123300112595,LMU2630_NoPEGBehavior,,,,,"2024-12-08, 4:32 AM",,,,55.161,,,ON,,,,"CARGO,LMS,TPMS,ICN,WETS,IVT,BMS,BLE,WMS,EA,DOOR",
4235837,,4764428723,LMU2630,,No,,,TSO Columbia,Enabled,,,,,,,,,,,,,,8951101630874597808,LMU2630_NoPEGBehavior,"2023-07-18, 1:07 PM",U-79YF-LFEY,,47,BIT_32,,,,LMU,,"2023-07-18, 1:07 PM",4764428723,,85f,2024-07-09T22:27:11.281Z,,false,"2025-12-11, 8:24 AM",354514102385525,,716101687459780,LMU2630_NoPEGBehavior,,,,,"2024-12-08, 4:32 AM",,,,55.182,,,ON,,,,"CARGO,LMS,TPMS,ICN,WETS,IVT,BMS,BLE,WMS,EA,DOOR",
4235838,,4764429002,LMU2630,,No,,,TSO Columbia,Enabled,,,,,,,,,,,,,,8951101639420036955,LMU2630_NoPEGBehavior,"2023-07-18, 1:07 PM",U-0BGV-3J2Z,,47,BIT_32,,,,LMU,,"2023-07-18, 1:07 PM",4764429002,,85f,2024-04-16T19:34:50.081Z,,false,"2025-11-08, 3:12 AM",354514102533967,,716101642003695,LMU2630_NoPEGBehavior,,,,,"2025-07-17, 8:52 AM",,,,55.161,,,ON,,,,"TPMS,WETS,IVT,VESCOUT,BMS,DOOR,CARGO,LMS,ICN,BLE,DDSAR,EA,WMS",
4235839,,4764429134,LMU2630,,No,,,TSO Columbia,Enabled,,,,,,,,,,,,,,8951101632863467902,LMU2630_NoPEGBehavior,"2023-07-18, 1:07 PM",U-TVZ8-NXTT,,47,BIT_32,,,,LMU,,"2023-07-18, 1:07 PM",4764429134,,85f,2024-04-27T16:07:04.449Z,,false,"2025-12-11, 6:03 AM",354514102409150,,716101686346790,LMU2630_NoPEGBehavior,,,,,"2024-12-08, 4:33 AM",,,,55.183,,,ON,,,,"CARGO,LMS,TPMS,ICN,WETS,IVT,BMS,BLE,WMS,EA,DOOR",
4235840,,4764428506,LMU2630,,No,,,TSO Columbia,Enabled,,,,,,,,,,,,,,8951101630920759626,LMU2630_NoPEGBehavior,"2023-07-18, 1:07 PM",U-HE4A-FCF7,,47,BIT_32,,,,LMU,,"2023-07-18, 1:07 PM",4764428506,,85f,2025-02-07T16:04:24.251Z,,false,"2025-12-12, 5:55 AM",354514102403633,,716101692075962,LMU2630_NoPEGBehavior,,,,,"2025-04-04, 2:19 PM",,,,55.161,,,ON,,,,"CARGO,LMS,ICN,TPMS,WETS,IVT,BMS,BLE,EA,WMS,DOOR",
4235841,,4764429220,LMU2630,,No,,,TSO Columbia,Enabled,,,,,,,,,,,,,,8951101630874598046,LMU2630_NoPEGBehavior,"2023-07-18, 1:07 PM",U-FP1H-TVLJ,,47,BIT_32,,,,LMU,,"2023-07-18, 1:07 PM",4764429220,,85f,2024-08-01T13:49:03.986Z,,false,"2025-09-01, 11:04 AM",354514102549575,,716101687459804,LMU2630_NoPEGBehavior,,,,,"2024-12-08, 4:33 AM",,,,55.182,,,ON,,,,"CARGO,LMS,TPMS,ICN,WETS,IVT,BMS,BLE,WMS,EA,DOOR",
4235843,,4764429210,LMU2630,,No,,,TSO Columbia,Enabled,,,,,,,,,,,,,,8951101630874598541,LMU2630_NoPEGBehavior,"2023-07-18, 1:07 PM",U-GVWF-69ZU,,47,BIT_32,,,,LMU,,"2023-07-18, 1:07 PM",4764429210,,85f,2024-08-02T20:45:42.460Z,,false,"2025-12-11, 9:43 AM",354514102533165,,716101687459854,LMU2630_NoPEGBehavior,,,,,"2024-12-08, 4:33 AM",,,,55.182,,,ON,,,,"CARGO,LMS,TPMS,ICN,WETS,IVT,BMS,BLE,WMS,EA,DOOR",
4235844,,4764428823,LMU2630,,No,,,TSO Columbia,Enabled,,,,,,,,,[55.161] 1967431,,,,,8951101630874597626,LMU2630_NoPEGBehavior,"2023-07-18, 1:07 PM",U-6C0D-MYT0,,47,BIT_32,,,,LMU,PENDING,"2023-07-18, 1:07 PM",4764428823,,85f,2024-02-28T20:54:18.113Z,,false,"2024-11-06, 11:50 AM",354514102530310,,716101687459762,LMU2630_NoPEGBehavior,,,,,"2024-12-08, 4:33 AM",,,,55.161,,,ON,,,,"CARGO,LMS,TPMS,ICN,WETS,IVT,BMS,BLE,WMS,EA,DOOR",
4235845,,4764429209,LMU2630,,No,,,TSO Columbia,Enabled,,,,,,,,,,,,,,8951101630874598061,LMU2630_NoPEGBehavior,"2023-07-18, 1:07 PM",U-3TBD-BQ40,,47,BIT_32,,,,LMU,,"2023-07-18, 1:07 PM",4764429209,,85f,2024-08-01T14:16:24.254Z,,false,"2025-12-12, 3:13 AM",354514102409671,,716101687459806,LMU2630_NoPEGBehavior,,,,,"2024-12-08, 4:33 AM",,,,55.182,,,ON,,,,"CARGO,LMS,TPMS,ICN,WETS,IVT,BMS,BLE,WMS,EA,DOOR",
4235846,,4764428694,LMU2630,,No,,,TSO Columbia,Enabled,,,,,,,,,,,,,,8957123112215164243,LMU2630_NoPEGBehavior,"2023-07-18, 1:07 PM",U-YUWT-YDW2,,47,BIT_32,,,,LMU,,"2023-07-18, 1:07 PM",4764428694,,85f,2024-01-04T14:20:48.000Z,,false,"2025-12-11, 7:28 AM",354514102533637,,732123300090870,LMU2630_NoPEGBehavior,,,,,"2025-08-09, 9:21 AM",,,,55.161,,,ON,,,,"TPMS,WETS,IVT,VESCOUT,BMS,DOOR,CARGO,LMS,ICN,BLE,DDSAR,EA,WMS",
4235847,,4764428698,LMU2630,,No,,,TSO Columbia,Enabled,,,,,,,,,,,,,,8957123112215383454,LMU2630_NoPEGBehavior,"2023-07-18, 1:07 PM",U-P5AG-DFME,,47,BIT_32,,,,LMU,,"2023-07-18, 1:07 PM",4764428698,,85f,2024-03-22T23:07:11.138Z,,false,"2025-12-12, 1:37 AM",354514102533629,,732123300111229,LMU2630_NoPEGBehavior,,,,,"2024-12-08, 4:33 AM",,,,255.161,,,ON,,,,"CARGO,LMS,TPMS,ICN,WETS,IVT,BMS,BLE,WMS,EA,DOOR",
4235848,,4764429008,LMU2630,,No,,,TSO Columbia,Enabled,,,,,,,,,,,,,,8957123112215163344,LMU2630_NoPEGBehavior,"2023-07-18, 1:07 PM",U-B9GC-57UR,,47,BIT_32,,,,LMU,,"2023-07-18, 1:07 PM",4764429008,,85f,2024-01-24T13:57:23.914Z,,false,"2025-08-04, 10:31 AM",354514102534502,,732123300090833,LMU2630_NoPEGBehavior,,,,,"2024-12-08, 4:33 AM",,,,55.161,,,ON,,,,"CARGO,LMS,TPMS,ICN,WETS,IVT,BMS,BLE,WMS,EA,DOOR",
4235849,,4764429064,LMU2630,,No,,,TSO Columbia,Enabled,,,,,,,,,,,,,,8951101632863467571,LMU2630_NoPEGBehavior,"2023-07-18, 1:07 PM",U-HVZ2-ZBE4,,47,BIT_32,,,,LMU,,"2023-07-18, 1:07 PM",4764429064,,85f,2024-04-19T19:47:35.813Z,,false,"2025-12-11, 3:02 PM",354514102545680,,716101686346757,LMU2630_NoPEGBehavior,,,,,"2024-12-08, 4:33 AM",,,,55.182,,,ON,,,,"CARGO,LMS,TPMS,ICN,WETS,IVT,BMS,BLE,WMS,EA,DOOR",
