,Unit Type,Unit ID,Unit,Last Event Date,IMEI
11368,CalAmp 0330H - 3G - LMU0330H-SKM6-G1000,0UU9,GQW844,6/26/2025 11:59:00 AM,352556102920613
11369,CalAmp 0330H - 3G - LMU0330H-SKM6-G1000,0UUZ,FXU799,6/26/2025 12:11:01 PM,352556102921603
11370,CalAmp 0330H - 3G - LMU0330H-SKM6-G1000,0UWD,GQW606,6/26/2025 12:11:03 PM,352556102931248
11371,CalAmp 0330H - 3G - LMU0330H-SKM6-G1000,0UYE,GQW629,6/26/2025 12:04:51 PM,352556102771263
11384,CalAmp 0330H - 3G - LMU0330H-SKM6-G1000,0X8L,LPK779,6/26/2025 11:16:25 AM,352556102950784
11400,CalAmp 0330H - 3G - LMU0330H-SKM6-G1000,0XSA,LPK691,6/26/2025 12:10:36 PM,352556102951600
11401,CalAmp 0330H - 3G - LMU0330H-SKM6-G1000,0XTI,LPK686,6/26/2025 11:55:01 AM,352556102937674
11577,CalAmp 0330H - 3G - LMU0330H-SKM6-G1000,1714,LPK783,6/26/2025 12:11:09 PM,359369090039245
11646,CalAmp 0330H - 3G - LMU0330H-SKM6-G1000,0KXZ,SQL955,6/26/2025 12:00:33 PM,359369091063640
11647,CalAmp 0330H - 3G - LMU0330H-SKM6-G1000,0Y8A,D3G-925,6/26/2025 12:10:54 PM,359369091058509
11784,CalAmp 0330H - 2G - LMU0330G-SK07-G1000,0J8S,GSY269,6/26/2025 11:02:36 AM,351628096183499
11785,CalAmp 0330H - 2G - LMU0330G-SK07-G1000,0J8V,HZX426,6/26/2025 9:20:44 AM,351628096574879
11787,CalAmp 0330H - 3G - LMU0330H-SKM6-G1000,0SJR,DTQ758,6/26/2025 10:29:25 AM,358077093495287
11797,CalAmp 0330H - 3G - LMU0330H-SKM6-G1000,0NKS,SMW478,6/26/2025 12:05:43 PM,354514101466763
11802,CalAmp 0330H - 3G - LMU0330H-SKM6-G1000,386X,UPR333,6/26/2025 7:59:20 AM,358077091730792
11838,CalAmp 0330H - 3G - LMU0330H-SKM6-G1000,0FUF,UYW140,6/26/2025 11:55:49 AM,351628096183507
11839,CalAmp 0330H - 3G - LMU0330H-SKM6-G1000,0QK7,KRM196,6/26/2025 12:02:31 PM,359369091070272
11848,CalAmp 0330H - 3G - LMU0330H-SKM6-G1000,0X91,CATERPILLAR 320D BAR,6/26/2025 10:33:04 AM,352556102755381
11854,CalAmp 0330H - 3G -LMU0330H-SKM6-JAM01,0IUC,CAT0D5K2LKYY00518,6/26/2025 12:04:20 PM,354514101466482
11860,CalAmp 0330H - 3G -LMU0330H-SKM6-JAM01,18S9,WPN057,6/26/2025 12:08:20 PM,359369091203436
11925,CalAmp 0330H - 3G - LMU0330H-SKM6-G1000,0VVK,SY0079CC70078,6/26/2025 10:54:14 AM,354514101466458
11926,CalAmp 0330H - 3G - LMU0330H-SKM6-G1000,0B47,Sentra Guille,6/26/2025 12:11:27 PM,357041069803438
11927,CalAmp 0330H - 3G - LMU0330H-SKM6-G1000,0B4E,MERCEDEZ 1,6/26/2025 9:29:11 AM,357041069681313
11928,CalAmp 0330H - 3G - LMU0330H-SKM6-G1000,0B4W,MERCEDES 2,6/26/2025 8:46:21 AM,357041069670126
11940,CalAmp 0330H - 3G - LMU0330H-SKM6-G1000,0WWY,6637-FC,6/26/2025 12:01:41 PM,352556102016461
11941,CalAmp 0330H - 3G - LMU0330H-SKM6-G1000,0X0O,7882-FC,6/26/2025 11:30:01 AM,352556102090359
11943,CalAmp 0330H - 3G - LMU0330H-SKM6-G1000,0X3P,7209-FC,6/26/2025 12:06:48 PM,352556102055964
11950,CalAmp 0330H - 3G - LMU0330H-SKM6-G1000,0X43,3738-AW,6/26/2025 4:26:13 AM,352556102096810
11951,CalAmp 0330H - 3G - LMU0330H-SKM6-G1000,0X48,7207-FC,6/26/2025 10:14:13 AM,352556102053159
11952,CalAmp 0330H - 3G - LMU0330H-SKM6-G1000,0X49,6996-FC,6/26/2025 11:46:25 AM,352556102016032
11958,CalAmp 0330H - 3G - LMU0330H-SKM6-G1000,0X4K,3737-AW,6/26/2025 11:58:00 AM,352556102092827
11963,CalAmp 0330H - 3G - LMU0330H-SKM6-G1000,0X5X,4455-AW,6/26/2025 8:53:52 AM,354514101453233
11968,CalAmp 0330H - 3G - LMU0330H-SKM6-G1000,0X6C,6997-FC,6/26/2025 12:00:50 PM,354514101458935
11969,CalAmp 0330H - 3G - LMU0330H-SKM6-G1000,0X6D,7878-FC,6/26/2025 4:51:50 AM,354514101458950
11973,CalAmp 0330H - 3G - LMU0330H-SKM6-G1000,0X6K,0909-AS,6/26/2025 10:19:12 AM,354514101470179
11975,CalAmp 0330H - 3G - LMU0330H-SKM6-G1000,0X6N,7143-FC,6/26/2025 10:45:59 AM,354514101460733
11980,CalAmp 0330H - 3G - LMU0330H-SKM6-G1000,0X6U,0930-AS,6/26/2025 9:14:41 AM,352556102100729
11982,CalAmp 0330H - 3G - LMU0330H-SKM6-G1000,0X6X,2144-BS,6/26/2025 9:35:43 AM,354514101461467
11983,CalAmp 0330H - 3G - LMU0330H-SKM6-G1000,0X6Z,0915-AS,6/26/2025 8:42:25 AM,352556102057176
11984,CalAmp 0330H - 3G - LMU0330H-SKM6-G1000,0X71,6955-FC,6/26/2025 11:25:51 AM,354514101455527
11985,CalAmp 0330H - 3G - LMU0330H-SKM6-G1000,0X72,7212-FC,6/26/2025 10:47:54 AM,354514101460717
11986,CalAmp 0330H - 3G - LMU0330H-SKM6-G1000,0X73,2148-BS,6/26/2025 10:14:19 AM,354514101461442
11989,CalAmp 0330H - 3G - LMU0330H-SKM6-G1000,0X77,7883-FC,6/26/2025 11:48:56 AM,354514101461491
11991,CalAmp 0330H - 3G - LMU0330H-SKM6-G1000,0X7A,2139-BS,6/26/2025 11:50:09 AM,354514101460279
11995,CalAmp 0330H - 3G - LMU0330H-SKM6-G1000,0X7J,7155-FC,6/26/2025 12:01:38 PM,354514101464917
11996,CalAmp 0330H - 3G - LMU0330H-SKM6-G1000,0X7L,7885-FC,6/26/2025 10:52:33 AM,354514101464743
11997,CalAmp 0330H - 3G - LMU0330H-SKM6-G1000,0X7M,6966-FC,6/26/2025 9:54:20 AM,354514101464784
11999,CalAmp 0330H - 3G -LMU0330H-SKM6-JAM01,0X9B,6648-FC,6/26/2025 10:23:47 AM,352556102807745
12001,CalAmp 0330H - 3G -LMU0330H-SKM6-JAM01,0X9J,0918-AS,6/26/2025 11:06:40 AM,352556102807646
12002,CalAmp 0330H - 3G -LMU0330H-SKM6-JAM01,0X9L,7877-FC,6/26/2025 11:30:26 AM,352556102800955
12007,CalAmp 0330H - 3G -LMU0330H-SKM6-JAM01,0XAF,2140-BS,6/26/2025 6:12:15 AM,352556102890188
12010,CalAmp 0330H - 3G -LMU0330H-SKM6-JAM01,0XAL,7152-FC,6/26/2025 10:48:13 AM,352556102934135
12012,CalAmp 0330H - 3G - LMU0330H-SKM6-G1000,0XS4,6651-FC,6/26/2025 12:10:36 PM,354514101463182
12013,CalAmp 0330H - 3G - LMU0330H-SKM6-G1000,0XS6,8006-9W,6/26/2025 8:22:52 AM,354514101463893
12016,CalAmp 0330H - 3G -LMU0330H-SKM6-JAM01,0XTW,8005-9W,6/26/2025 11:23:27 AM,352556102897670
12028,CalAmp 0330H - 3G -LMU0330H-SKM6-JAM01,0XVT,6647-FC,6/26/2025 12:11:10 PM,352556102918849
12030,CalAmp 0330H - 3G -LMU0330H-SKM6-JAM01,0XVV,7294-FC,6/26/2025 11:53:54 AM,352556102945107
12032,CalAmp 0330H - 3G -LMU0330H-SKM6-JAM01,0XW0,4787-AW,6/26/2025 11:39:20 AM,352556102796765
12035,CalAmp 0330H - 3G -LMU0330H-SKM6-JAM01,0XWK,3899-BS,6/26/2025 9:16:54 AM,352556102947293
12036,CalAmp 0330H - 3G -LMU0330H-SKM6-JAM01,0XWL,1976-BS,6/26/2025 10:44:36 AM,352556102807208
12037,CalAmp 0330H - 3G -LMU0330H-SKM6-JAM01,0XWX,5518-BS,6/26/2025 10:03:50 AM,352556102807620
12039,CalAmp 0330H - 3G -LMU0330H-SKM6-JAM01,0XWZ,7942-9W,6/26/2025 8:35:20 AM,352556102918575
12040,CalAmp 0330H - 3G - LMU0330H-SKM6-G1000,0Y1A,3897-BS,6/26/2025 10:07:56 AM,352556102934465
12043,CalAmp 0330H - 3G - LMU0330H-SKM6-G1000,0Y1J,4097-QM,6/26/2025 9:54:32 AM,352556102934325
12044,CalAmp 0330H - 2G - LMU0330G-SK07-G1000,11AU,4099-QM,6/26/2025 11:45:03 AM,354514101456277
12071,CalAmp 0330H - 3G - LMU0330H-SKM6-G1000,0MFO,WNW113,6/26/2025 10:34:03 AM,359369090056165
12111,CalAmp 0330H - 3G - LMU0330H-SKM6-G1000,0X8X,Excavadora hyundai 1,6/26/2025 11:46:53 AM,352556102770760
12145,CalAmp 0330H - 3G - LMU0330H-SKM6-G1000,0VXW,LIK535,6/26/2025 12:10:49 PM,354514101459503
12146,CalAmp 0330H - 3G - LMU0330H-SKM6-G1000,0QFO,NP300,6/26/2025 8:49:44 AM,359369091202370
12147,CalAmp 0330H - 3G - LMU0330H-SKM6-G1000,0TT9,4283660151,6/26/2025 12:08:03 PM,352556102101107
12149,CalAmp 0330H - 3G - LMU0330H-SKM6-G1000,0VID,FURGON 23,6/26/2025 12:11:02 PM,354514101460832
12150,CalAmp 0330H - 3G - LMU0330H-SKM6-G1000,0W7X,8FG50N-20738,6/26/2025 12:10:10 PM,354514101465682
12151,CalAmp 0330H - 3G - LMU0330H-SKM6-G1000,0W8K,91544,6/26/2025 12:07:09 PM,354514101465666
12159,CalAmp 0330H - 3G - LMU0330H-SKM6-G1000,0WXF,2914632851,6/26/2025 12:09:11 PM,352556102099822
12172,CalAmp 0330H - 3G - LMU0330H-SKM6-G1000,0YGI,4283657623,6/26/2025 12:01:52 PM,352556102934341
12176,CalAmp 0330H - 3G -LMU0330H-SKM6-JAM01,0YHN,FGZN25-24489,6/26/2025 12:10:38 PM,352556102805780
12261,CalAmp 0330H - 2G - LMU0330G-SK07-G1000,0JFA,ZNL889,6/26/2025 12:09:00 PM,359369090064359
12273,CalAmp 0330H - 3G - LMU0330H-SKM6-G1000,0Q5V,SY013NCB98588,6/26/2025 9:07:47 AM,359369090558863
12276,CalAmp 0330H - 3G - LMU0330H-SKM6-G1000,0PNC,MTY015 PAMELA,6/26/2025 9:44:15 AM,359369091204566
12277,CalAmp 0330H - 3G - LMU0330H-SKM6-G1000,0PNI,MTY016 KARLA,6/26/2025 9:00:06 AM,359369091082012
12289,CalAmp 0330H - 3G - LMU0330H-SKM6-G1000,0RI6,SY013NCC07518,6/26/2025 9:44:38 AM,359369090064375
12302,CalAmp 0330H - 3G - LMU0330H-SKM6-G1000,0QPK,LHX084,6/26/2025 11:59:20 AM,359369090622040
12308,CalAmp 0330H - 3G - LMU0330H-SKM6-G1000,0URJ,LQS438,6/26/2025 11:59:46 AM,352556102818171
12309,CalAmp 0330H - 3G - LMU0330H-SKM6-G1000,0UU1,LQS444,6/26/2025 11:05:51 AM,352556102898314
12310,CalAmp 0330H - 3G - LMU0330H-SKM6-G1000,0UUO,LQS446,6/26/2025 10:17:59 AM,352556102921777
12329,CalAmp 0330H - 3G - LMU0330H-SKM6-G1000,079Y,NISSAN ZJ-7618-A,6/26/2025 12:07:40 PM,359369090577186
12330,CalAmp 0330H - 3G - LMU0330H-SKM6-G1000,079Z,NISSAN ZJ-7616-A,6/26/2025 11:15:32 AM,359369090585064
12331,CalAmp 0330H - 3G - LMU0330H-SKM6-G1000,07Z6,NISSAN YX-9733-B,6/26/2025 11:44:54 AM,358077091668380
12335,CalAmp 0330H - 2G - LMU0330G-SK07-G1000,0MPD,GCU943,6/26/2025 12:02:36 PM,352556101752702
12337,CalAmp 0330H - 2G - LMU0330G-SK07-G1000,0NSD,WDL352,6/26/2025 9:00:28 AM,352556102173486
12338,CalAmp 0330H - 3G - LMU0330H-SKM6-G1000,0QI3,WPX955,6/26/2025 9:26:38 AM,359369091128906
12340,CalAmp 0330H - 3G - LMU0330H-SKM6-G1000,11MZ,BKH107,6/26/2025 12:03:11 PM,358077090636834
12354,CalAmp 0330H - 3G - LMU0330H-SKM6-G1000,U726,STO430,6/26/2025 12:09:49 PM,358077091733127
12361,CalAmp 0330H - 2G - LMU0330G-SK07-G1000,808F,AFO-807- POCHO,6/26/2025 12:11:42 PM,352556102899247
12391,CalAmp 0330H - 2G - LMU0330G-SK07-G1000,W455,THX625,6/26/2025 8:13:07 AM,354514101462275
12402,CalAmp 0330H - 3G - LMU0330H-SKM6-G1000,0PY6,SY0307CB08538,6/26/2025 7:04:49 AM,359369091040978
12415,CalAmp 0330H - 3G - LMU0330H-SKM6-G1000,0UQO,KPP729,6/26/2025 12:07:12 PM,352556102952863
12416,CalAmp 0330H - 3G - LMU0330H-SKM6-G1000,0V3Y,282AAR,6/26/2025 8:11:31 AM,352556102949968
12418,CalAmp 0330H - 3G - LMU0330H-SKM6-G1000,0PYA,SY021NCBC2508,6/26/2025 8:02:04 AM,359369090559903
12449,CalAmp 0330H - 3G - LMU0330H-SKM6-G1000,0W49,SY0079CC70088,6/26/2025 12:10:50 PM,352556102092660
12462,CalAmp 0330H - 3G - LMU0330H-SKM6-G1000,18ZU,LUL593,6/26/2025 12:11:24 PM,359369091028650
12465,CalAmp 0330H - 3G - LMU0330H-SKM6-G1000,19QO,LUL591,6/26/2025 11:54:02 AM,358077091744884
12480,CalAmp 0330H - 3G - LMU0330H-SKM6-G1000,461F,TGK186,6/26/2025 10:41:00 AM,352556102799769
12484,CalAmp 0330H - 3G - LMU0330H-SKM6-G1000,486C,VMT770,6/26/2025 11:31:30 AM,358077092153200
12488,CalAmp 0330H - 3G - LMU0330H-SKM6-G1000,487P,TTO745,6/26/2025 12:11:50 PM,359369090036985
12491,CalAmp 0330H - 3G - LMU0330H-SKM6-G1000,489R,VMU058,6/26/2025 8:58:59 AM,357041064154258
12529,CalAmp 0330H - 3G -LMU0330H-SKM6-JAM01,666I,VZI166,6/26/2025 10:02:18 AM,352556102901795
12576,CalAmp 0330H - 3G - LMU0330H-SKM6-G1000,0K9G,JMD-K350,6/26/2025 2:49:01 AM,359369090473824
12586,CalAmp 0330H - 3G - LMU0330H-SKM6-G1000,0NL0,SY021NCB75738,6/26/2025 9:31:12 AM,352556102808297
12603,CalAmp 0330H - 3G - LMU0330H-SKM6-G1000,09JF,NOL102,6/26/2025 10:38:08 AM,359369091071858
12604,CalAmp 0330H - 3G - LMU0330H-SKM6-G1000,0AS3,SMH731,6/26/2025 10:49:17 AM,352556102099863
12610,CalAmp 0330H - 2G - LMU0330G-SK07-G1000,0TPN,SEL473,6/26/2025 10:07:49 AM,352556102921702
12615,CalAmp 0330H - 3G - LMU0330H-SKM6-G1000,0UUU,HANGCHA 5,6/26/2025 11:47:34 AM,352556102921785
12618,CalAmp 0330H - 3G - LMU0330H-SKM6-G1000,0B3K,79,6/26/2025 12:11:37 PM,357041069722687
12624,CalAmp 0330H - 3G - LMU0330H-SKM6-G1000,14CS,TTG273,6/26/2025 11:05:16 AM,352556102755688
12675,CalAmp 0330H - 3G - LMU0330H-SKM6-G1000,0S31,TC1025CC0009,6/26/2025 7:07:25 AM,358077091820577
12677,CalAmp 0330H - 3G - LMU0330H-SKM6-G1000,0VW9,LJU912,6/26/2025 8:29:34 AM,352556102096794
12684,CalAmp 0330H - 3G - LMU0330H-SKM6-G1000,0LNS,WEX412,6/26/2025 11:50:14 AM,359369091143251
12685,CalAmp 0330H - 3G -LMU0330H-SKM6-JAM01,02WB,ZNM682,6/26/2025 11:20:08 AM,359369091110375
12687,CalAmp 0330H - 2G - LMU0330G-SK07-G1000,0JC6,GXY417,6/26/2025 11:50:43 AM,351628096192441
12692,CalAmp 0330H - 3G -LMU0330H-SKM6-JAM01,W432,SMW 524,6/26/2025 12:05:56 PM,359369090626090
12723,CalAmp 0330H - 3G - LMU0330H-SKM6-G1000,0M19,BHQ-795,6/26/2025 12:06:34 PM,358077092401096
12731,CalAmp 0330H - 2G - LMU0330G-SK07-G1000,0L52,C7G-727,6/26/2025 12:09:53 PM,359316075710498
12732,CalAmp 0330H - 3G - LMU0330H-SKM6-G1000,0OSI,BLX-883,6/26/2025 11:33:00 AM,352556102946956
12756,CalAmp 0330H - 3G - LMU0330H-SKM6-G1000,0TIX,SMP817,6/26/2025 12:08:52 PM,354514101452763
12757,CalAmp 0330H - 3G - LMU0330H-SKM6-G1000,0TY6,LGU866,6/26/2025 12:04:49 PM,352556102950875
12762,CalAmp 0330H - 3G - LMU0330H-SKM6-G1000,0U2M,AUP035,6/26/2025 12:04:24 PM,354514101459693
12766,CalAmp 0330H - 3G - LMU0330H-SKM6-G1000,0LI4,VCY403,6/26/2025 11:53:02 AM,354514101228163
12886,CalAmp 0330H - 3G - LMU0330H-SKM6-G1000,0X3D,F6P-493,6/26/2025 11:52:35 AM,354514101455311
12914,CalAmp 0330H - 3G - LMU0330H-SKM6-G1000,0K4K,PIO699,6/26/2025 12:01:12 PM,359369090346863
12915,CalAmp 0330H - 3G - LMU0330H-SKM6-G1000,0K4L,LZR265,6/26/2025 12:09:02 PM,358077091652012
12916,CalAmp 0330H - 3G - LMU0330H-SKM6-G1000,0K4O,KSU403,6/26/2025 12:07:44 PM,359369090374592
12957,CalAmp 0330H - 3G - LMU0330H-SKM6-G1000,0PMM,16,6/26/2025 12:05:21 PM,359369091198453
12959,CalAmp 0330H - 3G - LMU0330H-SKM6-G1000,0QFT,30,6/26/2025 11:55:44 AM,359369091197711
12999,CalAmp 0330H - 3G - LMU0330H-SKM6-G1000,0T4Y,UFV290,6/26/2025 10:49:51 AM,359369090626025
13000,CalAmp 0330H - 3G - LMU0330H-SKM6-G1000,0T51,SUK251,6/26/2025 12:10:47 PM,359369091075917
13003,CalAmp 0330H - 3G - LMU0330H-SKM6-G1000,0QGB,04,6/26/2025 5:44:12 AM,359369091036935
13009,CalAmp 0330H - 3G - LMU0330H-SKM6-G1000,0VY6,LZR533,6/26/2025 12:11:03 PM,868574041313359
13020,CalAmp 0330H - 3G - LMU0330H-SKM6-G1000,0TX2,LJZ949,6/26/2025 12:02:36 PM,352556102765323
13022,CalAmp 0330H - 3G - LMU0330H-SKM6-G1000,0K98,TDS85S,6/26/2025 8:58:54 AM,359369090368479
13032,CalAmp 0330H - 3G - LMU0330H-SKM6-G1000,0PZM,CM07 - TZP723,6/26/2025 11:45:08 AM,359369090083979
13037,CalAmp 0330H - 3G - LMU0330H-SKM6-G1000,0N5U,AVEO,6/26/2025 10:29:20 AM,359369090580636
13038,CalAmp 0330H - 3G - LMU0330H-SKM6-G1000,0S32,URBAN ( SXB-258-B ),6/26/2025 9:38:08 AM,352556102757882
13050,CalAmp 0330H - 3G - LMU0330H-SKM6-G1000,0NVF,Proy RXY057A,6/26/2025 10:38:51 AM,359369090062676
13051,CalAmp 0330H - 3G - LMU0330H-SKM6-G1000,0QM0,RB0272B JOSE LUIS,6/26/2025 11:19:46 AM,352556102772840
13052,CalAmp 0330H - 3G - LMU0330H-SKM6-G1000,0QNK,MANTENIMINENTO 2,6/26/2025 12:09:34 PM,352556102757304
13053,CalAmp 0330H - 3G - LMU0330H-SKM6-G1000,0RDN,RB0278B MIGUEL,6/26/2025 12:04:17 PM,352556102770448
13054,CalAmp 0330H - 3G - LMU0330H-SKM6-G1000,0RM8,Sub TFF204B,6/26/2025 11:27:22 AM,352556102763880
13055,CalAmp 0330H - 3G - LMU0330H-SKM6-G1000,0RMI,RGC513A AMADOR,6/26/2025 11:28:29 AM,352556102750655
13056,CalAmp 0330H - 3G - LMU0330H-SKM6-G1000,0RMK,SGC514A JULIO P.,6/26/2025 10:51:33 AM,352556102749814
13070,CalAmp 0330H - 3G -LMU0330H-SKM6-JAM01,P658,VMT 465,6/26/2025 12:05:27 PM,352556102795916
13079,CalAmp 0330H - 3G - LMU0330H-SKM6-G1000,0V3J,SY007SCC65908,6/26/2025 7:06:54 AM,352556102904955
13099,CalAmp 0330H - 3G - LMU0330H-SKM6-G1000,0NVA,RAM 4000,6/26/2025 12:10:18 PM,359369090648557
13104,CalAmp 0330H - 2G - LMU0330G-SK07-G1000,02Z2,FORD-TW25/15123,6/26/2025 11:44:01 AM,359369091133203
13107,CalAmp 0330H - 3G - LMU0330H-SKM6-G1000,0LI0,CAT 416F2  151320,6/26/2025 12:07:58 PM,359369090056264
13108,CalAmp 0330H - 3G - LMU0330H-SKM6-G1000,0Q67,CAMP JIMNY/1041 Dieg,6/26/2025 12:09:46 PM,352556102057317
13109,CalAmp 0330H - 3G - LMU0330H-SKM6-G1000,0SI6,Camioneta D-Max KCX,6/26/2025 11:51:54 AM,359369090558541
13110,CalAmp 0330H - 3G - LMU0330H-SKM6-G1000,0SJJ,T 6155J/15129,6/26/2025 12:03:59 PM,352556102950404
13111,CalAmp 0330H - 3G - LMU0330H-SKM6-G1000,0TQD,T 6155J/151210,6/26/2025 10:36:03 AM,352556102951048
13112,CalAmp 0330H - 3G - LMU0330H-SKM6-G1000,0TXB,MOTO XR150 /1039 Fra,6/26/2025 11:37:01 AM,352556102756223
13114,CalAmp 0330H - 3G - LMU0330H-SKM6-G1000,0TYI,MOTO XR150/1038 Cruz,6/26/2025 8:56:09 AM,352556102741977
13115,CalAmp 0330H - 3G - LMU0330H-SKM6-G1000,0TYK,MOTO XR150 /1037-TAL,6/26/2025 11:03:23 AM,352556102750960
13116,CalAmp 0330H - 3G - LMU0330H-SKM6-G1000,0TYN,MOTO XR150 /1040 Osl,6/26/2025 12:10:13 PM,352556102766255
13117,CalAmp 0330H - 3G - LMU0330H-SKM6-G1000,0TYX,MOTO XR150/1036 Meza,6/26/2025 8:16:26 AM,352556102767055
13121,CalAmp 0330H - 3G - LMU0330H-SKM6-G1000,130H,T JD 6125/15127,6/26/2025 11:57:05 AM,352556102899387
13127,CalAmp 0330H - 3G - LMU0330H-SKM6-G1000,930A,T JD 6125/15128,6/26/2025 12:02:07 PM,354514101459545
13154,CalAmp 0330H - 3G - LMU0330H-SKM6-G1000,0K60,SSL289,6/26/2025 12:09:05 PM,359369090478229
13155,CalAmp 0330H - 3G - LMU0330H-SKM6-G1000,0K6C,SSL290,6/26/2025 12:03:22 PM,359369090434057
13157,CalAmp 0330H - 3G - LMU0330H-SKM6-G1000,0SE1,SSL356,6/26/2025 12:09:57 PM,359369091065553
13158,CalAmp 0330H - 3G - LMU0330H-SKM6-G1000,0SJ2,SSL354,6/26/2025 12:10:39 PM,358077093523427
13185,CalAmp 0330H - 3G - LMU0330H-SKM6-G1000,0L4W,FSU628,6/26/2025 12:10:22 PM,354514101460030
13186,CalAmp 0330H - 2G - LMU0330G-SK07-G1000,0L4Y,FSU423,6/26/2025 12:10:12 PM,359369090070588
13195,CalAmp 0330H - 3G - LMU0330H-SKM6-G1000,0PND,05 PGC _NY218260,6/26/2025 11:04:23 AM,359369091139622
13219,CalAmp 0330H - 3G - LMU0330H-SKM6-G1000,0K5I,KPO933,6/26/2025 12:05:59 PM,359369091362836
13223,CalAmp 0330H - 3G - LMU0330H-SKM6-G1000,0K9V,GKV656,6/26/2025 12:00:02 PM,359369090259017
13256,CalAmp 0330H - 3G - LMU0330H-SKM6-G1000,0O5A,U-63,6/26/2025 12:09:42 PM,359369090624582
13301,CalAmp 0330H - 3G - LMU0330H-SKM6-G1000,02W3,EVM71H,6/26/2025 12:04:17 PM,352556102904179
13310,CalAmp 0330H - 3G - LMU0330H-SKM6-G1000,07TT,OTB97G,6/26/2025 10:55:43 AM,354514101463034
13313,CalAmp 0330H - 3G -LMU0330H-SKM6-JAM01,0A7L,CHZ85G,6/26/2025 10:30:01 AM,359369090574597
13317,CalAmp 0330H - 3G - LMU0330H-SKM6-G1000,0CHN,YDL04F,6/26/2025 11:13:23 AM,354514101466565
13318,CalAmp 0330H - 3G - LMU0330H-SKM6-G1000,0CKS,WNL17G,6/26/2025 8:36:13 AM,352556102767857
13319,CalAmp 0330H - 3G - LMU0330H-SKM6-G1000,0H8E,WHR045,6/26/2025 12:08:29 PM,359369090573235
13321,CalAmp 0330H - 2G - LMU0330G-SK07-G1000,0HCK,LEG42F,6/26/2025 11:29:41 AM,351628096763167
13325,CalAmp 0330H - 3G -LMU0330H-SKM6-JAM01,0IHB,NXS951,6/26/2025 12:01:30 PM,358077093488993
13327,CalAmp 0330H - 3G - LMU0330H-SKM6-G1000,0K4N,NXT351,6/26/2025 11:59:33 AM,352556102742322
13329,CalAmp 0330H - 3G - LMU0330H-SKM6-G1000,0KVE,LKX555,6/26/2025 12:07:36 PM,352556102758443
13331,CalAmp 0330H - 3G - LMU0330H-SKM6-G1000,0M27,WMW398,6/26/2025 12:08:18 PM,359369090473808
13332,CalAmp 0330H - 3G - LMU0330H-SKM6-G1000,0M6G,KOL371,6/26/2025 11:54:42 AM,359369090554482
13342,CalAmp 0330H - 3G - LMU0330H-SKM6-G1000,0Q08,MC027435,6/26/2025 12:00:20 PM,359369090570876
13346,CalAmp 0330H - 3G - LMU0330H-SKM6-G1000,0RN6,NXT166,6/26/2025 9:16:48 AM,352556102934770
13352,CalAmp 0330H - 3G - LMU0330H-SKM6-G1000,0TIV,KTT720,6/26/2025 11:05:17 AM,357041063360450
13384,CalAmp 0330H - 3G - LMU0330H-SKM6-G1000,0TVW,MSU858,6/26/2025 11:40:56 AM,352556102769804
13385,CalAmp 0330H - 3G - LMU0330H-SKM6-G1000,0TVY,TJR351,6/26/2025 9:50:55 AM,352556102766875
13386,CalAmp 0330H - 3G - LMU0330H-SKM6-G1000,0TW0,GPU555,6/26/2025 9:56:12 AM,354514101458653
13388,CalAmp 0330H - 3G - LMU0330H-SKM6-G1000,0TWB,DIU023,6/26/2025 12:09:14 PM,352556102769564
13390,CalAmp 0330H - 3G - LMU0330H-SKM6-G1000,0TWL,DEL689,6/26/2025 11:12:30 AM,352556102758484
13391,CalAmp 0330H - 3G - LMU0330H-SKM6-G1000,0TWN,DIU006,6/26/2025 11:09:56 AM,352556102756025
13392,CalAmp 0330H - 3G - LMU0330H-SKM6-G1000,0TWO,TJR252,6/26/2025 10:35:15 AM,352556102766768
13393,CalAmp 0330H - 3G - LMU0330H-SKM6-G1000,0TWQ,GKV605,6/26/2025 9:29:29 AM,352556102754848
13396,CalAmp 0330H - 3G - LMU0330H-SKM6-G1000,0TXH,DLP661,6/26/2025 12:00:11 PM,352556102764763
13397,CalAmp 0330H - 3G - LMU0330H-SKM6-G1000,0TXI,DIU016,6/26/2025 9:18:57 AM,352556102766198
13398,CalAmp 0330H - 3G - LMU0330H-SKM6-G1000,0TXO,MC045365,6/26/2025 12:38:46 PM,352556102759086
13401,CalAmp 0330H - 3G - LMU0330H-SKM6-G1000,0TXU,MSU751,6/26/2025 9:25:10 AM,352556102927923
13402,CalAmp 0330H - 3G - LMU0330H-SKM6-G1000,0TXW,MSU829,6/26/2025 9:27:48 AM,352556102770737
13408,CalAmp 0330H - 3G - LMU0330H-SKM6-G1000,0U0Y,ZNN748,6/26/2025 12:05:51 PM,357041063370566
13455,CalAmp 0330H - 2G - LMU0330G-SK07-G1000,0U54,GPU571,6/26/2025 12:08:44 PM,352556102767220
13467,CalAmp 0330H - 3G - LMU0330H-SKM6-G1000,0U7D,CHZ82G,6/26/2025 10:09:09 AM,004401082618204
13477,CalAmp 0330H - 3G - LMU0330H-SKM6-G1000,0U7S,WDL754,6/26/2025 8:37:38 AM,352556102751505
13500,CalAmp 0330H - 3G - LMU0330H-SKM6-G1000,0U93,OYL665,6/26/2025 12:07:47 PM,352556102051856
13513,CalAmp 0330H - 3G - LMU0330H-SKM6-G1000,0UFZ,DIU039,6/26/2025 8:25:30 AM,352556102757643
